category,district,total_price,land_area_aana,build_up_area,floors,facing,road_width_feet,bedrooms,bathrooms,parking_cars,parking_bikes,house_age,is_under_construction,amenity_count,has_modular_kitchen,has_parquet,has_drainage,has_solar,has_parking,has_garden,is_wide_road,is_area_estimated,luxury_score,price_segment,is_incomplete_listing,log_land,log_build_up,neighborhood_encoded
0,1,37800000.0,5.2,3114.47,2.5,0,15.5,4.0,5.0,0.0,0.0,6.0,0,6,0,0,1,0,1,1,0,1,3,3,0,1.824549292051046,8.044135302664925,17.54424066286305
0,1,26500000.0,3.1,1856.71,2.5,1,18.0,4.0,4.0,0.0,0.0,6.0,0,5,0,0,1,0,1,0,0,1,2,2,0,1.410986973710262,7.527099825383354,17.66719878919104
0,1,37000000.0,6.0,3593.62,2.5,1,13.0,6.0,5.0,0.0,0.0,6.0,0,4,0,0,1,0,1,0,0,1,2,3,0,1.9459101490553132,8.187193562203863,17.66719878919104
0,2,12000000.0,3.0,720.0,1.0,5,13.0,2.0,1.0,0.0,0.0,6.0,0,8,1,1,0,0,1,1,0,0,4,1,0,1.3862943611198906,6.580639137284949,16.300417291085605
0,1,60000000.0,8.3,6959.65,3.5,0,13.0,4.0,5.0,0.0,0.0,7.0,0,5,0,0,1,0,1,0,0,1,2,4,0,2.2300144001592104,8.848028139772413,17.361425238655
0,1,29000000.0,4.0,4312.35,4.5,2,13.0,11.0,4.0,0.0,0.0,14.0,0,4,0,0,1,0,0,0,0,1,1,2,0,1.6094379124341003,8.369470143366952,17.04540824278099
0,1,47000000.0,5.0,2994.69,2.5,0,14.0,5.0,5.0,0.0,0.0,8.0,0,7,0,1,1,0,1,0,0,1,3,4,1,1.791759469228055,8.004929867988526,17.54424066286305
0,1,82000000.0,10.0,5989.38,2.5,4,15.0,4.0,5.0,0.0,0.0,14.0,0,8,0,1,1,0,1,1,0,1,4,4,0,2.3978952727983707,8.697910128162432,17.66719878919104
0,1,44000000.0,5.0,2994.69,2.5,0,14.0,6.0,4.0,0.0,0.0,12.0,0,6,0,0,1,0,1,0,0,1,2,3,0,1.791759469228055,8.004929867988526,17.54424066286305
0,2,39500000.0,4.1,2946.77,3.0,2,13.0,7.0,5.0,0.0,0.0,12.0,0,5,0,0,1,0,1,0,0,1,2,3,0,1.62924053973028,7.988804231269658,17.378252251811972
0,2,35000000.0,3.0,1796.81,2.5,4,20.0,3.0,4.0,0.0,0.0,4.0,0,4,0,0,1,0,0,0,0,1,1,3,0,1.3862943611198906,7.4943245364778175,17.333804663047154
0,2,25000000.0,2.1,1006.21,2.0,7,13.0,6.0,2.0,0.0,0.0,2.0,0,5,0,0,1,0,1,0,0,1,2,1,0,1.1314021114911006,6.914939411195545,17.09891623073532
0,1,15500000.0,4.0,2395.75,2.5,7,12.0,6.0,4.0,0.0,0.0,8.0,0,6,0,0,1,0,1,0,0,1,2,1,0,1.6094379124341003,7.781868931957106,16.743520821499253
0,1,55000000.0,0.01,9500.0,5.5,5,20.0,12.0,6.0,0.0,0.0,6.0,0,5,0,0,1,0,1,0,0,0,2,4,0,0.009950330853168083,9.15915233520675,17.643387416032187
0,1,39500000.0,4.2,2200.0,2.5,0,20.0,4.0,4.0,0.0,0.0,6.0,0,11,0,1,0,0,1,1,0,0,3,3,0,1.6486586255873816,7.696667081526462,17.469011838766264
0,2,62500000.0,6.2,2870.0,2.5,6,13.0,5.0,6.0,0.0,0.0,12.0,0,5,0,0,1,0,1,0,0,0,2,4,0,1.9740810260220096,7.962415680121064,17.598201792760147
0,1,52500000.0,6.2,5941.46,4.0,1,13.0,5.0,5.0,0.0,0.0,32.0,0,4,0,0,1,0,0,0,0,1,1,4,1,1.9740810260220096,8.689878468037946,17.650273652094107
0,0,15000000.0,2.2,1317.66,2.5,4,13.0,4.0,3.0,0.0,0.0,3.0,0,5,0,0,1,0,1,0,0,1,2,1,1,1.1631508098056809,7.184371348449984,16.65122490274781
0,1,60000000.0,6.1,8037.74,5.5,0,13.0,5.0,5.0,0.0,0.0,4.0,0,5,0,0,1,0,1,0,0,1,2,4,1,1.9600947840472698,8.9920276334738,17.643387416032187
0,1,82000000.0,10.0,5989.38,2.5,4,15.0,4.0,5.0,0.0,0.0,32.0,0,6,0,1,1,0,1,0,0,1,3,4,0,2.3978952727983707,8.697910128162432,17.66719878919104
0,1,24000000.0,3.1,1856.71,2.5,1,13.0,5.0,5.0,0.0,0.0,6.0,0,4,0,0,1,0,0,0,0,1,1,1,0,1.410986973710262,7.527099825383354,17.02931363023951
0,1,49500000.0,8.0,4791.5,2.5,0,13.0,8.0,5.0,0.0,0.0,5.0,0,8,0,0,1,0,1,1,0,1,3,4,0,2.1972245773362196,8.4748074749198,17.624668944433928
0,1,18000000.0,3.0,1796.81,2.5,0,13.0,5.0,4.0,0.0,0.0,12.0,0,6,0,0,1,0,1,0,0,1,2,1,0,1.3862943611198906,7.4943245364778175,16.705882371415992
0,1,33500000.0,4.1,2455.64,2.5,6,15.0,5.0,5.0,0.0,0.0,3.0,0,5,0,0,1,0,1,0,0,1,2,3,0,1.62924053973028,7.806549841639534,17.390799458342684
0,1,45000000.0,8.2,4911.29,2.5,5,12.5,6.0,3.0,0.0,0.0,7.0,0,7,0,0,1,0,1,1,0,1,3,3,0,2.2192034840549946,8.499495507172188,17.66719878919104
0,1,87500000.0,11.0,6588.31,2.5,0,15.0,5.0,7.0,0.0,0.0,14.0,0,7,0,1,1,0,1,1,0,1,4,4,0,2.4849066497880004,8.79320391791758,17.52744211041324
0,2,41000000.0,5.0,2395.75,2.0,1,13.0,5.0,4.0,0.0,0.0,6.0,0,5,0,0,1,0,1,0,0,1,2,3,1,1.791759469228055,7.781868931957106,17.368796858717815
0,1,19500000.0,3.0,1796.81,2.5,4,11.5,6.0,3.0,0.0,0.0,4.0,0,7,0,0,1,0,1,0,0,1,2,1,0,1.3862943611198906,7.4943245364778175,16.743520821499253
0,1,34000000.0,5.0,2994.69,2.5,2,13.0,6.0,5.0,0.0,0.0,8.0,0,5,0,0,1,0,1,0,0,1,2,3,0,1.791759469228055,8.004929867988526,17.364400136399734
0,3,34000000.0,5.0,2994.69,2.5,0,15.0,4.0,5.0,0.0,0.0,15.0,0,4,0,0,1,0,0,0,0,1,1,3,0,1.791759469228055,8.004929867988526,17.02977872414203
0,1,44500000.0,5.0,2994.69,2.5,7,15.0,5.0,5.0,0.0,0.0,32.0,0,5,0,0,1,0,1,0,0,1,2,3,0,1.791759469228055,8.004929867988526,17.511604264902065
0,1,22000000.0,3.2,1916.6,2.5,0,13.0,6.0,6.0,0.0,0.0,4.0,0,5,0,0,1,0,1,0,0,1,2,1,0,1.4350845252893227,7.558829683120175,16.93399848084062
0,1,28500000.0,4.1,2455.64,2.5,4,13.0,6.0,5.0,0.0,0.0,17.0,0,7,0,0,1,0,1,0,0,1,2,2,0,1.62924053973028,7.806549841639534,16.839517487221013
0,2,27500000.0,4.0,2400.0,2.5,4,13.0,5.0,4.0,0.0,0.0,14.0,0,5,0,0,1,0,1,0,0,0,2,2,0,1.6094379124341003,7.783640596221253,17.598201792760147
0,1,17000000.0,3.2,766.64,1.0,0,13.0,2.0,1.0,0.0,0.0,5.0,0,4,0,0,1,0,1,0,0,1,2,1,0,1.4350845252893227,6.643320873250047,17.064949883089884
0,1,48500000.0,8.0,4791.5,2.5,5,20.0,4.0,4.0,0.0,0.0,4.0,0,6,0,0,1,0,1,0,0,1,2,4,0,2.1972245773362196,8.4748074749198,17.697074376526267
0,1,65000000.0,6.1,2500.0,2.5,7,14.0,5.0,4.0,0.0,0.0,4.0,0,11,1,0,0,0,0,1,0,0,2,4,0,1.9600947840472698,7.824445930877619,17.511604264902065
0,2,49500000.0,4.0,2395.75,2.5,5,13.0,4.0,4.0,0.0,0.0,15.0,0,8,0,0,1,0,1,0,0,1,2,4,0,1.6094379124341003,7.781868931957106,17.598201792760147
0,1,35000000.0,5.0,2994.69,2.5,0,18.0,5.0,4.0,0.0,0.0,4.0,0,5,0,0,1,0,1,0,0,1,2,3,0,1.791759469228055,8.004929867988526,17.25360537887591
0,2,55000000.0,5.2,4983.16,4.0,1,12.0,8.0,5.0,0.0,0.0,12.0,0,4,0,0,1,0,1,0,0,1,2,4,0,1.824549292051046,8.514020162680739,17.809002106236246
0,1,24500000.0,3.0,1796.81,2.5,7,20.0,5.0,3.0,0.0,0.0,17.0,0,4,0,0,1,0,0,0,0,1,1,1,0,1.3862943611198906,7.4943245364778175,17.064949883089884
0,1,17000000.0,3.3,1976.49,2.5,4,10.0,5.0,3.0,0.0,0.0,32.0,0,5,0,0,1,0,1,0,0,1,2,1,0,1.4586150226995167,7.58958364273901,16.854224586104813
0,2,18500000.0,3.0,1796.81,2.5,0,14.0,4.0,3.0,0.0,0.0,8.0,0,9,0,1,1,0,1,0,0,1,3,1,0,1.3862943611198906,7.4943245364778175,16.76774520275159
0,2,25000000.0,3.0,2515.54,3.5,5,16.0,4.0,5.0,0.0,0.0,12.0,0,10,1,1,1,0,1,0,0,1,4,1,0,1.3862943611198906,7.830640221182479,17.598201792760147
0,1,80000000.0,10.0,5989.38,2.5,5,10.0,5.0,5.0,0.0,0.0,10.0,0,6,0,0,1,0,1,1,0,1,3,4,0,2.3978952727983707,8.697910128162432,17.93467250300059
0,3,18900000.0,3.2,1916.6,2.5,0,15.0,4.0,3.0,0.0,0.0,13.0,0,5,0,0,1,0,1,0,0,1,2,1,1,1.4350845252893227,7.558829683120175,16.75467253293992
0,3,10000000.0,3.0,1796.81,2.5,0,24.0,7.0,3.0,0.0,0.0,3.0,0,4,0,0,1,0,0,0,0,1,1,1,0,1.3862943611198906,7.4943245364778175,16.45201041288717
0,1,35000000.0,6.0,3593.62,2.5,4,16.0,5.0,4.0,0.0,0.0,12.0,0,9,0,1,1,0,1,1,0,1,4,3,1,1.9459101490553132,8.187193562203863,17.12723460309608
0,1,30000000.0,4.0,2395.75,2.5,4,12.0,7.0,5.0,0.0,0.0,10.0,0,8,0,0,1,0,1,0,0,1,2,2,0,1.6094379124341003,7.781868931957106,17.256953456397962
0,1,45000000.0,5.0,4192.56,3.5,5,20.0,7.0,7.0,0.0,0.0,10.0,0,5,0,0,1,0,1,0,0,1,2,3,0,1.791759469228055,8.341305294179508,17.622173069956816
0,1,44800000.00000001,5.0,2994.69,2.5,2,13.0,7.0,5.0,0.0,0.0,13.0,0,4,0,0,1,0,0,0,0,1,1,3,0,1.791759469228055,8.004929867988526,17.66719878919104
0,1,35000000.0,5.0,3200.0,2.5,7,13.0,5.0,5.0,0.0,0.0,13.0,0,6,0,0,1,0,1,0,0,0,2,3,0,1.791759469228055,8.071218539969863,17.575767223146492
0,1,60000000.0,9.1,3500.0,2.5,6,13.0,4.0,5.0,0.0,0.0,3.0,0,8,0,0,1,0,1,1,0,0,3,4,0,2.312535423847214,8.160803920954665,17.66719878919104
0,1,22000000.0,2.3,1928.58,3.5,3,15.0,7.0,3.0,0.0,0.0,3.0,0,5,0,0,1,0,1,0,0,1,2,1,0,1.1939224684724346,7.565057641636696,17.256953456397962
0,1,85000000.0,4.1,3437.9,3.5,4,20.0,7.0,4.0,0.0,0.0,6.0,0,5,0,0,1,0,1,0,0,1,2,4,0,1.62924053973028,8.142906931789074,17.09850117410038
0,1,24900000.000000004,3.2,1916.6,2.5,0,13.0,7.0,4.0,0.0,0.0,10.0,0,5,0,0,1,0,1,0,0,1,2,1,0,1.4350845252893227,7.558829683120175,17.19984427795863
0,1,27500000.0,3.1,1856.71,2.5,7,16.0,5.0,4.0,0.0,0.0,10.0,0,6,0,0,1,0,1,0,0,1,2,2,0,1.410986973710262,7.527099825383354,17.084319209326583
0,1,31500000.0,4.1,3437.9,3.5,0,13.0,5.0,6.0,0.0,0.0,13.0,0,6,0,0,1,0,1,0,0,1,2,2,0,1.62924053973028,8.142906931789074,16.839517487221013
0,1,19000000.0,4.0,2395.75,2.5,1,20.0,7.0,5.0,0.0,0.0,3.0,0,4,0,0,1,0,0,0,0,1,1,1,0,1.6094379124341003,7.781868931957106,17.038930191624804
0,1,26000000.0,3.0,745.0,2.5,6,14.0,3.0,4.0,0.0,0.0,12.0,0,10,1,1,1,0,1,1,0,0,5,2,0,1.3862943611198906,6.61472560020376,17.245127192773722
0,1,22500000.0,3.5,2096.28,2.5,4,13.0,6.0,3.0,0.0,0.0,3.0,0,4,0,0,1,0,0,0,0,1,1,1,0,1.5040773967762742,7.648396546070395,17.25360537887591
0,1,145000000.0,15.0,5000.0,2.5,2,20.0,4.0,5.0,0.0,0.0,13.0,0,8,0,1,1,0,1,1,0,0,4,4,0,2.772588722239781,8.517393171418904,17.52744211041324
0,1,25000000.0,3.5,5450.33,6.5,0,11.0,8.0,5.0,0.0,0.0,3.0,0,6,0,0,1,0,1,0,0,1,2,1,0,1.5040773967762742,8.603614894582426,17.157816457423237
0,1,27500000.0,4.2,2515.54,2.5,4,13.0,4.0,4.0,0.0,0.0,6.0,0,10,0,1,1,0,1,0,0,1,3,2,0,1.6486586255873816,7.830640221182479,17.361425238655
0,1,110000000.0,6.0,11499.6,8.0,0,17.0,5.0,10.0,0.0,0.0,9.0,0,3,0,0,1,0,1,0,0,1,2,4,0,1.9459101490553132,9.350154486903374,17.826226626071094
0,0,32200000.000000004,5.2,3114.47,2.5,4,12.0,5.0,4.0,0.0,0.0,6.0,0,6,0,0,1,0,1,1,0,1,3,3,0,1.824549292051046,8.044135302664925,17.754853429497093
0,1,35000000.0,4.2,3521.75,3.5,1,20.0,5.0,6.0,0.0,0.0,24.0,0,4,0,0,1,0,0,0,0,1,1,3,0,1.6486586255873816,8.166997213575215,17.41596381839432
0,1,170000000.0,4.1,5893.54,6.0,1,12.0,7.0,5.0,0.0,0.0,10.0,0,5,0,0,1,0,1,0,0,1,2,4,0,1.62924053973028,8.681781777696095,18.951309000896888
0,2,51000000.0,4.3,2575.43,2.5,7,20.0,4.0,3.0,0.0,0.0,13.0,0,5,0,0,1,0,1,0,0,1,2,4,0,1.667706820558076,7.854159998759577,17.747336210296442
0,2,27500000.0,3.2,1916.6,2.5,4,20.0,4.0,5.0,0.0,0.0,3.0,0,5,0,0,1,0,1,0,0,1,2,2,0,1.4350845252893227,7.558829683120175,17.598201792760147
0,2,40000000.0,4.0,2395.75,2.5,6,27.0,4.0,5.0,0.0,0.0,3.0,0,5,0,0,1,0,1,0,0,1,2,3,0,1.6094379124341003,7.781868931957106,17.145675453471537
0,1,170000000.0,8.0,10541.3,5.5,6,20.0,12.0,8.0,0.0,0.0,6.0,0,5,0,0,1,0,1,0,0,1,2,4,0,2.1972245773362196,9.263151014608422,17.93467250300059
0,1,61000000.0,6.0,3593.62,2.5,2,15.0,6.0,5.0,0.0,0.0,9.0,0,6,0,0,1,0,1,0,0,1,2,4,0,1.9459101490553132,8.187193562203863,17.66719878919104
0,1,26000000.0,3.0,1796.81,2.5,6,13.0,5.0,3.0,0.0,0.0,13.0,0,5,0,0,1,0,0,0,0,1,1,2,0,1.3862943611198906,7.4943245364778175,17.04540824278099
0,1,39000000.0,4.0,2395.75,2.5,4,20.0,4.0,4.0,0.0,0.0,12.0,0,4,0,0,1,0,0,0,0,1,1,3,0,1.6094379124341003,7.781868931957106,17.09850117410038
0,1,28500000.0,4.0,2395.75,2.5,0,14.0,3.0,6.0,0.0,0.0,10.0,0,4,0,0,1,0,0,0,0,1,1,2,0,1.6094379124341003,7.781868931957106,17.361425238655
0,1,19500000.0,3.0,1796.81,2.5,7,13.0,5.0,3.0,0.0,0.0,10.0,0,5,0,0,1,0,1,0,0,1,2,1,0,1.3862943611198906,7.4943245364778175,17.048054385400697
0,2,32500000.0,5.0,3593.62,3.0,7,11.5,12.0,4.0,0.0,0.0,24.0,0,5,0,0,1,0,1,0,0,1,2,3,0,1.791759469228055,8.187193562203863,17.136122222322758
0,1,15500000.0,3.1,742.68,1.0,4,14.0,4.0,3.0,0.0,0.0,13.0,0,4,0,0,1,0,0,0,0,1,1,1,1,1.410986973710262,6.611610834783437,17.66719878919104
0,1,28500000.0,4.2,2515.54,2.5,0,13.0,6.0,5.0,0.0,0.0,13.0,0,7,0,0,1,0,1,0,0,1,2,2,0,1.6486586255873816,7.830640221182479,17.02931363023951
0,1,65500000.0,8.2,4911.29,2.5,5,12.0,6.0,4.0,0.0,0.0,3.0,0,6,0,0,1,0,1,0,0,1,2,4,0,2.2192034840549946,8.499495507172188,17.421461328237108
0,2,32000000.0,3.3,2200.0,2.5,2,16.5,4.0,4.0,0.0,0.0,6.0,0,4,0,0,1,0,1,0,0,0,2,2,0,1.4586150226995167,7.696667081526462,17.598201792760147
0,1,125000000.0,8.3,5965.42,3.0,4,14.0,5.0,5.0,0.0,0.0,6.0,0,7,0,0,1,0,1,1,0,1,3,4,0,2.2300144001592104,8.69390236152406,18.026229588530345
0,1,36000000.0,4.1,3437.9,3.5,5,16.0,7.0,7.0,0.0,0.0,10.0,0,5,0,0,1,0,1,0,0,1,2,3,0,1.62924053973028,8.142906931789074,17.392791867921286
0,1,18000000.0,1.1,1185.9,4.5,0,5.0,7.0,3.0,0.0,0.0,13.0,0,4,0,0,1,0,0,0,0,1,1,1,0,0.7419373447293773,7.079100145062459,16.705882371415992
0,1,18000000.0,3.0,1437.45,2.0,7,16.0,4.0,3.0,0.0,0.0,3.0,0,4,0,0,1,0,0,0,0,1,1,1,1,1.3862943611198906,7.271321423958596,17.66719878919104
0,1,18500000.0,3.1,2970.73,4.0,7,10.0,7.0,5.0,0.0,0.0,12.0,0,4,0,0,1,0,0,0,0,1,1,1,0,1.410986973710262,7.996899553796865,16.78203480607685
0,1,100000000.0,14.0,5000.0,3.5,4,13.0,8.0,6.0,0.0,0.0,24.0,0,4,0,0,1,0,0,0,0,0,1,4,0,2.70805020110221,8.517393171418904,18.050019363930975
0,2,27000000.0,3.0,1796.81,2.5,2,20.0,5.0,4.0,0.0,0.0,10.0,0,6,0,0,1,0,1,0,0,1,2,2,0,1.3862943611198906,7.4943245364778175,17.145675453471537
0,2,28500000.0,4.3,2060.34,2.0,4,13.0,4.0,2.0,0.0,0.0,13.0,0,6,0,0,1,0,1,1,0,1,3,2,0,1.667706820558076,7.63111153574657,16.76774520275159
0,2,33000000.0,4.0,2395.75,2.5,5,13.0,5.0,4.0,0.0,0.0,3.0,0,4,0,0,1,0,1,0,0,1,2,3,0,1.6094379124341003,7.781868931957106,17.136122222322758
0,2,36500000.0,3.3,2767.09,3.5,7,20.0,6.0,4.0,0.0,0.0,3.0,0,4,0,0,1,0,1,0,0,1,2,3,0,1.4586150226995167,7.925912830659844,17.136122222322758
0,2,36500000.0,4.2,2515.54,2.5,0,13.0,5.0,5.0,0.0,0.0,6.0,0,5,0,0,1,0,1,0,0,1,2,3,0,1.6486586255873816,7.830640221182479,17.136122222322758
0,2,51000000.0,4.3,2575.43,2.5,7,20.0,4.0,2.0,0.0,0.0,9.0,0,5,0,0,1,0,1,0,0,1,2,4,0,1.667706820558076,7.854159998759577,17.747336210296442
0,0,25000000.0,3.2,1991.0,2.5,4,13.0,4.0,5.0,0.0,0.0,6.0,0,5,0,0,1,0,1,0,0,0,2,1,0,1.4350845252893227,7.596894438144544,17.315951922821398
0,2,22000000.0,4.0,1800.0,2.0,0,13.0,4.0,2.0,0.0,0.0,10.0,0,11,1,1,1,0,1,1,0,0,5,1,0,1.6094379124341003,7.496097345175956,16.948365884387538
0,1,120000000.0,16.0,4500.0,2.5,4,16.0,4.0,4.0,0.0,0.0,10.0,0,7,0,1,1,0,1,1,0,0,4,4,0,2.833213344056216,8.412054873292933,17.52744211041324
0,2,23000000.0,3.0,1796.81,2.5,0,12.0,4.0,2.0,0.0,0.0,3.0,0,5,0,0,1,0,1,0,0,1,2,1,0,1.3862943611198906,7.4943245364778175,17.136122222322758
0,2,22000000.0,3.1,1856.71,2.5,4,16.0,4.0,5.0,0.0,0.0,12.0,0,5,0,0,1,0,1,0,0,1,2,1,0,1.410986973710262,7.527099825383354,16.95713066296133
0,2,25000000.0,3.3,1976.49,2.5,6,13.0,4.0,4.0,0.0,0.0,10.0,0,5,0,0,1,0,1,0,0,1,2,1,0,1.4586150226995167,7.58958364273901,17.136122222322758
0,2,35000000.0,4.0,3354.05,3.5,1,13.0,6.0,3.0,0.0,0.0,8.0,0,5,0,0,1,0,1,0,0,1,2,3,0,1.6094379124341003,8.118221952424388,17.136122222322758
0,2,35000000.0,4.0,3354.05,3.5,1,13.0,7.0,4.0,0.0,0.0,2.0,0,5,0,0,1,0,1,0,0,1,2,3,0,1.6094379124341003,8.118221952424388,17.136122222322758
0,2,22000000.0,3.0,1796.81,2.5,7,20.0,4.0,4.0,0.0,0.0,4.0,0,5,0,0,1,0,1,0,0,1,2,1,0,1.3862943611198906,7.4943245364778175,17.136122222322758
0,2,23000000.0,3.1,1856.71,2.5,5,10.0,5.0,5.0,0.0,0.0,4.0,0,5,0,0,1,0,1,0,0,1,2,1,0,1.410986973710262,7.527099825383354,17.136122222322758
0,2,28500000.0,3.3,1976.49,2.5,0,13.0,4.0,2.0,0.0,0.0,4.0,0,5,0,0,1,0,1,0,0,1,2,2,0,1.4586150226995167,7.58958364273901,17.136122222322758
0,2,26000000.0,3.0,1796.81,2.5,7,13.0,4.0,4.0,0.0,0.0,4.0,0,5,0,0,1,0,1,0,0,1,2,2,0,1.3862943611198906,7.4943245364778175,17.136122222322758
0,1,42500000.0,6.0,3000.0,3.0,6,15.0,8.0,3.0,0.0,0.0,4.0,0,6,0,0,1,0,1,0,0,0,2,3,0,1.9459101490553132,8.006700845440367,17.406819105759556
0,2,24000000.0,5.1,3054.58,2.5,0,12.0,5.0,5.0,0.0,0.0,6.0,0,6,0,0,1,0,0,1,0,1,2,1,0,1.8082887711792655,8.024724706286444,17.46230875890418
0,1,22300000.0,3.0,1455.0,2.5,1,16.0,3.0,3.0,0.0,0.0,6.0,0,9,1,1,1,0,1,0,0,0,4,1,0,1.3862943611198906,7.283448228756631,17.406819105759556
0,1,100000000.0,7.7,4611.82,2.5,1,13.0,5.0,3.0,0.0,0.0,6.0,0,6,0,0,1,0,1,1,0,1,3,4,0,2.163323025660538,8.436594662636098,17.443503302091052
0,1,27500000.0,4.0,2395.75,2.5,0,13.0,6.0,6.0,0.0,0.0,11.0,0,5,0,0,1,0,1,0,0,1,2,2,0,1.6094379124341003,7.781868931957106,17.52744211041324
0,2,125000000.0,14.0,10062.15,3.0,4,40.0,5.0,5.0,0.0,0.0,4.0,0,4,0,0,1,0,0,0,0,1,1,4,1,2.70805020110221,9.216635515913861,17.136122222322758
0,1,28800000.0,4.1,2455.64,2.5,4,15.0,5.0,4.0,0.0,0.0,8.0,0,3,0,0,1,0,0,0,0,1,1,2,1,1.62924053973028,7.806549841639534,17.25782035250942
0,1,25500000.0,4.1,1964.51,2.0,1,6.5,7.0,4.0,0.0,0.0,5.0,0,5,0,0,1,0,1,0,0,1,2,2,0,1.62924053973028,7.5835070326129,17.427924054670793
0,1,50000000.0,4.2,3521.75,3.5,0,36.0,7.0,4.0,0.0,0.0,8.0,0,4,0,0,1,0,0,0,0,1,1,4,0,1.6486586255873816,8.166997213575215,17.43723836258196
0,1,30000000.0,4.3,2400.0,2.5,4,20.0,5.0,4.0,0.0,0.0,4.0,0,7,0,0,1,0,1,0,0,0,2,2,0,1.667706820558076,7.783640596221253,17.364400136399734
0,1,29900000.000000004,4.5,3773.31,3.5,7,10.0,8.0,4.0,0.0,0.0,8.0,0,4,0,0,1,0,0,0,0,1,1,2,0,1.7047480922384253,8.235972863519605,16.854224586104813
0,1,45000000.0,5.0,4192.56,3.5,5,22.0,5.0,5.0,0.0,0.0,4.0,0,4,0,0,1,0,0,0,0,1,1,3,0,1.791759469228055,8.341305294179508,17.468395823778437
0,0,10000000.0,18.0,10780.88,2.5,4,13.0,5.0,7.0,0.0,0.0,4.0,0,5,0,0,1,0,1,0,0,1,2,1,0,2.9444389791664403,9.285622226289133,16.872016738644025
0,1,29900000.000000004,3.0,1711.475,3.5,7,10.0,8.0,4.0,0.0,0.0,4.0,0,11,1,0,0,0,0,1,0,0,2,2,0,1.3862943611198906,7.445694971489675,16.854224586104813
0,1,35000000.0,4.0,4312.35,4.5,0,26.0,5.0,4.0,0.0,0.0,4.0,0,4,0,0,1,0,0,0,0,1,1,3,0,1.6094379124341003,8.369470143366952,17.370858648025116
0,2,40000000.0,4.0,2395.75,2.5,0,17.0,5.0,5.0,0.0,0.0,6.0,0,6,0,0,1,0,1,0,0,1,2,3,0,1.6094379124341003,7.781868931957106,17.11121002547025
0,1,13300000.0,3.0,718.72,1.0,4,12.0,2.0,1.0,0.0,0.0,11.0,0,4,0,0,1,0,1,0,0,1,2,1,0,1.3862943611198906,6.578862247484318,16.839517487221013
0,2,19000000.0,2.2,1572.65,2.5,4,10.0,4.0,2.0,0.0,0.0,4.0,0,4,0,0,1,0,1,0,0,0,2,1,0,1.1631508098056809,7.361153040845604,17.136122222322758
0,1,40000000.0,13.3,1700.0,3.0,2,16.0,6.0,4.0,0.0,0.0,5.0,0,11,1,0,0,0,0,1,0,0,2,3,0,2.6602595372658615,7.438971592395862,16.916735300774953
0,0,70000000.0,15.0,2935.0,2.5,4,36.0,7.0,2.0,0.0,0.0,4.0,0,10,1,0,1,0,1,0,0,0,3,4,0,2.772588722239781,7.984803389734406,18.064005814299346
0,1,33000000.0,3.3,1976.49,2.5,4,22.0,6.0,4.0,0.0,0.0,7.0,0,5,0,0,1,0,1,0,0,1,2,3,0,1.4586150226995167,7.58958364273901,17.02931363023951
0,2,18000000.0,2.0,1916.6,4.0,4,12.0,3.0,4.0,0.0,0.0,18.0,0,2,0,0,0,0,1,0,0,1,1,1,0,1.0986122886681098,7.558829683120175,16.705882371415992
0,1,32500000.0,6.0,3593.62,2.5,0,10.0,5.0,1.0,0.0,0.0,4.0,0,6,0,0,1,0,1,0,0,1,2,3,0,1.9459101490553132,8.187193562203863,17.392791867921286
0,1,45000000.0,5.2,3114.47,2.5,0,15.0,6.0,5.0,0.0,0.0,27.0,0,5,0,0,1,0,1,0,0,1,2,3,0,1.824549292051046,8.044135302664925,17.66719878919104
0,1,37500000.0,6.0,840.0,2.5,2,14.0,7.0,5.0,0.0,0.0,7.0,0,11,1,0,0,0,0,1,0,0,2,3,0,1.9459101490553132,6.734591659972948,17.54424066286305
0,2,125000000.0,15.3,14661.99,4.0,1,22.0,6.0,4.0,0.0,0.0,21.0,0,10,0,0,1,0,1,1,0,1,3,4,0,2.791165107812717,9.593081910988168,17.136122222322758
0,1,34500000.0,5.1,3054.58,2.5,0,13.0,7.0,5.0,0.0,0.0,4.0,0,5,0,0,1,0,1,0,0,1,2,3,0,1.8082887711792655,8.024724706286444,17.064949883089884
0,1,14300000.0,2.2,1317.66,2.5,4,12.0,3.0,3.0,0.0,0.0,20.0,0,6,0,0,1,0,1,0,0,1,2,1,0,1.1631508098056809,7.184371348449984,16.71338749126594
0,1,65000000.0,6.0,7187.25,5.0,6,16.0,9.0,9.0,0.0,0.0,4.0,0,5,1,0,0,0,1,0,0,1,2,4,0,1.9459101490553132,8.880203027487838,17.25672933448884
0,1,85000000.0,9.0,7546.61,3.5,0,13.0,6.0,5.0,0.0,0.0,4.0,0,5,0,0,1,0,1,0,0,1,2,4,0,2.302585092994046,8.92898623583716,17.826226626071094
0,1,95000000.0,10.0,8385.12,3.5,0,13.0,7.0,4.0,0.0,0.0,4.0,0,6,0,0,1,0,1,1,0,1,3,4,0,2.3978952727983707,9.034333237191886,18.038359168287094
0,1,23000000.0,3.1,1856.71,2.5,0,13.0,4.0,4.0,0.0,0.0,4.0,0,5,0,0,1,0,1,0,0,1,2,1,0,1.410986973710262,7.527099825383354,17.331654399643774
