district,road_type,land_size_aana,price_per_aana,is_large_plot,road_width_feet,is_wide_road,facing,source,log_land,neighborhood_encoded
1,0,32.0,8000000.0,0,13.0,0,7,0,3.4965075614664802,15.432824010286703
1,0,28.0,750000.0,0,13.0,0,7,0,3.367295829986474,15.928237604112136
1,2,4.0,2700000.0,0,13.0,0,7,0,1.6094379124341003,14.714877628238463
1,0,50.0,6500000.0,1,13.0,0,7,0,3.9318256327243257,15.28609246171445
0,0,36.0,2700000.0,0,13.0,0,7,0,3.6109179126442243,14.888556553424602
2,2,5.0,5500000.0,0,13.0,0,7,0,1.791759469228055,15.154953559161191
2,3,3.0,2000000.0,0,13.0,0,7,0,1.3862943611198906,15.025017127311099
2,3,5.0,8000000.0,0,13.0,0,7,0,1.791759469228055,15.696265964460625
2,1,4.0,4500000.0,0,13.0,0,7,0,1.6094379124341003,15.154953559161191
2,1,7.0,3000000.0,0,13.0,0,7,0,2.0794415416798357,15.371640665662257
1,1,16.0,3600000.0,0,13.0,0,7,0,2.833213344056216,15.28609246171445
1,0,50.0,3900000.0,1,13.0,0,7,0,3.9318256327243257,15.28609246171445
0,2,5.0,6500000.0,0,13.0,0,7,0,1.791759469228055,15.797351059185896
1,1,8.0,6000000.0,0,13.0,0,7,0,2.1972245773362196,15.540168680935688
1,0,14.0,8500000.0,0,13.0,0,7,0,2.70805020110221,15.928237604112136
1,0,32.0,6500000.0,0,13.0,0,7,0,3.4965075614664802,15.797351059185896
1,0,3.5,6000000.0,0,13.0,0,7,0,1.5040773967762742,15.797351059185896
1,0,8.0,4200000.0,0,13.0,0,7,0,2.1972245773362196,15.28609246171445
1,0,8.0,6500000.0,0,13.0,0,7,0,2.1972245773362196,15.797351059185896
2,3,8.0,4000000.0,0,13.0,0,7,0,2.1972245773362196,15.078873376237288
1,0,4.0,2100000.0,0,13.0,0,7,0,1.6094379124341003,14.076963152141449
1,1,21.0,3200000.0,0,13.0,0,7,0,3.091042453358316,15.28609246171445
1,1,6.0,4400000.0,0,13.0,0,7,0,1.9459101490553132,15.28609246171445
1,0,4.03,5400000.0,0,13.0,0,7,0,1.6154199841116479,15.34375549903406
1,0,15.0,5700000.0,0,13.0,0,7,0,2.772588722239781,15.805980546238791
2,3,4.558071585098612,2200000.0,0,13.0,0,7,0,1.715251210888074,14.934626419822093
2,3,7.0,14500000.0,0,13.0,0,7,0,2.0794415416798357,16.20975476797233
1,0,32.0,13000000.0,0,13.0,0,7,0,3.4965075614664802,15.904032096189777
0,3,14.0,3000000.0,0,13.0,0,7,0,2.70805020110221,14.921910338234976
1,3,16.0,6500000.0,0,13.0,0,7,0,2.833213344056216,15.556783369999732
1,3,20.0,9000000.0,0,13.0,0,7,0,3.044522437723423,15.965672589105742
1,0,10.0,12000000.0,0,13.0,0,7,0,2.3978952727983707,16.13171779708994
1,0,10.5,4000000.0,0,13.0,0,7,0,2.4423470353692043,15.28609246171445
1,2,22.0,7000000.0,0,13.0,0,7,0,3.1354942159291497,15.797351059185896
1,1,8.0,6800000.0,0,13.0,0,7,0,2.1972245773362196,15.28609246171445
2,2,3.0,2100000.0,0,13.0,0,7,0,1.3862943611198906,14.871275810783608
1,0,18.0,4500000.0,0,13.0,0,7,0,2.9444389791664403,15.016600390990499
0,0,4.0,3600000.0,0,13.0,0,7,0,1.6094379124341003,15.519431271963747
1,0,23.99707815924032,4200000.0,0,13.0,0,7,0,3.2187589444075586,15.861023033489055
1,0,6.0,6500000.0,0,13.0,0,7,0,1.9459101490553132,15.28609246171445
1,0,4.0,5500000.0,0,13.0,0,7,0,1.6094379124341003,15.28609246171445
1,0,4.0,7500000.0,0,13.0,0,7,0,1.6094379124341003,15.28609246171445
1,0,4.5,4600000.0,0,13.0,0,7,0,1.7047480922384253,15.28609246171445
1,3,4.5,2600000.0,0,13.0,0,7,0,1.7047480922384253,14.904476029399897
1,3,6.0,7000000.0,0,13.0,0,7,0,1.9459101490553132,15.904032096189777
1,0,15.0,4600000.0,0,13.0,0,7,0,2.772588722239781,15.28609246171445
1,1,4.5,1100000.0,0,13.0,0,7,0,1.7047480922384253,14.076963152141449
1,3,40.0,9000000.0,0,13.0,0,7,0,3.713572066704308,15.965672589105742
1,2,3.0,1500000.0,0,13.0,0,7,0,1.3862943611198906,14.819185032148551
2,3,2.5,5650000.0,0,13.0,0,7,0,1.252762968495368,15.371640665662257
1,0,7.0,4000000.0,0,13.0,0,7,0,2.0794415416798357,15.371640665662257
1,0,20.5,4500000.0,0,13.0,0,7,0,3.068052935133617,15.267402304381402
1,0,10.0,4300000.0,0,13.0,0,7,0,2.3978952727983707,15.28609246171445
1,0,4.5,9200000.0,0,13.0,0,7,0,1.7047480922384253,15.861023033489055
2,2,10.0,4000000.0,0,13.0,0,7,0,2.3978952727983707,15.342822671710897
1,0,48.0,3200000.0,0,13.0,0,7,0,3.8918202981106265,15.245256633717792
1,0,23.0,8500000.0,0,13.0,0,7,0,3.1780538303479458,15.965672589105742
2,2,3.0,1500000.0,0,13.0,0,7,0,1.3862943611198906,14.473552156760146
2,1,16.0,900000.0,0,13.0,0,7,0,2.833213344056216,15.154772579975925
2,1,10.0,1400000.0,0,13.0,0,7,0,2.3978952727983707,15.154772579975925
2,0,45.0,4500000.0,0,13.0,0,7,0,3.828641396489095,15.371640665662257
2,0,2.5,12000000.0,0,13.0,0,7,0,1.252762968495368,15.797351059185896
1,1,50.0,1100000.0,1,13.0,0,7,0,3.9318256327243257,14.076963152141449
1,2,9.0,8500000.0,0,13.0,0,7,0,2.302585092994046,15.936811150374062
1,2,9.0,10500000.0,0,13.0,0,7,0,2.302585092994046,15.797351059185896
1,0,4.0,8700000.0,0,13.0,0,7,0,1.6094379124341003,15.861023033489055
1,0,10.0,4200000.0,0,13.0,0,7,0,2.3978952727983707,15.34375549903406
2,1,3.0,12300000.0,0,13.0,0,7,0,1.3862943611198906,15.814467084231444
1,0,22.0,3800000.0,0,13.0,0,7,0,3.1354942159291497,14.871275810783608
1,3,6.0,7600000.0,0,13.0,0,7,0,1.9459101490553132,15.73763713033993
2,1,4.0,7600000.0,0,13.0,0,7,0,1.6094379124341003,15.28523681593225
1,3,21.0,12200000.0,0,13.0,0,7,0,3.091042453358316,15.936811150374062
1,0,4.0,4200000.0,0,13.0,0,7,0,1.6094379124341003,15.28609246171445
1,0,5.0,3600000.0,0,13.0,0,7,0,1.791759469228055,15.28609246171445
1,2,11.0,5500000.0,0,13.0,0,7,0,2.4849066497880004,15.28609246171445
1,2,9.0,5500000.0,0,13.0,0,7,0,2.302585092994046,15.28609246171445
1,2,23.0,4500000.0,0,13.0,0,7,0,3.1780538303479458,15.28609246171445
2,1,17.0,1200000.0,0,13.0,0,7,0,2.8903717578961645,13.95111315974602
2,1,4.0,3800000.0,0,13.0,0,7,0,1.6094379124341003,15.161009605626807
1,3,3.0,4000000.0,0,13.0,0,7,0,1.3862943611198906,15.676823727434
1,3,7.0,4500000.0,0,13.0,0,7,0,2.0794415416798357,15.245256633717792
1,0,12.0,9000000.0,0,13.0,0,7,0,2.5649493574615367,16.085952361166314
0,3,6.0,3800000.0,0,13.0,0,7,0,1.9459101490553132,14.93902976140785
1,3,5.843681519357195,10000000.0,0,13.0,0,7,0,1.9233258206627393,15.965672589105742
1,0,20.0,6500000.0,0,13.0,0,7,0,3.044522437723423,15.28609246171445
1,2,4.0,2500000.0,0,13.0,0,7,0,1.6094379124341003,15.155829691905451
2,3,5.75,4000000.0,0,13.0,0,7,0,1.9095425048844386,15.161009605626807
1,0,50.0,2000000.0,1,13.0,0,7,0,3.9318256327243257,15.28609246171445
1,2,11.0,6500000.0,0,13.0,0,7,0,2.4849066497880004,15.28609246171445
1,0,4.5,3200000.0,0,13.0,0,7,0,1.7047480922384253,15.28609246171445
1,3,3.0,3000000.0,0,13.0,0,7,0,1.3862943611198906,14.904476029399897
1,3,6.0,5000000.0,0,13.0,0,7,0,1.9459101490553132,15.48508406363418
1,3,7.0,2800000.0,0,13.0,0,7,0,2.0794415416798357,14.854775753972746
1,1,8.0,4500000.0,0,13.0,0,7,0,2.1972245773362196,14.927196758851508
2,1,5.75,2500000.0,0,13.0,0,7,0,1.9095425048844386,14.437225574395764
2,3,5.0,8500000.0,0,13.0,0,7,0,1.791759469228055,14.63609537181964
1,2,29.0,7200000.0,0,13.0,0,7,0,3.4011973816621555,16.34044893073437
1,1,50.0,5500000.0,1,13.0,0,7,0,3.9318256327243257,15.371640665662257
1,0,50.0,2500000.0,1,13.0,0,7,0,3.9318256327243257,15.116855710871596
1,2,6.0,500000.0,0,13.0,0,7,0,1.9459101490553132,15.28609246171445
1,3,3.0,3200000.0,0,13.0,0,7,0,1.3862943611198906,15.169167886528076
1,0,8.0,9000000.0,0,13.0,0,7,0,2.1972245773362196,15.432824010286703
2,0,3.0,2800000.0,0,13.0,0,7,0,1.3862943611198906,15.28523681593225
2,2,14.0,3200000.0,0,13.0,0,7,0,2.70805020110221,15.154953559161191
1,2,5.0,11000000.0,0,13.0,0,7,0,1.791759469228055,15.927693904263002
1,3,4.0,2600000.0,0,13.0,0,7,0,1.6094379124341003,14.904476029399897
1,3,8.0,6500000.0,0,13.0,0,7,0,2.1972245773362196,15.245256633717792
1,1,38.625,500000.0,0,13.0,0,7,0,3.6794602321974446,14.076963152141449
1,3,5.5,2800000.0,0,13.0,0,7,0,1.8718021769015913,14.846191852912401
1,0,32.0,600000.0,0,13.0,0,7,0,3.4965075614664802,14.871275810783608
1,2,5.0,3400000.0,0,13.0,0,7,0,1.791759469228055,15.28609246171445
1,0,48.0,4200000.0,0,13.0,0,7,0,3.8918202981106265,15.28609246171445
1,0,50.0,3500000.0,1,13.0,0,7,0,3.9318256327243257,15.28609246171445
0,2,35.0,650000.0,0,13.0,0,7,0,3.58351893845611,14.189175111726222
1,1,6.0,4500000.0,0,13.0,0,7,0,1.9459101490553132,15.169167886528076
2,0,7.0,15500000.0,0,13.0,0,7,0,2.0794415416798357,16.019235240573924
2,3,7.0,6500000.0,0,13.0,0,7,0,2.0794415416798357,16.019235240573924
1,1,7.0,7000000.0,0,13.0,0,7,0,2.0794415416798357,15.797351059185896
1,2,7.0,4000000.0,0,13.0,0,7,0,2.0794415416798357,15.169167886528076
1,2,17.0,4500000.0,0,13.0,0,7,0,2.8903717578961645,15.169167886528076
1,2,5.0,6600000.0,0,13.0,0,7,0,1.791759469228055,15.169167886528076
1,0,50.0,3300000.0,1,13.0,0,7,0,3.9318256327243257,15.169167886528076
1,1,4.5,2050000.0,0,13.0,0,7,0,1.7047480922384253,14.838853458065776
1,3,4.5,7200000.0,0,13.0,0,7,0,1.7047480922384253,14.904476029399897
2,1,3.0,2500000.0,0,13.0,0,7,0,1.3862943611198906,14.871275810783608
2,0,50.0,1400000.0,1,13.0,0,7,0,3.9318256327243257,14.63609537181964
1,1,4.25,3500000.0,0,13.0,0,7,0,1.6582280766035324,14.49591811888228
2,0,16.0,3500000.0,0,13.0,0,7,0,2.833213344056216,15.503082376115339
2,1,4.0,4000000.0,0,13.0,0,7,0,1.6094379124341003,15.339441616196053
1,0,39.0,7500000.0,0,13.0,0,7,0,3.6888794541139363,15.797351059185896
1,2,15.0,4200000.0,0,13.0,0,7,0,2.772588722239781,15.28609246171445
1,2,8.0,5500000.0,0,13.0,0,7,0,2.1972245773362196,15.28609246171445
1,0,50.0,3300000.0,1,13.0,0,7,0,3.9318256327243257,15.169167886528076
1,2,5.0,6000000.0,0,13.0,0,7,0,1.791759469228055,15.482372400947531
1,2,5.0,5100000.0,0,13.0,0,7,0,1.791759469228055,15.28609246171445
1,2,16.0,5000000.0,0,13.0,0,7,0,2.833213344056216,15.28609246171445
1,2,28.0,15000000.0,0,13.0,0,7,0,3.367295829986474,16.34044893073437
2,2,18.0,12200000.0,0,13.0,0,7,0,2.9444389791664403,15.324889802416322
2,3,4.0,8000000.0,0,13.0,0,7,0,1.6094379124341003,15.882598422808258
1,2,50.0,2300000.0,1,13.0,0,7,0,3.9318256327243257,14.886102435140637
1,0,8.0,8000000.0,0,13.0,0,7,0,2.1972245773362196,15.524197365138447
1,0,22.0,7000000.0,0,13.0,0,7,0,3.1354942159291497,15.904032096189777
1,2,13.0,10000000.0,0,13.0,0,7,0,2.6390573296152584,16.34044893073437
1,3,3.0,9700000.0,0,13.0,0,7,0,1.3862943611198906,15.965672589105742
1,3,4.5,2950000.0,0,13.0,0,7,0,1.7047480922384253,15.245256633717792
1,2,3.0,1800000.0,0,13.0,0,7,0,1.3862943611198906,14.023173034472924
1,3,8.0,8500000.0,0,13.0,0,7,0,2.1972245773362196,15.928237604112136
1,0,14.0,9500000.0,0,13.0,0,7,0,2.70805020110221,15.928237604112136
1,0,3.75,10000000.0,0,13.0,0,7,0,1.55814461804655,15.928237604112136
1,0,7.0,9500000.0,0,13.0,0,7,0,2.0794415416798357,15.928237604112136
1,0,12.0,10500000.0,0,13.0,0,7,0,2.5649493574615367,15.928237604112136
2,0,5.0,2100000.0,0,13.0,0,7,0,1.791759469228055,14.798336880423664
1,3,28.0,8000000.0,0,13.0,0,7,0,3.367295829986474,15.928237604112136
1,2,3.0,7500000.0,0,13.0,0,7,0,1.3862943611198906,15.643531120538425
1,2,12.0,9000000.0,0,13.0,0,7,0,2.5649493574615367,15.797351059185896
2,0,12.0,13500000.0,0,13.0,0,7,0,2.5649493574615367,16.34044893073437
1,0,5.0,2900000.0,0,13.0,0,7,0,1.791759469228055,14.714877628238463
1,2,4.0,1900000.0,0,13.0,0,7,0,1.6094379124341003,14.714877628238463
1,0,22.0,7500000.0,0,13.0,0,7,0,3.1354942159291497,15.904032096189777
1,2,6.0,4400000.0,0,13.0,0,7,0,1.9459101490553132,15.28609246171445
0,2,4.0,1335000.0,0,13.0,0,7,0,1.6094379124341003,14.93902976140785
1,0,3.0,2700000.0,0,13.0,0,7,0,1.3862943611198906,14.594294343639321
1,0,50.0,1900000.0,1,13.0,0,7,0,3.9318256327243257,15.524197365138447
1,2,16.0,11500000.0,0,13.0,0,7,0,2.833213344056216,16.34044893073437
2,0,23.0,11000000.0,0,13.0,0,7,0,3.1780538303479458,16.34044893073437
1,2,10.0,3500000.0,0,13.0,0,7,0,2.3978952727983707,15.169167886528076
2,3,4.063114682249818,3100000.0,0,13.0,0,7,0,1.6219818437780154,14.437225574395764
2,0,23.0,10500000.0,0,13.0,0,7,0,3.1780538303479458,16.34044893073437
2,2,12.0,4700000.0,0,13.0,0,7,0,2.5649493574615367,15.371640665662257
1,0,50.0,2900000.0,1,13.0,0,7,0,3.9318256327243257,15.28609246171445
1,0,4.5,8700000.0,0,13.0,0,7,0,1.7047480922384253,15.861023033489055
1,3,6.0,5500000.0,0,13.0,0,7,0,1.9459101490553132,14.904476029399897
2,0,5.0,3900000.0,0,13.0,0,7,0,1.791759469228055,15.232626904518993
1,0,15.0,6000000.0,0,13.0,0,7,0,2.772588722239781,15.556783369999732
1,2,8.0,6800000.0,0,13.0,0,7,0,2.1972245773362196,15.797351059185896
2,3,48.0,3500000.0,0,13.0,0,7,0,3.8918202981106265,15.025017127311099
1,0,19.0,6900000.0,0,13.0,0,7,0,2.995732273553991,15.28609246171445
1,0,16.0,4200000.0,0,13.0,0,7,0,2.833213344056216,15.28609246171445
1,0,4.0,4200000.0,0,13.0,0,7,0,1.6094379124341003,14.886102435140637
1,0,50.0,3600000.0,1,13.0,0,7,0,3.9318256327243257,14.886102435140637
1,1,6.5,2800000.0,0,13.0,0,7,0,2.0149030205422647,15.245256633717792
2,2,24.0,9500000.0,0,13.0,0,7,0,3.2188758248682006,16.028693664000212
1,1,7.0,3500000.0,0,13.0,0,7,0,2.0794415416798357,15.34375549903406
1,2,8.0,5500000.0,0,13.0,0,7,0,2.1972245773362196,15.371640665662257
1,2,4.0,6500000.0,0,13.0,0,7,0,1.6094379124341003,15.797351059185896
1,2,5.0,6500000.0,0,13.0,0,7,0,1.791759469228055,15.797351059185896
1,3,36.0,6500000.0,0,13.0,0,7,0,3.6109179126442243,15.904032096189777
1,1,5.0,4500000.0,0,13.0,0,7,0,1.791759469228055,15.322788745766916
1,0,5.0,3200000.0,0,13.0,0,7,0,1.791759469228055,14.714877628238463
2,3,8.0,3500000.0,0,13.0,0,7,0,2.1972245773362196,15.154772579975925
1,0,7.0,5000000.0,0,13.0,0,7,0,2.0794415416798357,15.490127929304546
1,0,6.0,2500000.0,0,13.0,0,7,0,1.9459101490553132,14.838853458065776
1,3,3.375,2200000.0,0,13.0,0,7,0,1.4759065198095778,14.810738244268407
1,0,50.0,3500000.0,1,13.0,0,7,0,3.9318256327243257,15.245256633717792
2,3,6.135865595325055,4500000.0,0,13.0,0,7,0,1.9651335603644937,15.371640665662257
1,0,50.0,3500000.0,1,13.0,0,7,0,3.9318256327243257,15.28609246171445
2,0,50.0,1500000.0,1,13.0,0,7,0,3.9318256327243257,14.058027683094778
2,2,16.0,8500000.0,0,13.0,0,7,0,2.833213344056216,15.797351059185896
1,0,17.0,4800000.0,0,13.0,0,7,0,2.8903717578961645,15.48508406363418
1,3,50.0,1200000.0,1,13.0,0,7,0,3.9318256327243257,15.28609246171445
2,3,10.226442658875092,16500000.0,0,13.0,0,7,0,2.418271947318863,15.49449325266486
2,2,13.0,6500000.0,0,13.0,0,7,0,2.6390573296152584,16.0199102454249
1,3,3.0,7000000.0,0,13.0,0,7,0,1.3862943611198906,15.965672589105742
2,3,5.0,5200000.0,0,13.0,0,7,0,1.791759469228055,15.332505342187606
2,2,4.0,2000000.0,0,13.0,0,7,0,1.6094379124341003,14.871275810783608
1,2,21.0,9000000.0,0,13.0,0,7,0,3.091042453358316,15.797351059185896
1,2,7.0,9000000.0,0,13.0,0,7,0,2.0794415416798357,15.797351059185896
0,2,50.0,700000.0,1,13.0,0,7,0,3.9318256327243257,14.93902976140785
2,0,4.0,3800000.0,0,13.0,0,7,0,1.6094379124341003,15.415943755967746
1,0,5.0,3600000.0,0,13.0,0,7,0,1.791759469228055,15.245256633717792
1,0,6.0,7500000.0,0,13.0,0,7,0,1.9459101490553132,15.867057252871186
1,0,5.0,3500000.0,0,13.0,0,7,0,1.791759469228055,15.245256633717792
2,3,50.0,2900000.0,1,13.0,0,7,0,3.9318256327243257,15.49449325266486
1,3,33.0,6000000.0,0,13.0,0,7,0,3.5263605246161616,15.28609246171445
1,1,24.0,2000000.0,0,13.0,0,7,0,3.2188758248682006,14.819185032148551
2,3,50.0,1500000.0,1,13.0,0,7,0,3.9318256327243257,14.076963152141449
1,0,6.0,3500000.0,0,13.0,0,7,0,1.9459101490553132,14.714877628238463
1,0,18.0,9000000.0,0,13.0,0,7,0,2.9444389791664403,15.965672589105742
1,3,50.0,2200000.0,1,13.0,0,7,0,3.9318256327243257,15.28609246171445
1,3,50.0,3500000.0,1,13.0,0,7,0,3.9318256327243257,14.871275810783608
2,3,50.0,850000.0,1,13.0,0,7,0,3.9318256327243257,14.076963152141449
1,0,14.0,8600000.0,0,13.0,0,7,0,2.70805020110221,15.928237604112136
1,0,50.0,5000000.0,1,13.0,0,7,0,3.9318256327243257,15.28609246171445
1,2,5.0,2100000.0,0,13.0,0,7,0,1.791759469228055,14.838853458065776
0,3,4.0,1300000.0,0,13.0,0,7,0,1.6094379124341003,14.076963152141449
1,0,4.125,13500000.0,0,13.0,0,7,0,1.634130525024472,15.155829691905451
1,2,14.0,8500000.0,0,13.0,0,7,0,2.70805020110221,15.797351059185896
1,1,5.0,7200000.0,0,13.0,0,7,0,1.791759469228055,15.797351059185896
1,2,28.0,3200000.0,0,13.0,0,7,0,3.367295829986474,14.871275810783608
1,0,17.0,8200000.0,0,13.0,0,7,0,2.8903717578961645,15.965672589105742
1,0,5.0,5500000.0,0,13.0,0,7,0,1.791759469228055,15.28609246171445
1,0,4.5,5000000.0,0,13.0,0,7,0,1.7047480922384253,15.28609246171445
2,0,10.5625,17000000.0,0,13.0,0,7,0,2.4477671028385437,16.34044893073437
1,0,2.5,6500000.0,0,13.0,0,7,0,1.252762968495368,15.87869815835439
1,0,50.0,2800000.0,1,13.0,0,7,0,3.9318256327243257,15.28609246171445
1,3,4.0,1500000.0,0,13.0,0,7,0,1.6094379124341003,15.245256633717792
2,3,16.0,15000000.0,0,13.0,0,7,0,2.833213344056216,16.20975476797233
1,2,20.0,5500000.0,0,13.0,0,7,0,3.044522437723423,15.371640665662257
1,0,4.0,14000000.0,0,13.0,0,7,0,1.6094379124341003,14.838853458065776
1,2,3.0,1400000.0,0,13.0,0,7,0,1.3862943611198906,14.838853458065776
1,2,3.0,2100000.0,0,13.0,0,7,0,1.3862943611198906,14.714877628238463
1,1,5.0,1400000.0,0,13.0,0,7,0,1.791759469228055,14.714877628238463
1,3,7.0,1250000.0,0,13.0,0,7,0,2.0794415416798357,15.169167886528076
1,0,5.0,3500000.0,0,13.0,0,7,0,1.791759469228055,14.871275810783608
1,0,4.0,1999000.0,0,13.0,0,7,0,1.6094379124341003,14.436782051656698
2,3,4.0,3600000.0,0,13.0,0,7,0,1.6094379124341003,15.154772579975925
1,0,10.0,5000000.0,0,13.0,0,7,0,2.3978952727983707,15.245256633717792
1,0,24.0,5500000.0,0,13.0,0,7,0,3.2188758248682006,15.371640665662257
1,0,29.0,7000000.0,0,13.0,0,7,0,3.4011973816621555,15.444144478889191
1,0,48.0,2000000.0,0,13.0,0,7,0,3.8918202981106265,15.28609246171445
1,2,6.0,4700000.0,0,13.0,0,7,0,1.9459101490553132,15.407291170099379
1,2,4.0,2700000.0,0,13.0,0,7,0,1.6094379124341003,14.714877628238463
1,2,11.0,6000000.0,0,13.0,0,7,0,2.4849066497880004,15.28609246171445
1,2,11.0,6200000.0,0,13.0,0,7,0,2.4849066497880004,15.28609246171445
1,2,16.0,6500000.0,0,13.0,0,7,0,2.833213344056216,15.28609246171445
1,3,6.0,7000000.0,0,13.0,0,7,0,1.9459101490553132,15.016600390990499
1,3,5.0,3800000.0,0,13.0,0,7,0,1.791759469228055,14.871275810783608
1,3,50.0,4500000.0,1,13.0,0,7,0,3.9318256327243257,15.28609246171445
1,0,4.5,5800000.0,0,13.0,0,7,0,1.7047480922384253,15.48508406363418
1,0,17.0,5000000.0,0,13.0,0,7,0,2.8903717578961645,15.28609246171445
1,1,3.5,3700000.0,0,13.0,0,7,0,1.5040773967762742,15.28609246171445
1,0,6.4375,6500000.0,0,13.0,0,7,0,2.006534770871748,15.861023033489055
1,0,29.0,15000000.0,0,13.0,0,7,0,3.4011973816621555,16.34044893073437
1,0,25.0,2600000.0,0,13.0,0,7,0,3.258096538021482,15.28609246171445
2,2,5.0,5500000.0,0,13.0,0,7,0,1.791759469228055,15.49449325266486
2,3,4.090577063550037,3300000.0,0,13.0,0,7,0,1.62739119615007,15.025017127311099
0,0,7.0,4300000.0,0,13.0,0,7,0,2.0794415416798357,15.371933271286096
2,3,3.7983929875821767,5500000.0,0,13.0,0,7,0,1.568281067604024,14.817304962008063
1,3,3.0,3500000.0,0,13.0,0,7,0,1.3862943611198906,14.854775753972746
1,3,3.7983929875821767,3300000.0,0,13.0,0,7,0,1.568281067604024,15.193445370706035
1,0,9.0,7700000.0,0,13.0,0,7,0,2.302585092994046,15.928237604112136
1,3,4.0,2600000.0,0,13.0,0,7,0,1.6094379124341003,15.12585784128454
1,1,4.5,3000000.0,0,13.0,0,7,0,1.7047480922384253,15.28609246171445
2,0,6.0,3600000.0,0,13.0,0,7,0,1.9459101490553132,15.319816389610905
0,2,3.0,2200000.0,0,13.0,0,7,0,1.3862943611198906,14.93902976140785
1,0,9.0,4800000.0,0,13.0,0,7,0,2.302585092994046,15.540168680935688
1,3,4.0,3100000.0,0,13.0,0,7,0,1.6094379124341003,15.193445370706035
1,0,5.5,3000000.0,0,13.0,0,7,0,1.8718021769015913,15.28609246171445
1,1,5.0,3700000.0,0,13.0,0,7,0,1.791759469228055,15.28609246171445
2,1,3.5,4150000.0,0,13.0,0,7,0,1.5040773967762742,15.078873376237288
1,0,24.0,20000000.0,0,13.0,0,7,0,3.2188758248682006,16.422564654293588
1,2,12.0,13000000.0,0,13.0,0,7,0,2.5649493574615367,16.422564654293588
1,3,3.0,3100000.0,0,13.0,0,7,0,1.3862943611198906,15.169167886528076
2,0,5.0,4700000.0,0,13.0,0,7,0,1.791759469228055,15.371640665662257
1,0,3.5,2800000.0,0,13.0,0,7,0,1.5040773967762742,15.28609246171445
2,2,25.0,5800000.0,0,13.0,0,7,0,3.258096538021482,15.324889802416322
2,2,5.0,5500000.0,0,13.0,0,7,0,1.791759469228055,15.324889802416322
2,2,10.0,6500000.0,0,13.0,0,7,0,2.3978952727983707,15.324889802416322
2,0,27.0,12800000.0,0,13.0,0,7,0,3.332204510175204,16.019235240573924
1,2,4.0,10000000.0,0,13.0,0,7,0,1.6094379124341003,16.34044893073437
1,0,9.0,5000000.0,0,13.0,0,7,0,2.302585092994046,15.28609246171445
1,0,5.0,9000000.0,0,13.0,0,7,0,1.791759469228055,15.797351059185896
1,1,5.0,4800000.0,0,13.0,0,7,0,1.791759469228055,15.540168680935688
1,0,4.0,3200000.0,0,13.0,0,7,0,1.6094379124341003,15.28609246171445
1,0,5.75,2900000.0,0,13.0,0,7,0,1.9095425048844386,15.28609246171445
1,0,6.0,2900000.0,0,13.0,0,7,0,1.9459101490553132,15.490127929304546
2,0,10.0,4000000.0,0,13.0,0,7,0,2.3978952727983707,15.371640665662257
1,0,10.0,7999998.0,0,13.0,0,7,0,2.3978952727983707,15.965672589105742
2,3,4.0,4500000.0,0,13.0,0,7,0,1.6094379124341003,15.078873376237288
2,3,4.5,4500000.0,0,13.0,0,7,0,1.7047480922384253,15.078873376237288
1,0,24.0,9000000.0,0,13.0,0,7,0,3.2188758248682006,15.797351059185896
2,2,22.0,4500000.0,0,13.0,0,7,0,3.1354942159291497,15.324889802416322
1,1,5.0,3199999.0,0,13.0,0,7,0,1.791759469228055,15.155829691905451
1,0,10.0,8200000.0,0,13.0,0,7,0,2.3978952727983707,15.965672589105742
1,0,5.1,8500000.0,0,13.0,0,7,0,1.8082887711792655,15.797351059185896
1,1,11.0,5500000.0,0,13.0,0,7,0,2.4849066497880004,15.28609246171445
1,0,17.0,5500000.0,0,13.0,0,7,0,2.8903717578961645,15.28609246171445
0,1,48.0,2100000.0,0,13.0,0,7,0,3.8918202981106265,14.992348479517887
0,1,8.0,2800000.0,0,13.0,0,7,0,2.1972245773362196,14.992348479517887
2,2,5.0,4700000.0,0,13.0,0,7,0,1.791759469228055,15.49449325266486
1,0,7.0,4200000.0,0,13.0,0,7,0,2.0794415416798357,15.28609246171445
2,0,4.0,6200000.0,0,13.0,0,7,0,1.6094379124341003,15.371640665662257
1,0,7.0,6500000.0,0,13.0,0,7,0,2.0794415416798357,15.965672589105742
1,0,4.0,4700000.0,0,13.0,0,7,0,1.6094379124341003,15.28609246171445
1,0,5.0,9900000.0,0,13.0,0,7,0,1.791759469228055,15.28609246171445
2,3,9.0,1800000.0,0,13.0,0,7,0,2.302585092994046,15.28523681593225
1,1,5.0,3300000.0,0,13.0,0,7,0,1.791759469228055,15.28609246171445
1,1,28.0,7500000.0,0,13.0,0,7,0,3.367295829986474,15.928237604112136
1,0,21.0,5500000.0,0,13.0,0,7,0,3.091042453358316,15.28609246171445
2,2,6.0,5000000.0,0,13.0,0,7,0,1.9459101490553132,15.319816389610905
1,0,25.0,9000000.0,0,13.0,0,7,0,3.258096538021482,15.928237604112136
0,2,4.4996347699050405,3800000.0,0,13.0,0,7,0,1.7046816845616735,14.871275810783608
2,0,7.0,11700000.0,0,13.0,0,7,0,2.0794415416798357,16.019235240573924
1,0,8.0,5500000.0,0,13.0,0,7,0,2.1972245773362196,15.28609246171445
1,0,10.0,12000000.0,0,13.0,0,7,0,2.3978952727983707,15.965672589105742
