category,location_raw,district,neighborhood,road_type,land_size_aana,price_per_aana,calculated_total_price,is_price_suspect,is_price_outlier,is_rate_outlier,is_large_plot,road_width_feet,is_wide_road,facing,source,price_segment
land,"Nagdaha Jharuwarasi Marg, Dhapakhel, Lalitpur-24, Lalitpur, Lalitpur Metropolitan City, Lalitpur, Bagamati Province, 41700, Nepal",Lalitpur,Dhapakhel,Low Access,3.75,2500000.0,9375000.0,False,False,False,False,13.0,False,Unknown,hamrobazaar,1. Budget
land,"Goshpul Sudal Kamalsi Road, कार्की गाउँ, Changunarayan-08, Sudal, चाँगुनारायण नगरपालिका, भक्तपुर, बागमती प्रदेश, नेपाल",Bhaktapur,कार्की गाउँ,Mid Access,4.0,1800000.0,7200000.0,False,False,False,False,13.0,False,Unknown,hamrobazaar,1. Budget
land,"Sipadol Inacho Kamalbinayak Suryabinayak, Jagati Area, Bhaktapur",Bhaktapur,Suryabinayak,High Access,9.4375,3000000.0,28312500.0,False,False,False,False,13.0,False,Unknown,hamrobazaar,1. Budget
land,"Budhanilkantha, Budhanilkantha Municipality, Kathmandu",Kathmandu,Budhanilkantha,Mid Access,16.0,4200000.0,67200000.0,False,False,False,False,13.0,False,Unknown,hamrobazaar,2. Mid-Range
land,"Budhanilkantha, Budhanilkantha Municipality, Kathmandu",Kathmandu,Budhanilkantha,High Access,4.0,3200000.0,12800000.0,False,False,False,False,13.0,False,Unknown,hamrobazaar,2. Mid-Range
land,"Jorpati (Gokarneshwar), Kathmandu",Kathmandu,High_Zone,High Access,6.0,6000000.0,36000000.0,False,False,False,False,13.0,False,Unknown,hamrobazaar,2. Mid-Range
land,"Nagarjun-06, नागार्जुन, नागार्जुन नगरपालिका, काठमाडौं, बागमती प्रदेश, 44601, नेपाल",Kathmandu,Nagarjun,High Access,44.0,3500000.0,154000000.0,False,False,False,False,13.0,False,Unknown,hamrobazaar,2. Mid-Range
land,"महानकल रोड, गोकर्णेश्वर, Gokarneshwar-09, गोकर्णेश्वर नगरपालिका, काठमाडौं, बागमती प्रदेश, 21740, नेपाल",Kathmandu,High_Zone,Mid Access,8.0,7500000.0,60000000.0,False,False,False,False,13.0,False,Unknown,hamrobazaar,3. High-End
land,"Raniban (Nagarjun), Kathmandu",Kathmandu,Nagarjun,Mid Access,5.0,5500000.0,27500000.0,False,False,False,False,13.0,False,Unknown,hamrobazaar,2. Mid-Range
land,"Raniban (Nagarjun), Kathmandu",Kathmandu,Nagarjun,Mid Access,4.0,4500000.0,18000000.0,False,False,False,False,13.0,False,Unknown,hamrobazaar,2. Mid-Range
land,"Raniban (Nagarjun), Kathmandu",Kathmandu,Nagarjun,Mid Access,6.0,4500000.0,27000000.0,False,False,False,False,13.0,False,Unknown,hamrobazaar,2. Mid-Range
land,"Budhanilkantha, Budhanilkantha Municipality, Kathmandu",Kathmandu,Budhanilkantha,Mid Access,4.0,5500000.0,22000000.0,False,False,False,False,13.0,False,Unknown,hamrobazaar,2. Mid-Range
land,"Budhanilkantha, Budhanilkantha Municipality, Kathmandu",Kathmandu,Budhanilkantha,Mid Access,7.0,4500000.0,31500000.0,False,False,False,False,13.0,False,Unknown,hamrobazaar,2. Mid-Range
land,"120, Dhara Marg 1, टुसाल, बालुवाटार, Kathmandu-04, काठमाडौँ महानगरपालिका, काठमाडौं, बागमती प्रदेश, 44606, नेपाल",Kathmandu,टुसाल,Mid Access,7.5,7100000.0,53250000.0,False,False,False,False,13.0,False,Unknown,hamrobazaar,3. High-End
land,"chaukote tol, Changunarayan-08, Dadagau, चाँगुनारायण नगरपालिका, भक्तपुर, बागमती प्रदेश, 44800, नेपाल",Bhaktapur,Budget_Zone,Mid Access,32.0,2500000.0,80000000.0,False,False,False,False,13.0,False,Unknown,hamrobazaar,1. Budget
land,"Lele (Bajrabarahi), Lalitpur",Lalitpur,Lele,Low Access,8.0,1300000.0,10400000.0,False,False,False,False,13.0,False,Unknown,hamrobazaar,1. Budget
land,"budanilkantha, Budhanilkantha, Kathmandu",Kathmandu,Budhanilkantha,High Access,6.0,4300000.0,25800000.0,False,False,False,False,13.0,False,Unknown,hamrobazaar,2. Mid-Range
land,"Lamatar (Mahalaxmi), Lalitpur",Lalitpur,Lamatar,High Access,4.25,2900000.0,12325000.0,False,False,False,False,13.0,False,Unknown,hamrobazaar,1. Budget
land,"Bhaktapur City, Bhaktapur",Bhaktapur,Bhaktapur City,High Access,7.0,3600000.0,25200000.0,False,False,False,False,13.0,False,Unknown,hamrobazaar,2. Mid-Range
land,"Baluwatar, Kathmandu",Kathmandu,Baluwatar,Unknown,16.0,9000000.0,144000000.0,False,False,False,False,13.0,False,Unknown,hamrobazaar,3. High-End
land,"Jagati, Bhaktapur",Bhaktapur,Jagati,High Access,6.0,2600000.0,15600000.0,False,False,False,False,13.0,False,Unknown,hamrobazaar,1. Budget
land,"budanilkantha, Budhanilkantha, Kathmandu",Kathmandu,Budhanilkantha,High Access,4.0,5500000.0,22000000.0,False,False,False,False,13.0,False,Unknown,hamrobazaar,2. Mid-Range
land,"Baad Bhanjyang Balambu Dahachok Gurjudhara Machhegaun Matatirtha Naya Naikap Purano Naikap Satungal Thankot Tinthana Mahadevsthan, Chandragiri Area, Kathmandu",Kathmandu,Baad Bhanjyang Balambu Dahachok Gurjudhara Machhegaun Matatirtha Naya Naikap Purano Naikap Satungal Thankot Tinthana Mahadevsthan,High Access,40.0,4900000.0,196000000.0,False,False,False,False,13.0,False,Unknown,hamrobazaar,2. Mid-Range
land,"Dhungeadda Lampati Ravi Bhawan Naya Naikap Balkhu Syuchatar Bafal, Kalanki Area, Kathmandu",Kathmandu,Balkhu,High Access,4.3125,3000000.0,12937500.0,False,False,False,False,13.0,False,Unknown,hamrobazaar,1. Budget
land,"Shree Chunidevi Siksha Mandir, एकान्तकुना-टिकाभैरब सडक, Chhampi, Lalitpur-22, Thecho, ललितपुर महानगरपालिका, ललितपुर, बागमती प्रदेश, 44760, नेपाल",Lalitpur,Budget_Zone,High Access,3.0,2200000.0,6600000.0,False,False,False,False,13.0,False,Unknown,hamrobazaar,1. Budget
land,"Revive Leisure Park, Mahalaxmisthan Road, Tikhidol, Nakhudol, Lalitpur, Lalitpur Metropolitan City, Lalitpur",Lalitpur,High_Zone,Mid Access,8.0,6800000.0,54400000.0,False,False,False,False,13.0,False,Unknown,hamrobazaar,3. High-End
land,"budanilkantha, Budhanilkantha, Kathmandu",Kathmandu,Budhanilkantha,High Access,6.25,6000000.0,37500000.0,False,False,False,False,13.0,False,Unknown,hamrobazaar,2. Mid-Range
land,"Kantipur Colony, नखिपोट, Lalitpur-14, Duniya Danda Chok, ललितपुर महानगरपालिका, ललितपुर, बागमती प्रदेश, 44700, नेपाल",Lalitpur,Kantipur Colony,Unknown,5.0,3000000.0,15000000.0,False,False,False,False,13.0,False,Unknown,hamrobazaar,1. Budget
land,"टोखा चण्डेश्वरि, Tokha-02, टोखा नगरपालिका, काठमाडौं, बागमती प्रदेश, 44608, नेपाल",Kathmandu,टोखा चण्डेश्वरि,High Access,4.5,4000000.0,18000000.0,False,False,False,False,13.0,False,Unknown,hamrobazaar,2. Mid-Range
land,"टोखा चण्डेश्वरि, Tokha-02, टोखा नगरपालिका, काठमाडौं, बागमती प्रदेश, 44608, नेपाल",Kathmandu,टोखा चण्डेश्वरि,Mid Access,5.0,3600000.0,18000000.0,False,False,False,False,13.0,False,Unknown,hamrobazaar,2. Mid-Range
land,"महाराजगञ्ज सडक, नारायण गोपाल चोक, महाराजगंज, Kathmandu-03, काठमाडौँ महानगरपालिका, काठमाडौं, बागमती प्रदेश, 44606, नेपाल",Kathmandu,Premium_Zone,High Access,22.0,13000000.0,286000000.0,False,False,False,False,13.0,False,Unknown,hamrobazaar,4. Ultra-Luxury
land,"budanilkantha, Budhanilkantha, Kathmandu",Kathmandu,Budhanilkantha,High Access,10.0,4300000.0,43000000.0,False,False,False,False,13.0,False,Unknown,hamrobazaar,2. Mid-Range
land,"Dahachok (Chandragiri), Kathmandu",Kathmandu,Chandragiri,High Access,4.2,2800000.0,11760000.0,False,False,False,False,13.0,False,Unknown,hamrobazaar,1. Budget
land,"budanilkantha, Budhanilkantha, Kathmandu",Kathmandu,Budhanilkantha,High Access,3.0,2700000.0,8100000.0,False,False,False,False,13.0,False,Unknown,hamrobazaar,1. Budget
land,"टुसाल, चप्पल कारखाना, Kathmandu-04, काठमाडौँ महानगरपालिका, काठमाडौं, बागमती प्रदेश, 44606, नेपाल",Kathmandu,टुसाल,Mid Access,7.5,7500000.0,56250000.0,False,False,False,False,13.0,False,Unknown,hamrobazaar,3. High-End
land,"Khumaltar, Lalitpur",Lalitpur,Khumaltar,Unknown,14.0,6500000.0,91000000.0,False,False,False,False,13.0,False,Unknown,hamrobazaar,2. Mid-Range
land,"Twatiga Chunikhel Marg, Bungamati, Lalitpur-22, ललितपुर, ललितपुर महानगरपालिका, ललितपुर, बागमती प्रदेश, 44760, नेपाल",Lalitpur,Bungamati,High Access,5.0,2200000.0,11000000.0,False,False,False,False,13.0,False,Unknown,hamrobazaar,1. Budget
land,"Budhanilkantha-13, बूढानीलकण्ठ, बूढानिलकण्ठ नगरपालिका, काठमाडौं, बागमती प्रदेश, 21740, नेपाल",Kathmandu,Budhanilkantha,Mid Access,4.0,2500000.0,10000000.0,False,False,False,False,13.0,False,Unknown,hamrobazaar,1. Budget
land,"Twatiga Chunikhel Marg, Bungamati, Lalitpur, Lalitpur Metropolitan City, Lalitpur",Lalitpur,Bungamati,Mid Access,3.0,2200000.0,6600000.0,False,False,False,False,13.0,False,Unknown,hamrobazaar,1. Budget
land,"Tokha Chandeshwari (Tokha), Kathmandu",Kathmandu,Tokha,High Access,5.0,3500000.0,17500000.0,False,False,False,False,13.0,False,Unknown,hamrobazaar,2. Mid-Range
land,"Arun Thapa Murti Chowk, Sanepa, Lalitpur, Lalitpur Metropolitan City, Lalitpur",Lalitpur,Sanepa,High Access,11.0,7500000.0,82500000.0,False,False,False,False,13.0,False,Unknown,hamrobazaar,3. High-End
land,"Banasthali, Kathmandu Metropolitan City, Kathmandu",Kathmandu,Thali,High Access,2.0,4200000.0,8400000.0,False,False,False,False,13.0,False,Unknown,hamrobazaar,2. Mid-Range
land,"dumbarahi, Dhumbarahi, Kathmandu",Kathmandu,Dumbarahi,High Access,3.25,15000000.0,48750000.0,False,False,False,False,13.0,False,Unknown,hamrobazaar,4. Ultra-Luxury
land,"Khumaltar Dhapakhel Hattiban, Harisiddhi Area, Lalitpur",Lalitpur,Hattiban,High Access,4.0,3800000.0,15200000.0,False,False,False,False,13.0,False,Unknown,hamrobazaar,2. Mid-Range
land,"kritipur, Tyangala Phant (Kirtipur), Kathmandu",Kathmandu,Kirtipur,Unknown,12.0,5000000.0,60000000.0,False,False,False,False,13.0,False,Unknown,hamrobazaar,2. Mid-Range
land,"kritipur, Tyangala Phant (Kirtipur), Kathmandu",Kathmandu,Kirtipur,High Access,4.0,5500000.0,22000000.0,False,False,False,False,13.0,False,Unknown,hamrobazaar,2. Mid-Range
land,"kritipur, Tyangala Phant (Kirtipur), Kathmandu",Kathmandu,Kirtipur,Unknown,4.0,5000000.0,20000000.0,False,False,False,False,13.0,False,Unknown,hamrobazaar,2. Mid-Range
land,"kritipur kritipur, Kirtipur (Kritipur), Kathmandu",Kathmandu,Kirtipur,Unknown,16.0,4500000.0,72000000.0,False,False,False,False,13.0,False,Unknown,hamrobazaar,2. Mid-Range
land,"budanilkantha, Budhanilkantha, Kathmandu",Kathmandu,Budhanilkantha,High Access,4.0,4200000.0,16800000.0,False,False,False,False,13.0,False,Unknown,hamrobazaar,2. Mid-Range
land,"Bhatkepati Chobhar Dhalpa Gamcha Salyansthan Tyangala Phant Kirtipur, Kritipur Area, Kathmandu",Kathmandu,Kirtipur,High Access,13.0,4000000.0,52000000.0,False,False,False,False,13.0,False,Unknown,hamrobazaar,2. Mid-Range
land,"St. Davis Academy, Sir Raj Bahadur Road, Ananda Nagar, Sukedhara, Budhanilkantha Municipality, Kathmandu",Kathmandu,High_Zone,Unknown,4.5,7200000.0,32400000.0,False,False,False,False,13.0,False,Unknown,hamrobazaar,3. High-End
land,"budanilkantha, Pasikot (Budhanilkantha), Kathmandu",Kathmandu,Budhanilkantha,High Access,20.0,4600000.0,92000000.0,False,False,False,False,13.0,False,Unknown,hamrobazaar,2. Mid-Range
land,"jamsikhel, Jhamsikhel, Lalitpur",Lalitpur,Jhamsikhel,High Access,12.0,9500000.0,114000000.0,False,False,False,False,13.0,False,Unknown,hamrobazaar,3. High-End
land,"Lalitpur City, Lalitpur",Lalitpur,Lalitpur City,High Access,24.0,15000000.0,360000000.0,False,False,False,False,13.0,False,Unknown,hamrobazaar,4. Ultra-Luxury
land,"Sanepa, Lalitpur",Lalitpur,Sanepa,High Access,9.0,11500000.0,103500000.0,False,False,False,False,13.0,False,Unknown,hamrobazaar,4. Ultra-Luxury
land,"kopondole kopundole kupondole, Kupandol, Lalitpur",Lalitpur,Kopondole Kopundole Kupondole,High Access,32.125,8500000.0,273062500.0,False,False,False,False,13.0,False,Unknown,hamrobazaar,3. High-End
land,"Bhatkepati Chobhar Dhalpa Gamcha Salyansthan Tyangala Phant Kirtipur, Kritipur Area, Kathmandu",Kathmandu,Kirtipur,High Access,3.25,3500000.0,11375000.0,False,False,False,False,13.0,False,Unknown,hamrobazaar,2. Mid-Range
land,"bangal, Bhangal (Budhanilkantha), Kathmandu",Kathmandu,Bangal,Low Access,4.0,4650000.0,18600000.0,False,False,False,False,13.0,False,Unknown,hamrobazaar,2. Mid-Range
land,"Nikosera Kamerotar Sallaghari, Radhe Radhe Area, Bhaktapur",Bhaktapur,Budget_Zone,High Access,4.75,2800000.0,13300000.0,False,False,False,False,13.0,False,Unknown,hamrobazaar,1. Budget
land,"Katunje Nikosera Kamerotar Dudhpati Naya Thimi, Sallaghari Area, Bhaktapur",Bhaktapur,Mid_Zone,High Access,24.0,4000000.0,96000000.0,False,False,False,False,13.0,False,Unknown,hamrobazaar,2. Mid-Range
land,"Golphutar, Budhanilkantha, Budhanilkantha Municipality, Kathmandu",Kathmandu,Golphutar,Mid Access,5.0,4300000.0,21500000.0,False,False,False,False,13.0,False,Unknown,hamrobazaar,2. Mid-Range
land,"Budhanilkantha, Budhanilkantha Municipality, Kathmandu",Kathmandu,Budhanilkantha,Mid Access,4.0,3800000.0,15200000.0,False,False,False,False,13.0,False,Unknown,hamrobazaar,2. Mid-Range
land,"Balkot Sano Thimi Madhyapur Thimi Naya Thimi, Gathaghar Area, Bhaktapur",Bhaktapur,Budget_Zone,High Access,4.0,3000000.0,12000000.0,False,False,False,False,13.0,False,Unknown,hamrobazaar,1. Budget
land,"Balkot Dadhikot Sirutar Gamcha Patletar Gundu, Ananta Area, Bhaktapur",Bhaktapur,Budget_Zone,High Access,3.9375,3300000.0,12993750.0,False,False,False,False,13.0,False,Unknown,hamrobazaar,2. Mid-Range
land,"Tokha-11, टोखा, टोखा नगरपालिका, काठमाडौं, बागमती प्रदेश, 00971, नेपाल",Kathmandu,Tokha,High Access,50.0,6000000.0,312000000.0,False,False,False,True,13.0,False,Unknown,hamrobazaar,2. Mid-Range
land,"Gathaghar Naya Thimi Nikosera Bode Kamerotar Radhe Radhe Balkot, Madhyapur Thimi Area, Bhaktapur",Bhaktapur,Mid_Zone,High Access,3.75,4300000.0,16125000.0,False,False,False,False,13.0,False,Unknown,hamrobazaar,2. Mid-Range
land,"New Even Point Restaurant & Lounge, F78, Nagarjun-03, नागार्जुन, नागार्जुन नगरपालिका, काठमाडौं, बागमती प्रदेश, 44620, नेपाल",Kathmandu,Premium_Zone,High Access,19.0,12500000.0,237500000.0,False,False,False,False,13.0,False,Unknown,hamrobazaar,4. Ultra-Luxury
land,"Gaushala Pashupatinath Guheshwori Purano Baneshwor Sinamangal Tilganga Maitidevi old baneshwar, Battisputali Area, Kathmandu",Kathmandu,Baneshwor,High Access,9.0,10000000.0,90000000.0,False,False,False,False,13.0,False,Unknown,hamrobazaar,3. High-End
land,"manmaiju, Manamaiju (Tarkeshwar), Kathmandu",Kathmandu,Mid_Zone,Unknown,4.0,4300000.0,17200000.0,False,False,False,False,13.0,False,Unknown,hamrobazaar,2. Mid-Range
land,"Dholahiti, Lalitpur",Lalitpur,Dholahiti,Unknown,5.0,3500000.0,17500000.0,False,False,False,False,13.0,False,Unknown,hamrobazaar,2. Mid-Range
land,"Chunikhel (Budhanilkantha), Kathmandu",Kathmandu,Budhanilkantha,Low Access,3.0,3200000.0,9600000.0,False,False,False,False,13.0,False,Unknown,hamrobazaar,2. Mid-Range
land,"akashedhara, Akasedhara (Kapan), Kathmandu",Kathmandu,Akashedhara,High Access,4.0,5200000.0,20800000.0,False,False,False,False,13.0,False,Unknown,hamrobazaar,2. Mid-Range
land,"Sri Ram Marg, धरमपुर, Budhanilkantha-07, बूढानिलकण्ठ नगरपालिका, काठमाडौं, बागमती प्रदेश, 44607, नेपाल",Kathmandu,धरमपुर,Mid Access,8.0,5700000.0,45600000.0,False,False,False,False,13.0,False,Unknown,hamrobazaar,2. Mid-Range
land,"124, Gauri Marg, टुसाल, चप्पल कारखाना, Kathmandu-04, काठमाडौँ महानगरपालिका, काठमाडौं, बागमती प्रदेश, 44606, नेपाल",Kathmandu,टुसाल,Mid Access,6.0,12500000.0,75000000.0,False,False,False,False,13.0,False,Unknown,hamrobazaar,4. Ultra-Luxury
land,"67/6, Gauri Marg, टुसाल, चप्पल कारखाना, Kathmandu-04, काठमाडौँ महानगरपालिका, काठमाडौं, बागमती प्रदेश, 44606, नेपाल",Kathmandu,टुसाल,Mid Access,5.0,8500000.0,42500000.0,False,False,False,False,13.0,False,Unknown,hamrobazaar,3. High-End
land,"27DR028, धरमपुर, Budhanilkantha-06, बूढानीलकण्ठ, बूढानिलकण्ठ नगरपालिका, काठमाडौं, बागमती प्रदेश, 44607, नेपाल",Kathmandu,धरमपुर,Mid Access,4.0,5500000.0,22000000.0,False,False,False,False,13.0,False,Unknown,hamrobazaar,2. Mid-Range
land,"मुहान पोखरी, Budhanilkantha-03, बूढानीलकण्ठ, बूढानिलकण्ठ नगरपालिका, काठमाडौं, बागमती प्रदेश, 22644, नेपाल",Kathmandu,Mid_Zone,Mid Access,9.0,4700000.0,42300000.0,False,False,False,False,13.0,False,Unknown,hamrobazaar,2. Mid-Range
land,"Baluwakhani (Kapan), Kathmandu",Kathmandu,Kapan,High Access,4.0,3000000.0,12000000.0,False,False,False,False,13.0,False,Unknown,hamrobazaar,1. Budget
land,"budanilkantha, Budhanilkantha, Kathmandu",Kathmandu,Budhanilkantha,High Access,5.0,5300000.0,26500000.0,False,False,False,False,13.0,False,Unknown,hamrobazaar,2. Mid-Range
land,"बुन्गमति फर्सीडोल मार्ग, Bungamati, Duniya Danda Chok, Lalitpur Metropolitan City, Lalitpur",Lalitpur,Outskirt_Zone,Mid Access,15.0,1100000.0,16500000.0,False,False,False,False,13.0,False,Unknown,hamrobazaar,1. Budget
land,"Rohan Khaja Ghar, महाराजगञ्ज सडक, नारायण गोपाल चोक, महाराजगंज, Kathmandu-03, काठमाडौँ महानगरपालिका, काठमाडौं, बागमती प्रदेश, 44606, नेपाल",Kathmandu,Premium_Zone,High Access,32.0,11000000.0,352000000.0,False,False,False,False,13.0,False,Unknown,hamrobazaar,3. High-End
land,"Gathaghar Naya Thimi Nikosera Bode Kamerotar Radhe Radhe Balkot, Madhyapur Thimi Area, Bhaktapur",Bhaktapur,Mid_Zone,High Access,4.3125,4500000.0,19406250.0,False,False,False,False,13.0,False,Unknown,hamrobazaar,2. Mid-Range
land,"bangal, Bhangal (Budhanilkantha), Kathmandu",Kathmandu,Bangal,High Access,4.0,4800000.0,19200000.0,False,False,False,False,13.0,False,Unknown,hamrobazaar,2. Mid-Range
land,"budanilkantha, Budhanilkantha, Kathmandu",Kathmandu,Budhanilkantha,High Access,14.0,6500000.0,91000000.0,False,False,False,False,13.0,False,Unknown,hamrobazaar,2. Mid-Range
land,"Jagati, Bhaktapur-07, भक्तपुर, भक्तपुर नगरपालिका, भक्तपुर, बागमती प्रदेश, 89130, नेपाल",Bhaktapur,Jagati,High Access,3.2,2500000.0,8000000.0,False,False,False,False,13.0,False,Unknown,hamrobazaar,1. Budget
land,"budanilkantha, Budhanilkantha, Kathmandu",Kathmandu,Budhanilkantha,High Access,5.0,2800000.0,14000000.0,False,False,False,False,13.0,False,Unknown,hamrobazaar,1. Budget
land,"budanilkantha, Budhanilkantha, Kathmandu",Kathmandu,Budhanilkantha,High Access,6.0,4500000.0,27000000.0,False,False,False,False,13.0,False,Unknown,hamrobazaar,2. Mid-Range
land,"budanilkantha, Pasikot (Budhanilkantha), Kathmandu",Kathmandu,Budhanilkantha,High Access,16.0,5000000.0,80000000.0,False,False,False,False,13.0,False,Unknown,hamrobazaar,2. Mid-Range
land,"एकान्तकुना-टिकाभैरब सडक, Duniya Danda Chok, Lalitpur Metropolitan City, Lalitpur",Lalitpur,Ekantakuna,High Access,6.0,3000000.0,18000000.0,False,False,False,False,13.0,False,Unknown,hamrobazaar,1. Budget
land,"Sunakothi Village Development Commitee, Kanti Lokhpath, Wakhat, Lalitpur-27, Satitar, ललितपुर महानगरपालिका, ललितपुर, बागमती प्रदेश, 44700, नेपाल",Lalitpur,High_Zone,Mid Access,5.0,8000000.0,40000000.0,False,False,False,False,13.0,False,Unknown,hamrobazaar,3. High-End
land,"ICIMOD, Aarogya Marg, हातिबन, Lalitpur-23, Duniya Danda Chok, ललितपुर महानगरपालिका, ललितपुर, बागमती प्रदेश, 44700, नेपाल",Lalitpur,High_Zone,Mid Access,5.0,7000000.0,35000000.0,False,False,False,False,13.0,False,Unknown,hamrobazaar,3. High-End
land,"Kuleshwor Kirtipur Sanchal Gusingal Sanepa kritipur, Balkhu Area, Kathmandu",Kathmandu,Kirtipur,High Access,5.0,6500000.0,32500000.0,False,False,False,False,13.0,False,Unknown,hamrobazaar,2. Mid-Range
land,"Kadaghari Old Sinamangal Sano Thimi, Pepsicola Area, Kathmandu",Kathmandu,Budget_Zone,High Access,5.0,3800000.0,19000000.0,False,False,False,False,13.0,False,Unknown,hamrobazaar,2. Mid-Range
land,"Baad Bhanjyang Balambu Dahachok Gurjudhara Machhegaun Matatirtha Naya Naikap Purano Naikap Satungal Thankot Tinthana Mahadevsthan, Chandragiri Area, Kathmandu",Kathmandu,Baad Bhanjyang Balambu Dahachok Gurjudhara Machhegaun Matatirtha Naya Naikap Purano Naikap Satungal Thankot Tinthana Mahadevsthan,High Access,4.875,4000000.0,19500000.0,False,False,False,False,13.0,False,Unknown,hamrobazaar,2. Mid-Range
land,"Changathali (Mahalaxmi), Lalitpur",Lalitpur,Thali,Unknown,8.0,2600000.0,20800000.0,False,False,False,False,13.0,False,Unknown,hamrobazaar,1. Budget
land,"Jal Dhunga Marg, सृजनशील टोल, बसुन्धरा, Kathmandu-03, काठमाडौँ महानगरपालिका, काठमाडौं, बागमती प्रदेश, 44606, नेपाल",Kathmandu,सृजनशील टोल,High Access,48.0,7500000.0,360000000.0,False,False,False,False,13.0,False,Unknown,hamrobazaar,3. High-End
land,"Tarakeshwar-06, धर्मस्थली, तारकेश्वर नगरपालिका, काठमाडौं, बागमती प्रदेश, 44610, नेपाल",Kathmandu,Tarakeshwar,High Access,8.0,5000000.0,40000000.0,False,False,False,False,13.0,False,Unknown,hamrobazaar,2. Mid-Range
land,"Radhe Radhe, Bhaktapur",Bhaktapur,Radhe Radhe,High Access,5.0,5200000.0,26000000.0,False,False,False,False,13.0,False,Unknown,hamrobazaar,2. Mid-Range
land,"budanilkantha, Narayanthan (Budhanilkantha), Kathmandu",Kathmandu,Budhanilkantha,High Access,6.0,5200000.0,31200000.0,False,False,False,False,13.0,False,Unknown,hamrobazaar,2. Mid-Range
land,"budanilkantha, Budhanilkantha, Kathmandu",Kathmandu,Budhanilkantha,High Access,9.0,4500000.0,40500000.0,False,False,False,False,13.0,False,Unknown,hamrobazaar,2. Mid-Range
land,"budanilkantha, Budhanilkantha, Kathmandu",Kathmandu,Budhanilkantha,Low Access,10.0,3500000.0,35000000.0,False,False,False,False,13.0,False,Unknown,hamrobazaar,2. Mid-Range
land,"Maharajgunj, Kathmandu",Kathmandu,Maharajgunj,High Access,12.0,10000000.0,120000000.0,False,False,False,False,13.0,False,Unknown,hamrobazaar,3. High-End
land,"Bhat Bhateni (Naxal), Kathmandu",Kathmandu,Naxal,High Access,16.0,8000000.0,128000000.0,False,False,False,False,13.0,False,Unknown,hamrobazaar,3. High-End
land,"गोल्फुटार मुख्य सडक, गोल्फुटार, Budhanilkantha-03, बूढानीलकण्ठ, बूढानिलकण्ठ नगरपालिका, काठमाडौं, बागमती प्रदेश, 22644, नेपाल",Kathmandu,गोल्फुटार मुख्य सडक,High Access,35.0,6500000.0,227500000.0,False,False,False,False,13.0,False,Unknown,hamrobazaar,2. Mid-Range
land,"dumbarahi, Dhumbarahi, Kathmandu",Kathmandu,Dumbarahi,Unknown,4.0,12500000.0,50000000.0,False,False,False,False,13.0,False,Unknown,hamrobazaar,4. Ultra-Luxury
land,"खड्कागाउँ, Budhanilkantha-04, बूढानीलकण्ठ, बूढानिलकण्ठ नगरपालिका, काठमाडौं, बागमती प्रदेश, 22644, नेपाल",Kathmandu,खड्कागाउँ,High Access,3.5,3100000.0,10850000.0,False,False,False,False,13.0,False,Unknown,hamrobazaar,1. Budget
land,"Kathmandu Ringroad, Nagarjun-03, नागार्जुन, नागार्जुन नगरपालिका, काठमाडौं, बागमती प्रदेश, 44620, नेपाल",Kathmandu,Nagarjun,High Access,50.0,7500000.0,495000000.0,False,False,False,True,13.0,False,Unknown,hamrobazaar,3. High-End
land,"Gandhari Marg, Narayan Tole, Maharajganj, Kathmandu Metropolitan City, Kathmandu",Kathmandu,High_Zone,High Access,22.0,15500000.0,341000000.0,False,False,False,False,13.0,False,Unknown,hamrobazaar,4. Ultra-Luxury
land,"Badegaun (Godawari), Lalitpur",Lalitpur,Godawari,Low Access,3.2,6300000.0,20160000.0,False,False,False,False,13.0,False,Unknown,hamrobazaar,2. Mid-Range
land,"Chandol, Kathmandu",Kathmandu,Chandol,High Access,3.9375,12500000.0,49218750.0,False,False,False,False,13.0,False,Unknown,hamrobazaar,4. Ultra-Luxury
land,"Modern Educare Montessori Based School, Ganesh Dev Marg, सृजनशील टोल, बसुन्धरा, Kathmandu-03, काठमाडौँ महानगरपालिका, काठमाडौं, बागमती प्रदेश, 44607, नेपाल",Kathmandu,सृजनशील टोल,Mid Access,5.0,5200000.0,26000000.0,False,False,False,False,13.0,False,Unknown,hamrobazaar,2. Mid-Range
land,"गोल्फुटार मुख्य सडक, गोल्फुटार, Budhanilkantha-04, बूढानीलकण्ठ, बूढानिलकण्ठ नगरपालिका, काठमाडौं, बागमती प्रदेश, 22644, नेपाल",Kathmandu,गोल्फुटार मुख्य सडक,Mid Access,8.0,6000000.0,48000000.0,False,False,False,False,13.0,False,Unknown,hamrobazaar,2. Mid-Range
land,"गोल्फुटार मुख्य सडक, गोल्फुटार, Budhanilkantha-04, बूढानीलकण्ठ, बूढानिलकण्ठ नगरपालिका, काठमाडौं, बागमती प्रदेश, 22644, नेपाल",Kathmandu,गोल्फुटार मुख्य सडक,Mid Access,6.0,5900000.0,35400000.0,False,False,False,False,13.0,False,Unknown,hamrobazaar,2. Mid-Range
land,"Gundu (Ananta), Bhaktapur",Bhaktapur,Outskirt_Zone,High Access,9.0,1000000.0,9000000.0,False,False,False,False,13.0,False,Unknown,hamrobazaar,1. Budget
