url,source,category,district,property_id,title,total_price_raw,property_type,property_face,year_built,road_type,negotiable,furnishing,city_area,pricing_raw,purpose,property_area,built_up_area,road_access,dimension,date_posted,views,municipality,ward_no,ring_road,landmark,hospital,airport,pharmacy,bhatbhateni,school,college,gym,public_transport,police_station,pashupatinath,boudhanath,atm,hotel,restaurant,banquet,ward_office,neighborhood,bedrooms,kitchens,bathrooms,living_rooms,parking,total_floors
https://lalpurjanepal.com.np/properties/house-for-sale-at-thecho-lalitpur-5284,lalpurja,house,Lalitpur,5284,Property Details,2 Crore 75 Lakh,Residential,North,2078,Gravelled,Yes,Semi Furnished,"Lalitpur, Thecho",2 Crore 75 Lakh,Sale,4.5 Aana,795.36 square-feet,20 Feet,F 38 Feet,2025 February 15,319,Godawari,12,5.2km,Thecho | Phulchowki Banquet,2.8km,12km,400m,5.1km,350m,750m,1.2km,500m,1.8km,14km,17km,600m,800m,800m,370m,780m,Thecho,7,2,4,1,1,2.5
https://lalpurjanepal.com.np/properties/exclusive-house-for-sale-at-mahalaxmisthan-5281,lalpurja,house,Lalitpur,5281,Property Details,55 Crore,Semi-commercial,North-West,,Blacktopped,Yes,Unfurnished,"Lalitpur, Mahalaxmisthan",55 Crore,Sale,30 Aana,10267.5 square-feet,20 Feet,,2025 February 15,513,Mahalaxmisthan,05,,Mahalaxmi Mandir,200m,4 km,100m,2 km,100m,100m,100m,100m,100m,5 km,9 km,50m,50m,200m,250m,,Mahalaxmisthan,10,,10,,10,8.5
https://lalpurjanepal.com.np/properties/house-for-sale-at-imadol-5237,lalpurja,house,Lalitpur,5237,Property Details,3 Crore 55 Lakh,Residential,South-East,2024,Paved,Yes,Full Furnished,"Lalitpur, Imadol",3 Crore 55 Lakh,Sale,3.25 Aana,1197.875 square-feet,13 Feet,,2025 February 11,213,Mahalaxmi,04,4km,Sital Height Pharmacy,400m,4km,50m,300m,200m,200m,100m,150m,300m,9km,12km,50m,150m,150m,200m,300m,Imadol,6,2,5,2,3,3
https://lalpurjanepal.com.np/properties/house-for-sale-at-imadol-5194,lalpurja,house,Lalitpur,5194,Property Details,5 Crore 50 Lakh,Residential,East,2024,Paved,Yes,Full Furnished,"Lalitpur, Imadol",5 Crore 50 Lakh,Sale,5.25 Aana,4.5 aana,26 Feet,,2025 February 9,289,Mahalaxmi,3,4km,Sital Height Colony,400m,5km,50m,300m,100m,200m,100m,150m,200m,9km,12km,50m,100m,100m,100m,400m,Imadol,8,2,7,2,3,3.5
https://lalpurjanepal.com.np/properties/house-for-sale-at-lubhu-5192,lalpurja,house,Lalitpur,5192,Property Details,1 Crore 30 Lakh,Residential,North-East,2024,Paved,Yes,Semi Furnished,"Lalitpur, Lubhu",1 Crore 30 Lakh,Sale,3 Aana,2.5 aana,13 Feet,,2025 February 9,471,Mahalaxmi,9,4km,Genius IB School,400m,4km,50m,300m,100m,200m,50m,100m,200m,9km,12km,50m,100m,100m,100m,400m,Lubhu,1,1,1,1,2,1
https://lalpurjanepal.com.np/properties/house-for-sale-at-sitapakha-5156,lalpurja,house,Lalitpur,5156,Property Details,4 Crore,Semi-commercial,North-West,2072,Paved,Yes,Semi Furnished,"Lalitpur, Hattiban",4 Crore,Sale,3.5 Aana,3 aana,20 Feet,,2025 February 7,174,Mahalaxmi,,4km,LA School,400m,8km,50m,500m,100m,200m,100m,50m,200m,12km,15km,50m,100m,50m,100m,1km,Hattiban,12,4,7,1,4,3.5
https://lalpurjanepal.com.np/properties/house-for-sale-at-nakhipot-lalitpur-5149,lalpurja,house,Lalitpur,5149,Property Details,5 Crore 20 Lakh,Residential,North-East,2024,Blacktopped,Yes,Semi Furnished,"Lalitpur, Nakhipot",5 Crore 20 Lakh,Sale,6 Aana,1882.375 square-feet,13 Feet,,2025 February 7,302,Lalitpur,14,1.5km,Buddha Stupa,Patan Hospital - 2km,8km,,Satdobato - 1.2km,Ullens School - 1km,,,250m,1km,10km,13km,,,,,1km,Nakhipot,6,2,6,2,2,3.5
https://lalpurjanepal.com.np/properties/house-on-sale-at-imadol-tikathali-5147,lalpurja,house,Lalitpur,5147,Property Details,2 Crore 35 Lakh,Residential,West,2025,Gravelled,Yes,Semi Furnished,"Lalitpur, Tikathali",2 Crore 35 Lakh,Sale,3 Aana,941.18 square-feet,14 Feet,,2025 February 6,419,Mahalaxmi,06,2.5km,Tikathali | Bhatbhateni,2.5km,5km,300m,600m,250m,300m,,500m,500m,5km,7km,400m,200m,400m,300m,1km,Tikathali,4,2,4,2,1,2.5
https://lalpurjanepal.com.np/properties/house-for-sale-at-imadol-5130,lalpurja,house,Lalitpur,5130,Property Details,3 Crore 45 Lakh,Residential,South,2023,Paved,Yes,Full Furnished,"Lalitpur, Imadol",3 Crore 45 Lakh,Sale,3.5 Aana,1026.75 square-feet,13 Feet,,2025 February 5,151,Mahalaxmi,04,2km,Swimming Pool,300m,4km,50m,500m,200m,300m,50m,50m,300m,9km,11km,50m,100m,100m,100m,300m,Imadol,6,2,5,2,2,2.5
https://lalpurjanepal.com.np/properties/house-for-sale-at-tikathali-5081,lalpurja,house,Lalitpur,5081,Property Details,4 Crore 50 Lakh,Residential,East,2023,Paved,Yes,Full Furnished,"Lalitpur, Tikathali",4 Crore 50 Lakh,Sale,5.5 Aana,1710 square-feet,20 Feet,,2025 February 3,222,Lalitpur,05,100m,Pawan Praktiti School,200m,6.7km,100m,3.4km,100m,200m,1km,100m,1km,10km,13km,100m,500m,100m,2km,500m,Tikathali,5,1,4,1,3,2.5
https://lalpurjanepal.com.np/properties/house-for-sale-at-tikathaki-lalitpur-5057,lalpurja,house,Lalitpur,5057,Property Details,3 Crore 25 Lakh,Residential,South-East,2024,Paved,Yes,Semi Furnished,"Lalitpur, Tikathali",3 Crore 25 Lakh,Sale,4.1 Aana,1368 square-feet,13 Feet,,2025 February 1,181,Lalitpur,05,100m,Pawan Prakriti School,100m,6.7km,100m,3.4km,100m,200m,100m,100m,1km,10km,13km,100m,2km,100m,2km,4km,Tikathali,7,3,4,3,3,3.5
https://lalpurjanepal.com.np/properties/house-for-sale-godawari-5056,lalpurja,house,Lalitpur,5056,Property Details,3 Crore 25 Lakh,Residential,South-West,2023,Paved,Yes,Semi Furnished,"Lalitpur, Godawari",3 Crore 25 Lakh,Sale,5 Aana,1540.125 square-feet,20 Feet,,2025 February 1,189,Godawari,03,100m,Botanical Garden,300m,15km,100m,2km,300,500m,100m,50m,50m,18km,20km,50m,100m,100m,200m,500m,Godawari,5,1,4,1,2,2.5
https://lalpurjanepal.com.np/properties/house-for-sale-at-godawari-5055,lalpurja,house,Lalitpur,5055,Property Details,2 Crore 40 Lakh,Residential,North-East,2023,Paved,Yes,Semi Furnished,"Lalitpur, Godawari",2 Crore 40 Lakh,Sale,4 Aana,1197.875 square-feet,20 Feet,,2025 February 1,392,Godawari,03,100m,Botanical Garden,300m,15km,100m,2km,300m,500m,100m,50m,200m,18km,20km,50m,100m,100m,200m,500m,Godawari,5,1,4,1,2,2.5
https://lalpurjanepal.com.np/properties/house-for-sale-at-godawari-5054,lalpurja,house,Lalitpur,5054,Property Details,2 Crore 40 Lakh,Residential,North-East,2023,Paved,Yes,Semi Furnished,"Lalitpur, Godawari",2 Crore 40 Lakh,Sale,4 Aana,1197.875 square-feet,20 Feet,,2025 February 1,156,Godawari,03,100m,Botanical Garden,300m,15km,100m,2km,300m,500m,100m,50m,200m,18km,20km,50m,100m,100m,200m,500m,Godawari,5,1,4,1,2,2.5
https://lalpurjanepal.com.np/properties/house-for-sale-at-changathali-lalitpur-5053,lalpurja,house,Lalitpur,5053,Property Details,2 Crore 20 Lakh,Residential,South,2024,Paved,Yes,Semi Furnished,"Lalitpur, Changathali",2 Crore 20 Lakh,Sale,3 Aana,940 square-feet,13 Feet,,2025 February 1,488,Lalitpur,07,100m,Sofa Factory,100m,7.3km,100m,4km,100m,200m,100m,100m,4km,10km,13km,100m,100m,200m,2km,4km,Changathali,4,4,3,2,3,2.5
https://lalpurjanepal.com.np/properties/house-for-sale-at-tikathali-lalitpur-5047,lalpurja,house,Lalitpur,5047,Property Details,3 Crore 80 Lakh,Residential,West,2024,Paved,Yes,Full Furnished,"Lalitpur, Tikathali",3 Crore 80 Lakh,Sale,4.07 Aana,1368 square-feet,20 Feet,,2025 January 31,404,Lalitpur,05,100m,Pawan Prakriti School,100m,6km,100m,2km,100m,500m,100m,100m,500m,7km,10km,100m,1km,100m,2km,100m,Tikathali,5,2,4,2,3,3
https://lalpurjanepal.com.np/properties/semi-furnished-house-for-sale-at-tikathali-lalitpur-5038,lalpurja,house,Lalitpur,5038,Property Details,2 Crore 15 Lakh,Residential,,2024,Paved,Yes,Semi Furnished,"Lalitpur, Tikathali",2 Crore 15 Lakh,Sale,2.3 Aana,684 square-feet,13 Feet,,2025 January 31,261,Lalitpur,05,100m,Sofa Factory,100m,4km,100m,2km,100m,200m,100m,100m,1km,6km,9km,100m,1km,100m,500m,100m,Tikathali,6,2,3,2,3,2.5
https://lalpurjanepal.com.np/properties/house-for-sale-at-sunakothi-lalitpur-5032,lalpurja,house,Lalitpur,5032,Property Details,5 Crore 50 Lakh,Residential,South,2025,Gravelled,Yes,Semi Furnished,"Lalitpur, Sunakothi",5 Crore 50 Lakh,Sale,6.5 Aana,1454.52 square-feet,20 Feet,,2025 January 30,256,Lalitpur,26,3km,Laxmi Temple,Sumeru Hospital - 1.7km,10km,,Satdobato - 3km,Delight School - 650m,Ullens Campus - 2.5km,,450m,1.7km,12km,14km,,,,,1km,Sunakothi,7,2,6,2,3,3
https://lalpurjanepal.com.np/properties/land-with-house-for-sale-at-jhamsikhel-lalitpur-5008,lalpurja,house,Lalitpur,5008,Property Details,85 Lakh Per Aana,Residential,South,1994,Blacktopped,Yes,Unfurnished,"Lalitpur, Jhamsikhel",85 Lakh Per Aana,Sale,8 Aana,,10 Feet,F 36 Feet,2025 January 28,506,Lalitpur,02,1km,Surshala Music Academy,Alka Hospital - 2km,8km,,Pulchowk - 2km,Ideal Model School - 1km,,,200m,800m,8km,11km,,,,,1.5km,Jhamsikhel,5,1,4,2,2,2
https://lalpurjanepal.com.np/properties/house-for-sale-at-jhamsikhel-lalitpur-5007,lalpurja,house,Lalitpur,5007,Property Details,4 Crore 90 Lakh,Residential,South-West,1998,alley,Yes,Unfurnished,"Lalitpur, Jhamsikhel",4 Crore 90 Lakh,Sale,5 Aana,1197.88 square-feet,5 Feet,,2025 January 28,668,Lalitpur,02,900m,Nina & Hager Grocer,Alka Hospital - 1.5km,8km,,2km,Ideal Model School - 650m,DAV - 1km,,150m,700m,7.5km,10km,,,,,1.5km,Jhamsikhel,7,3,3,3,,3
https://lalpurjanepal.com.np/properties/house-for-sale-at-sunakothi-lalitpur-5004,lalpurja,house,Lalitpur,5004,Property Details,3 Crore 50 Lakh,Residential,South-East,2081,Gravelled,Yes,Semi Furnished,"Lalitpur, Sunakothi",3 Crore 50 Lakh,Sale,4.09 Aana,840 square-feet,16 Feet,F 34 Feet,2025 January 27,456,Lalitpur,27,4.4km,Sunakothi Chautara | Sunakothi Civil Homes,4.9km,11km,350m,4.3km,750m,850m,280m,300m,1km,13km,16km,280m,1.9km,280m,1.3km,1.1km,Sunakothi,5,2,4,1,1,2.5
https://lalpurjanepal.com.np/properties/house-for-sale-at-dhapakhel-lalitpur-4995,lalpurja,house,Lalitpur,4995,Property Details,3 Crore 90 Lakh,Residential,South,,Blacktopped,No,Semi Furnished,"Lalitpur, Dhapakhel",3 Crore 90 Lakh,Sale,4 Aana,1026.75 square-feet,13 Feet,,2025 January 27,287,Lalitpur,23,2km,ICIMOD,Sumeru Hospital - 800m,8km,,Satdobato - 2km,Gems School - 1km,,,20m,800m,11km,13km,,,,,1.5km,Dhapakhel,,,,,,
https://lalpurjanepal.com.np/properties/house-for-sale-at-dhapakhel-lalitpur-4985,lalpurja,house,Lalitpur,4985,Property Details,4 Crore 50 Lakh,Residential,North-East,2019,Gravelled,Yes,Semi Furnished,"Lalitpur, Dhapakhel",4 Crore 50 Lakh,Sale,8.65 Aana,1175 square-feet,13 Feet,,2025 January 25,307,Lalitpur,24,6km,SGCP,Sumeru Hospital - 6km,12km,,Satdobato - 6km,Kalyan English Secondary School - 500m,Don Bosco Institute - 1.5km,,500m,800m,15km,18km,,,,,800m,Dhapakhel,4,1,3,2,3,2
https://lalpurjanepal.com.np/properties/house-for-sale-at-tikathali-imadol-4974,lalpurja,house,Lalitpur,4974,Property Details,3 Crore 15 lakh,Residential,West,2024,Paved,Yes,Semi Furnished,"Lalitpur, Tikathali",3 Crore 15 lakh,Sale,3.3 Aana,3 aana,13 Feet,,2025 January 24,240,Lalitpur,5,400m,Aansari Chowk,1km,4.7km,100m,3.4km,100m,200m,100m,100m,1km,6km,9km,100m,1km,100m,1km,500m,Tikathali,5,2,3,2,3,3
https://lalpurjanepal.com.np/properties/house-for-sale-at-tikathali-lalitpur-4969,lalpurja,house,Lalitpur,4969,Property Details,3 Crore 50 Lakh,Residential,South,2024,Paved,Yes,Semi Furnished,"Lalitpur, Tikathali",3 Crore 50 Lakh,Sale,4.1 Aana,1369 square-feet,20 Feet,,2025 January 24,142,Lalitpur,05,100m,Pawan Prakriti School,100m,4.7km,100m,3.4km,100m,200m,100m,100m,200m,6km,10km,100m,1km,100m,1km,200m,Tikathali,7,2,3,2,3,3
https://lalpurjanepal.com.np/properties/commercial-house-for-sale-at-nakkhu-4964,lalpurja,house,Lalitpur,4964,Property Details,5 Crore,Commercial,South-East,,Paved,Yes,,"Lalitpur, Nakkhu",5 Crore,Sale,6 Aana,1711.25 square-feet,10 Feet,,2025 January 23,167,Lalitpur,19,1.5km,Nepal Mediciti Hospital,50m,9.5km,50m,100m,1km,,,100m,,9km,11km,,,,,2km,Nakkhu,13,1,4,,1,3.5
https://lalpurjanepal.com.np/properties/house-for-sale-at-nakhipot-lalitpur-4958,lalpurja,house,Lalitpur,4958,Property Details,6 Crore 98 Lakh,Residential,South-West,2079,Paved,Yes,Full Furnished,"Lalitpur, Nakhipot",6 Crore 98 Lakh,Sale,7.65 Aana,1350 square-feet,12 Feet,F 40 Feet,2025 January 23,683,Lalitpur,14,1.8km,Nakhipot | Anteem Bikalpa,1.4km,8.3km,600m,1.7km,450m,350m,650m,300m,2.3km,10km,13km,650m,350m,300m,2.1km,1.5km,Nakhipot,5,1,4,1,2,2
https://lalpurjanepal.com.np/properties/house-for-sale-at-tikathali-bhatbhateni-super-market-4950,lalpurja,house,Lalitpur,4950,Property Details,2 Crore 75 Lakh,Residential,South,2024,Paved,Yes,Semi Furnished,"Lalitpur, Tikathali",2 Crore 75 Lakh,Sale,3.2 Aana,1026.75 square-feet,13 Feet,,2025 January 23,248,Lalitpur,05,100m,Bhatbhateni Super Market,100m,4km,100,700m,100,200m,100m,100m,200m,6km,10km,100m,200m,100,1km,100m,Tikathali,5,1,2,1,3,3
https://lalpurjanepal.com.np/properties/house-for-sale-at-tikathali-lalitpur-4932,lalpurja,house,Lalitpur,4932,Property Details,1 Crore 60 Lakh,Residential,West,2024,Paved,Yes,Semi Furnished,"Lalitpur, Tikathali",1 Crore 60 Lakh,Sale,2.3 Aana,684.5 square-feet,10 Feet,,2025 January 22,353,Lalitpur,05,100m,Sofa Factory,100m,4km,100m,1km,100m,200m,100m,100m,100m,6km,9km,100m,100m,100m,1km,100m,Tikathali,2,1,2,1,2,1
https://lalpurjanepal.com.np/properties/house-for-sale-at-imadol-lalitpur-4930,lalpurja,house,Lalitpur,4930,Property Details,3 Crore 75 Lakh,Residential,North,2024,Paved,Yes,Full Furnished,"Lalitpur, Imadol",3 Crore 75 Lakh,Sale,3.2 Aana,1026.75 square-feet,13 Feet,,2025 January 22,240,Lalitpur,04,100m,Downtown,100m,4km,100m,2km,100m,200m,100m,100m,200m,7km,10m,100m,200m,100m,300m,200m,Imadol,6,2,5,2,3,3
https://lalpurjanepal.com.np/properties/house-for-sale-at-imadol-lalitpur-4928,lalpurja,house,Lalitpur,4928,Property Details,3 Crore 15 lakh,Residential,East,2024,Paved,Yes,Semi Furnished,"Lalitpur, Imadol",3 Crore 15 lakh,Sale,3.5 Aana,1026.75 square-feet,13 Feet,,2025 January 22,248,Lalitpur,04,100m,Futsal,100m,4km,100m,1km,100m,200m,100m,100m,100m,6km,9km,100m,200m,100m,300m,200m,Imadol,7,2,4,2,3,3.5
https://lalpurjanepal.com.np/properties/house-for-sale-at-satdobato-lalitpur-4878,lalpurja,house,Lalitpur,4878,Property Details,4 Crore 20 Lakh,Residential,East,2054,Paved,Yes,Semi Furnished,"Lalitpur, Satdobato",4 Crore 20 Lakh,Sale,5 Aana,793 square-feet,15 Feet,F 44 Feet,2025 January 20,1030,Lalitpur,15,150m,Bhatbhateni | Traffic Police Station,1.1km,6.5km,220m,450m,650m,270m,240m,150m,600m,7.1km,9.6km,150m,230m,230m,350m,400m,Satdobato,5,2,2,2,1,2
https://lalpurjanepal.com.np/properties/house-for-sale-at-tikathali-4846,lalpurja,house,Lalitpur,4846,Property Details,2 Crore 75 Lakh,Residential,South,2024,Paved,Yes,Semi Furnished,"Lalitpur, Tikathali",2 Crore 75 Lakh,Sale,3.5 Paisa,1026.75 square-feet,13 Feet,,2025 January 18,157,Lalitpur,05,100m,Bhatbhateni Super Market,100m,4km,100m,300m,100m,200m,100m,100m,200m,5km,9km,100,200m,100m,300m,200m,Tikathali,6,2,5,2,3,3.5
https://lalpurjanepal.com.np/properties/house-for-sale-at-manbhawan-lalitpur-4845,lalpurja,house,Lalitpur,4845,Property Details,Price on call,Commercial,West,1994,Blacktopped,Yes,Unfurnished,"Lalitpur, Manbhawan",Price on call,Sale,8 Aana,2738 square-feet,20 Feet,,2025 January 18,659,Lalitpur,05,1.5km,Prasadi Academy,Alka Hospital - 500m,8km,,Pulchowl - 1.5km,St. Xavier School - 650m,,,130m,500m,8km,11km,,,,,1km,Manbhawan,6,2,4,2,2,2.5
https://lalpurjanepal.com.np/properties/house-for-sale-at-manbhawan-lalitpur-4842,lalpurja,house,Lalitpur,4842,Property Details,12 Crore,Residential,East,2007,Blacktopped,Yes,Semi Furnished,"Lalitpur, Manbhawan",12 Crore,Sale,9 Aana,1711.25 square-feet,20 Feet,,2025 January 18,504,Lalitpur,05,1km,AVM School,Alka Hospital - 800m,8km,,Pulchowk - 2km,St. Xavier School - 1km,United College - 1km,Hardik Fitness Club - 1.5km,400m,800m,8km,11km,,,,,1km,Manbhawan,6,1,5,2,5,2.5
https://lalpurjanepal.com.np/properties/house-for-sale-at-tikathali-4830,lalpurja,house,Lalitpur,4830,Property Details,2 Crore 50 Lakh,Residential,West,,Paved,Yes,Semi Furnished,"Lalitpur, Tikathali",2 Crore 50 Lakh,Sale,3.5 Aana,1026.75 square-feet,13 Feet,,2025 January 17,455,Lalitpur,05,100m,Bhatbhateni Super Market,100m,5km,100m,1km,100m,200m,100m,100m,100m,8km,11km,100m,200m,100m,1km,200m,Tikathali,6,2,5,2,3,2.5
https://lalpurjanepal.com.np/properties/house-for-sale-at-tikathali-4829,lalpurja,house,Lalitpur,4829,Property Details,2 Crore 55 Lakh,Residential,North,,Paved,Yes,Semi Furnished,"Lalitpur, Tikathali",2 Crore 55 Lakh,Sale,3 Aana,941.19 square-feet,13 Feet,,2025 January 17,247,Lalitpur,05,100m,Bhatbhateni Super Market,100m,4km,100m,1km,100m,200m,100m,100m,200m,6km,9km,100m,100m,100m,300m,200m,Tikathali,6,2,5,2,3,3.5
https://lalpurjanepal.com.np/properties/house-for-sale-at-tikathali-4827,lalpurja,house,Lalitpur,4827,Property Details,3 Crore 15 Lakh,Residential,South-East,,Paved,Yes,Semi Furnished,"Lalitpur, Tikathali",3 Crore 15 Lakh,Sale,3.75 Aana,1197.88 square-feet,13 Feet,,2025 January 17,171,Lalitpur,05,100m,Ward no 5,100m,5km,100m,2km,100m,200m,100m,100m,200m,7km,10km,100m,200m,100m,1km,50m,Tikathali,7,2,5,2,3,2.5
https://lalpurjanepal.com.np/properties/house-for-sale-at-khumaltar-lalitpur-4826,lalpurja,house,Lalitpur,4826,Property Details,5 Crore 25 Lakh,Residential,North-West,2081,Paved,Yes,Semi Furnished,"Lalitpur, Khumaltar",5 Crore 25 Lakh,Sale,5.13 Aana,1041.3 square-feet,13 Feet,F 39 Feet,2025 January 17,306,Lalitpur,15,1.6km,ICIMOD | Sumeru Hospital,650m,8km,280m,1.6km,550m,800m,300m,150m,1.9km,10km,13km,350m,800m,450m,2.1km,1.6km,Khumaltar,6,2,6,2,2,2.5
https://lalpurjanepal.com.np/properties/house-for-sale-at-dhapakhel-lalitpur-4821,lalpurja,house,Lalitpur,4821,Property Details,3 Crore 39 Lakh,Residential,North-West,2081,Paved,Yes,Semi Furnished,"Lalitpur, Dhapakhel",3 Crore 39 Lakh,Sale,3 Aana,707.08 square-feet,13 Feet,F 35 Feet,2025 January 17,593,Lalitpur,23,1.5km,Downtown Apartment | Sumeru Hospital,550m,8.2km,550m,1.8km,220m,450m,450m,200m,1.4km,10km,13km,650m,2km,600m,1.4km,900m,Dhapakhel,5,1,4,2,2,3.5
https://lalpurjanepal.com.np/properties/house-for-sale-at-nakhipot-lalitpur-4809,lalpurja,house,Lalitpur,4809,Property Details,3 Crore 25 Lakh,Residential,East,2080,Paved,Yes,Semi Furnished,"Lalitpur, Nakhipot",3 Crore 25 Lakh,Sale,4.38 Aana,895.13 square-feet,18 Feet,F 40 Feet,2025 January 16,302,Lalitpur,14,2.5km,Nakhipot | Kantipur Colony,2.8km,9.1km,950m,2.5km,750m,900m,1.1km,500m,2.2km,11km,14km,1km,1.8km,250m,2.5km,1.7km,Nakhipot,6,2,4,3,1,2.5
https://lalpurjanepal.com.np/properties/house-for-sale-at-imadol-4807,lalpurja,house,Lalitpur,4807,Property Details,2 Crore 25 Lakh,Residential,North,2024,Paved,Yes,Semi Furnished,"Lalitpur, Imadol",2 Crore 25 Lakh,Sale,3 Aana,941.19 square-feet,13 Feet,,2025 January 16,308,Lalitpur,04,100m,Petrol Pump,100m,5km,100m,2km,100m,100m,100m,100m,200m,6km,9km,100m,200m,100m,300m,250m,Imadol,5,2,4,2,3,3.5
https://lalpurjanepal.com.np/properties/house-for-sale-at-tikathali-4806,lalpurja,house,Lalitpur,4806,Property Details,2 Crore 20 Lakh,Residential,East,2024,Paved,Yes,Semi Furnished,"Lalitpur, Tikathali",2 Crore 20 Lakh,Sale,4 Aana,1283.44 square-feet,20 Feet,,2025 January 16,484,Lalitpur,05,100m,Bhagwati Mandir,100m,8km,100m,2km,100m,200m,100m,100m,2km,9km,12km,100m,200m,100m,1km,200m,Tikathali,4,1,1,1,2,1
https://lalpurjanepal.com.np/properties/house-for-sale-at-thaiba-4779,lalpurja,house,Lalitpur,4779,Property Details,2 Crore 80 Lakh,Residential,South,2022,Paved,Yes,Semi Furnished,"Lalitpur, Thaiba",2 Crore 80 Lakh,Sale,4 Aana,1197.88 square-feet,13 Feet,,2025 January 15,494,Lalitpur,14,50m,Godawari Midcity Hospital,100m,8km,50m,3km,100m,200m,60m,50m,400m,12km,15km,50m,100m,100m,100m,400m,Thaiba,3,1,3,1,2,2.5
https://lalpurjanepal.com.np/properties/house-for-sale-at-imadol-lalitpur-4778,lalpurja,house,Lalitpur,4778,Property Details,4 Crore,Residential,North-East,2081,Paved,Yes,Semi Furnished,"Lalitpur, Imadol",4 Crore,Sale,5.06 Aana,882 square-feet,16 Feet,F 45 Feet,2025 January 15,548,Mahalaxmi,04,1.8km,Ochu Height | Samata School,1.9km,7.2km,550m,1.8km,20m,750m,600m,100m,550m,9km,12km,800m,1.2km,200m,1.5km,600m,Imadol,6,2,5,3,3,3.5
https://lalpurjanepal.com.np/properties/house-for-sale-at-satdobato-4775,lalpurja,house,Lalitpur,4775,Property Details,2 Crore,Residential,East,,Paved,Yes,Semi Furnished,"Lalitpur, Satdobato",2 Crore,Sale,3.3 Aana,2.75 aana,10 Feet,,2025 January 15,548,Lalitpur,15,100m,ANFA,100m,3km,100m,2km,100m,200m,100m,100m,100m,10km,13km,100m,200m,100m,300m,250m,Satdobato,8,3,3,2,3,2.5
https://lalpurjanepal.com.np/properties/house-for-sale-at-kusunti-lalitpur-4772,lalpurja,house,Lalitpur,4772,Property Details,3 Crore 30 Lakh,Semi-commercial,North-West,2073,Blacktopped,Yes,Semi Furnished,"Lalitpur, Kusunti",3 Crore 30 Lakh,Sale,3.11 Aana,748.5 square-feet,20 Feet,F 30 Feet,2025 January 15,272,Lalitpur,13,400m,Padma Housing Society | Transport Management Office Lalitpur,1.1km,9.1km,100m,2.5km,700m,1.2km,1.1km,100m,600m,9km,12km,1.3km,500m,70m,900m,350m,Kusunti,5,2,3,2,1,3.5
https://lalpurjanepal.com.np/properties/house-for-sale-at-lmadol-4749,lalpurja,house,Lalitpur,4749,Property Details,2 Crore 75 Lakh,Residential,South-East,,Paved,Yes,Semi Furnished,"Lalitpur, Imadol",2 Crore 75 Lakh,Sale,3.2 Aana,941.19 square-feet,13 Feet,,2025 January 13,234,Lalitpur,05,100m,Pawan Prakriti School,100m,2km,100m,1km,100,200m,100m,100m,200m,7km,10km,100m,200m,100m,300m,200m,Imadol,5,2,4,3,3,3
https://lalpurjanepal.com.np/properties/house-for-sale-at-satdobato-4747,lalpurja,house,Lalitpur,4747,Property Details,3 Crore 60 Lakh,Residential,East,2066,Paved,Yes,Semi Furnished,"Lalitpur, Satdobato",3 Crore 60 Lakh,Sale,4.3 Aana,1197.875 square-feet,9 Feet,,2025 January 13,183,Lalitpur,15,100m,Swimming Pool,100m,4km,100m,2km,100m,200m,100m,100m,200m,8km,11km,100m,200m,100m,200m,100m,Satdobato,8,2,4,1,3,3
https://lalpurjanepal.com.np/properties/house-for-sale-at-imadol-4743,lalpurja,house,Lalitpur,4743,Property Details,2 Crore 50 Lakh,Residential,West,2024,Paved,Yes,Full Furnished,"Lalitpur, Imadol",2 Crore 50 Lakh,Sale,2.5 Aana,684.5 square-feet,15 Feet,,2025 January 13,271,Lalitpur,04,100m,Bhadrakali Petrol Pump,100m,2km,100m,1km,100m,200m,100m,100m,300m,5km,9km,100m,200m,100m,300m,200m,Imadol,5,2,4,1,3,3
https://lalpurjanepal.com.np/properties/house-for-sale-at-harisiddhi-lalitpur-4732,lalpurja,house,Lalitpur,4732,Property Details,2 Crore 32 Lakh,Residential,North-West,2020,Gravelled,Yes,Unfurnished,"Lalitpur, Harisiddhi",2 Crore 32 Lakh,Sale,5.25 Aana,1454 square-feet,16 Feet,,2025 January 13,250,Lalitpur,29,4km,Arun Bakery Cafe,Nepal Cancer Hospital - 2km,10km,,Siddhipur - 2.5km,Kshitiz Secondary School - 1km,,,1km,2km,13km,16km,,,,,1.5km,Harisiddhi,2,1,2,1,2,1
https://lalpurjanepal.com.np/properties/house-for-sale-at-dhapakhel-lalitpur-4713,lalpurja,house,Lalitpur,4713,Property Details,3 Crore 62 Lakh,Residential,North-East,2021,Paved,Yes,Unfurnished,"Lalitpur, Dhapakhel",3 Crore 62 Lakh,Sale,6 Aana,855.625 square-feet,12 Feet,,2025 January 11,369,Lalitpur,23,2km,Dhapakhel | Sanu Nursery,Sumeru Hospital - 500 m,9km,,3km,Gems School - 500m,,,100m,1.5km,11km,14km,,,,,650m,Dhapakhel,6,2,4,2,2,2.5
https://lalpurjanepal.com.np/properties/house-for-sale-at-imadol-4706,lalpurja,house,Lalitpur,4706,Property Details,3 Crore 45 Lakh,Residential,South-East,2024,Paved,Yes,Semi Furnished,"Lalitpur, Lalitpur",3 Crore 45 Lakh,Sale,3.25 Aana,941.19 square-feet,13 Feet,,2025 January 10,161,Lalitpur,04,100m,Sital Height,100m,2km,100m,1km,100m,200m,100m,100m,200m,5km,9km,100m,200m,100m,300m,200m,Lalitpur,5,2,4,2,3,3.5
