category,ad_id,title,location_raw,district,neighborhood,road_type,raw_price,land_size_aana,price_per_aana,calculated_total_price,is_price_suspect,is_price_outlier,is_rate_outlier,is_large_plot
land,HB-2565C8,Land For Sale at Dukuchhap,"Danuwargau, Godawari, Lalitpur",Lalitpur,Danuwargau,13-20 Ft,700000.0,16.0,700000.0,11200000.0,False,False,False,False
land,HB-C9084C,"5.50 aana land for sale, Khadka Bhadrakali koridor","खड्कागाउँ, Budhanilkantha-04, बूढानीलकण्ठ, बूढानिलकण्ठ नगरपालिका, काठमाडौं, बागमती प्रदेश, 40607, नेपाल",Kathmandu,खड्कागाउँ,13-20 Ft,3200000.0,5.0,3200000.0,16000000.0,False,False,False,False
land,HB-998646,JHAMSIKHEL – 36 ANA LAND FOR SALE,"jamsikhel, Jhamsikhel, Lalitpur",Lalitpur,Jhamsikhel,Unknown,11000000.0,36.0,11000000.0,396000000.0,False,False,False,False
land,HB-1D57D3,"Land On Sale Lokanthali, Bhaktapur near Arniko Hig","All Core Kathmandu, Kathmandu",Kathmandu,All Core Kathmandu,Gravel Road,6500000.0,10.0,6500000.0,65000000.0,False,False,False,False
land,HB-00AE6F,Sanepa Chaudary Grp Najik 8 Aana Jagga Bikrema,"Arun Thapa Murti Chowk, Sanepa, Lalitpur, Lalitpur Metropolitan City, Lalitpur",Lalitpur,Sanepa,Full Road,10000000.0,8.0,10000000.0,80000000.0,False,False,False,False
land,HB-A433A8,Banasthali Annapurna Chok Jane Bato Ma 5 Ana Jagga,"Chamati, Kathmandu Metropolitan City, Kathmandu",Kathmandu,Chamati,Full Road,5800000.0,5.0,5800000.0,29000000.0,False,False,False,False
land,HB-BD0919,Varities of plotted land on badikhel,"Badegaun (Godawari), Lalitpur",Lalitpur,Godawari,Unknown,2500000.0,36.07012417823229,2500000.0,90175310.44558072,False,False,False,False
land,HB-455537,Land On Sale At Dhapasi Height,"Dhapasi (Tokha), Kathmandu",Kathmandu,Tokha,Pitched Road,5000000.0,5.0,5000000.0,25000000.0,False,False,False,False
land,HB-A32EBF,land on sale sanepa lalitapur 5 aana,"Arun Thapa Murti Chowk, Sanepa, Lalitpur, Lalitpur Metropolitan City, Lalitpur",Lalitpur,Sanepa,Above 20 Ft,10000000.0,5.0,10000000.0,50000000.0,False,False,False,False
land,HB-D9DB93,21 Aana Land For Sale In Bhaisipati,"Ekantakuna - Tikabhairab Road, भैसेपाटी, Lalitpur-25, ललितपुर, ललितपुर महानगरपालिका, ललितपुर, बागमती प्रदेश, 13775, नेपाल",Lalitpur,Ekantakuna,Above 20 Ft,12400000.0,21.0,12400000.0,260400000.0,False,False,False,False
land,HB-1945B9,FOR SALE 35 AANA LAND AT SOLTIMODE...,"Kalanki, Kathmandu",Kathmandu,Kalanki,Unknown,9500000.0,35.0,9500000.0,332500000.0,False,False,False,False
land,HB-49D254,"9.2 anna land For sale at kathmandu , Sukhedhara","All Core Kathmandu, Kathmandu",Kathmandu,All Core Kathmandu,Unknown,1.0,9.2,100000.0,919999.9999999999,False,False,True,False
land,HB-EE5654,3 Aana 3 paisa land on sale at adeswor Kathmandu,"Nagarjun-03, नागार्जुन नगरपालिका, काठमाडौं, बागमती प्रदेश, 44601, नेपाल",Kathmandu,Nagarjun,13-20 Ft,4000000.0,4.0,4000000.0,16000000.0,False,False,False,False
land,HB-E77E38,3 Aana 1 paisa land on sale at Saranpur sitapaila,"Nagarjun-05, नागार्जुन, नागार्जुन नगरपालिका, काठमाडौं, बागमती प्रदेश, 44620, नेपाल",Kathmandu,Nagarjun,13-20 Ft,4400000.0,3.0,4400000.0,13200000.0,False,False,False,False
land,HB-EA5174,"Planning Land on Sale at Dahachowk, GJBLOS 3519","Dahachok (Chandragiri), Kathmandu",Kathmandu,Chandragiri,Gravel Road,1200000.0,4.25,1200000.0,5100000.0,False,False,False,False
land,HB-6D2CE8,"Land on Sale at Purano Naikap, GJBLOS 3518","old naikap, Purano Naikap (Chandragiri), Kathmandu",Kathmandu,Old Naikap,Above 20 Ft,2500000.0,14.0,2500000.0,35000000.0,False,False,False,False
land,HB-A801DB,"Commercial Land on sale at Koteshwor,Kathmandu","Koteshwor, Kathmandu",Kathmandu,Koteshwor,Pitched Road,11200000.0,8.0,11200000.0,89600000.0,False,False,False,False
land,HB-D966CD,"Commercial Land on sale at Radhe Radhe,Bhaktapur","Radhe Radhe, Bhaktapur",Bhaktapur,Radhe Radhe,Above 20 Ft,8400000.0,48.0,8400000.0,403200000.0,False,False,False,False
land,HB-DC18C4,"3 aana land for sale, Pasikot Budhanilkantha","खड्कागाउँ, Budhanilkantha-04, बूढानीलकण्ठ, बूढानिलकण्ठ नगरपालिका, काठमाडौं, बागमती प्रदेश, 22644, नेपाल",Kathmandu,खड्कागाउँ,13-20 Ft,4100000.0,3.0,4100000.0,12300000.0,False,False,False,False
land,HB-DECFA2,"4.75 aana land for sale, Dhapashi Height Tokha","Tokha-04, टोखा, टोखा नगरपालिका, काठमाडौं, बागमती प्रदेश, 40607, नेपाल",Kathmandu,Tokha,13-20 Ft,5500000.0,4.75,5500000.0,26125000.0,False,False,False,False
land,HB-7B6AD0,"Land on Sale at Phutung, GJBLOS 3517","Phutung (Tarkeshwar), Kathmandu",Kathmandu,Phutung,Pitched Road,2700000.0,7.1875,2700000.0,19406250.0,False,False,False,False
land,HB-CE0705,"5.2 anna Land for sale at lalitpur , Bhaisepati","All Core Lalitpur, Lalitpur",Lalitpur,All Core Lalitpur,Above 20 Ft,6700000.0,5.2,6700000.0,34840000.0,False,False,False,False
land,HB-298FAF,near iskcon temple narayanthan temple,"Budhanilkantha-02, बूढानीलकण्ठ, बूढानिलकण्ठ नगरपालिका, काठमाडौं, बागमती प्रदेश, 22644, नेपाल",Kathmandu,Budhanilkantha,13-20 Ft,3300000.0,7.0,3300000.0,23100000.0,False,False,False,False
land,HB-6CF319,"५ aana land for sale, Near Bishnumati Bajar","टोखा चण्डेश्वरि, Tokha-02, टोखा सरस्वती, टोखा नगरपालिका, काठमाडौं, बागमती प्रदेश, 44608, नेपाल",Kathmandu,टोखा चण्डेश्वरि,13-20 Ft,3300000.0,5.0,3300000.0,16500000.0,False,False,False,False
land,HB-4BB973,"5 aana commercial land for sale, Chyasundol Bajar","Budhanilkantha-06, बूढानीलकण्ठ, बूढानिलकण्ठ नगरपालिका, काठमाडौं, बागमती प्रदेश, 40607, नेपाल",Kathmandu,Budhanilkantha,9-12 Ft,4500000.0,5.0,4500000.0,22500000.0,False,False,False,False
land,HB-625F4A,"5 aana land for sale, Chyasundol Bishnumati","Chasundol, 1, Khatri Colony Road, Budhanilkantha-06, बूढानीलकण्ठ, बूढानिलकण्ठ नगरपालिका, काठमाडौं, बागमती प्रदेश, 44607, नेपाल",Kathmandu,Chasundol,13-20 Ft,3500000.0,5.0,3500000.0,17500000.0,False,False,False,False
land,HB-A5153D,"4 aana land for sale, Chyasundol Bishnumati","Chasundol, 1, Khatri Colony Road, Budhanilkantha-06, बूढानीलकण्ठ, बूढानिलकण्ठ नगरपालिका, काठमाडौं, बागमती प्रदेश, 44607, नेपाल",Kathmandu,Chasundol,13-20 Ft,3500000.0,4.0,3500000.0,14000000.0,False,False,False,False
land,HB-71F44E,"Land on Sale at Thankot Matikhel, GJBLOS 3473","Thankot (Chandragiri), Kathmandu",Kathmandu,Chandragiri,Gravel Road,2700000.0,4.0,2700000.0,10800000.0,False,False,False,False
land,HB-54CA4C,Sanepa Jhamsikhel Ma 7 Aana Jagga Bikre Ma,"Arun Thapa Murti Chowk, Sanepa, Lalitpur, Lalitpur Metropolitan City, Lalitpur",Lalitpur,Sanepa,Full Road,9500000.0,7.0,9500000.0,66500000.0,False,False,False,False
land,HB-DD30D1,Chamati Townplanning Ma 3 Aana Jagga Bikre Ma,"Dallu, Chamati, Kathmandu Metropolitan City, Kathmandu",Kathmandu,Dallu,Full Road,7500000.0,3.0,7500000.0,22500000.0,False,False,False,False
land,HB-976138,Budhanilkantha Ma 8 Aana Commercial Jagga Bikre Ma,"Budhanilkantha, Budhanilkantha Municipality, Kathmandu",Kathmandu,Budhanilkantha,Full Road,8500000.0,8.0,8500000.0,68000000.0,False,False,False,False
land,HB-D95B44,10 Ana Land For Sale At Basbari Kathmandu,"Bansbari, Kathmandu",Kathmandu,Bansbari,13-20 Ft,4000000.0,10.0,4000000.0,40000000.0,False,False,False,False
land,HB-61C95B,LAND FOR SALE SANA GAU LSLITPUR MAHALAXMI 6 NO.,"बोर्चा, Mahalaxmi-06, महालक्ष्मी, ललितपुर महानगरपालिका, ललितपुर, बागमती प्रदेश, 44708, नेपाल",Lalitpur,बोर्चा,13-20 Ft,2700000.0,4.0,2700000.0,10800000.0,False,False,False,False
land,HB-9ED648,Land for sale at Sanagaun,"ग्वार्को-लामाटार सडक, बोर्चा, Mahalaxmi-06, महालक्ष्मी, ललितपुर महानगरपालिका, ललितपुर, बागमती प्रदेश, 44795, नेपाल",Lalitpur,Gwarko,Unknown,5000000.0,8.0,5000000.0,40000000.0,False,False,False,False
land,HB-5A5803,"4.75 aana land for sale, Pasikot Budhanilkantha","NH38, खड्कागाउँ, Budhanilkantha-04, बूढानीलकण्ठ, बूढानिलकण्ठ नगरपालिका, काठमाडौं, बागमती प्रदेश, 22644, नेपाल",Kathmandu,खड्कागाउँ,13-20 Ft,4700000.0,4.75,4700000.0,22325000.0,False,False,False,False
land,HB-E0D2A3,"6 aana land for sale, Pasikot Budhanilkantha","खड्कागाउँ, Budhanilkantha-04, बूढानीलकण्ठ, बूढानिलकण्ठ नगरपालिका, काठमाडौं, बागमती प्रदेश, 22644, नेपाल",Kathmandu,खड्कागाउँ,9-12 Ft,4200000.0,6.0,4200000.0,25200000.0,False,False,False,False
land,HB-679933,3.25 Ana Land For Sale At Budhanilkantha Pasikot,"Budhanilkantha, Budhanilkantha Municipality, Kathmandu",Kathmandu,Budhanilkantha,Above 20 Ft,5000000.0,3.0,5000000.0,15000000.0,False,False,False,False
land,HB-5F4DB9,3.5ana Land For Sale At Budhanilkantha Pasikot,"Budhanilkantha, Budhanilkantha Municipality, Kathmandu",Kathmandu,Budhanilkantha,13-20 Ft,4500000.0,3.0,4500000.0,13500000.0,False,False,False,False
land,HB-94B87E,4 Ana Land For Sale At Budhanilkantha Pasikot,"Budhanilkantha, Budhanilkantha Municipality, Kathmandu",Kathmandu,Budhanilkantha,13-20 Ft,4350000.0,4.0,4350000.0,17400000.0,False,False,False,False
land,HB-1E2122,10 Ana Land For Sale At Budhanilkantha Pasikot,"Budhanilkantha, Budhanilkantha Municipality, Kathmandu",Kathmandu,Budhanilkantha,Pitched Road,4500000.0,10.0,4500000.0,45000000.0,False,False,False,False
land,HB-02E815,8 Ana Land For Sale At Naxal Bhakbathan Kathmandu,"Police Headquarter, Gairidhara Road, Narayan Chaur, Kathmandu Metropolitan City, Kathmandu",Kathmandu,Police Headquarter,Above 20 Ft,17500000.0,8.0,17500000.0,140000000.0,False,False,False,False
land,HB-CB3333,8 Ana Land For Sale At Budhanilkantha Deuwa Chowk,"Budhanilkantha, Budhanilkantha Municipality, Kathmandu",Kathmandu,Budhanilkantha,Above 20 Ft,4500000.0,8.0,4500000.0,36000000.0,False,False,False,False
land,HB-7F5144,13 Ana Commercial Land For Sale At Baluwatar,"Rastra Bank, 341, Thirbam Sadak, Kirtan Chok, Baluwatar, Kathmandu Metropolitan City, Kathmandu",Kathmandu,Rastra Bank,Above 20 Ft,20000000.0,13.0,20000000.0,260000000.0,False,False,False,False
land,HB-5DAEFB,jharuwarashi 3aana 2 paisa total 55lakh only,"Jharuwarasi, Godawari-13, Godawari, ललितपुर, बागमती प्रदेश, 44709, नेपाल",Lalitpur,Jharuwarasi,13-20 Ft,1625000.0,3.0,1625000.0,4875000.0,False,False,False,False
land,HB-3B48DB,land on sale khumaltra Ullens School lalitapur 5a,"Khumaltar Height Marg, NAST Research Centre, Khumaltar, Lalitpur, Lalitpur Metropolitan City, Lalitpur",Lalitpur,Khumaltar,13-20 Ft,5000000.0,5.0,5000000.0,25000000.0,False,False,False,False
land,HB-359963,FOR SALE 8 ROPANI LAND AT RAVIBHAWAN....,"Ravi Bhawan Soaltee Mode Kuleshwor Teku Chauni Tahachal Bafal, Kalimati Area, Kathmandu",Kathmandu,Ravi Bhawan Soaltee Mode Kuleshwor Teku Chauni Tahachal Bafal,Unknown,8000000.0,128.0,8000000.0,1024000000.0,False,True,False,True
land,HB-89259E,land on sale bhaisepati magargau lalitapur 10 aana,"Bhaisepati, Duniya Danda Chok, Lalitpur Metropolitan City, Lalitpur",Lalitpur,Bhaisepati,13-20 Ft,4200000.0,10.0,4200000.0,42000000.0,False,False,False,False
land,HB-6FC8DE,3 Aana1 paisa land on sale at sitapaila Kathmandu,"Nagarjun-05, नागार्जुन, नागार्जुन नगरपालिका, काठमाडौं, बागमती प्रदेश, 44620, नेपाल",Kathmandu,Nagarjun,9-12 Ft,4500000.0,3.0,4500000.0,13500000.0,False,False,False,False
land,HB-FB1F66,3 Aana 1 paisa land on sale at sitapaila Kathmandu,"Nagarjun-05, नागार्जुन, नागार्जुन नगरपालिका, काठमाडौं, बागमती प्रदेश, 44620, नेपाल",Kathmandu,Nagarjun,13-20 Ft,3100000.0,3.0,3100000.0,9300000.0,False,False,False,False
land,HB-018E0B,4 Aana land on sale at Ramkot jayanti gau Kathmand,"Nagarjun-06, नागार्जुन, नागार्जुन नगरपालिका, काठमाडौं, बागमती प्रदेश, 44601, नेपाल",Kathmandu,Nagarjun,13-20 Ft,3100000.0,4.0,3100000.0,12400000.0,False,False,False,False
land,HB-98D34A,14.5 aana land on sale at budhanilkantha Kathmandu,"Budhanilkantha-01, बूढानीलकण्ठ, बूढानिलकण्ठ नगरपालिका, काठमाडौं, बागमती प्रदेश, 22644, नेपाल",Kathmandu,Budhanilkantha,13-20 Ft,3700000.0,14.0,3700000.0,51800000.0,False,False,False,False
land,HB-5C883B,6 aana 2 paisa land on sale at sitapaila Kathmandu,"Nagarjun-05, नागार्जुन, नागार्जुन नगरपालिका, काठमाडौं, बागमती प्रदेश, 44620, नेपाल",Kathmandu,Nagarjun,13-20 Ft,4600000.0,6.0,4600000.0,27600000.0,False,False,False,False
land,HB-F35EC7,FOR SALE 2.5 ROPANI LAND AT KULESHWOR,"Kuleshwor, Kathmandu",Kathmandu,Kuleshwor,Unknown,8000000.0,40.0,8000000.0,320000000.0,False,False,False,False
land,HB-F6AE98,land on sale jawalakhel lalitapur 16 aana,"Chidiyaghar Marga, Dhobighat, Lalitpur, Lalitpur Metropolitan City, Lalitpur",Lalitpur,Dhobighat,Above 20 Ft,12200000.0,16.0,12200000.0,195200000.0,False,False,False,False
land,HB-3BD5EF,Prime 1 Ropani Land for Sale in Kalanki!,"Kalanki, Kathmandu",Kathmandu,Kalanki,Unknown,4500000.0,16.0,4500000.0,72000000.0,False,False,False,False
land,HB-F6E0E4,Prime 7 Aana Land for Sale in Kalanki!,"Kalanki, Kathmandu",Kathmandu,Kalanki,Pitched Road,4500000.0,7.0,4500000.0,31500000.0,False,False,False,False
land,HB-1021B9,land on sale bhaisepati magargau lalitpur,"Ekantakuna - Tikabhairab Road, भैसेपाटी, Lalitpur-25, ललितपुर, ललितपुर महानगरपालिका, ललितपुर, बागमती प्रदेश, 13775, नेपाल",Lalitpur,Ekantakuna,13-20 Ft,3600000.0,4.0,3600000.0,14400000.0,False,False,False,False
land,HB-676CE7,"Land On Sale at Tikathali , Lalitpur","Tikathali (Mahalaxmi), Lalitpur",Lalitpur,Tikathali,Pitched Road,4300000.0,3.5,4300000.0,15050000.0,False,False,False,False
land,HB-4E6E84,10 Aana land on sale at raniban Kathmandu,"बुद्ध चोक, एराहिटी, Nagarjun-01, नागार्जुन नगरपालिका, काठमाडौं, बागमती प्रदेश, 44601, नेपाल",Kathmandu,बुद्ध चोक,Above 20 Ft,5200000.0,10.0,5200000.0,52000000.0,False,False,False,False
land,HB-8DF9A4,जग्गा सस्तोमा तुरुन्तै बिक्रीमा।,"27DR032, Bhimeshwor Chowk, Shankharapur-09, Shankharapur, कागेश्वरी मनोहरा नगरपालिका, काठमाडौं, बागमती प्रदेश, 44603, नेपाल",Kathmandu,Shankharapur,Full Road,2200000.0,5.99853907962016,2200000.0,13196785.975164352,False,False,False,False
land,HB-3BA48C,"3.5 aana land on sale , kaushaltar bhaktapur","तेर्साटार, सानो थिमि, Madhyapur Thimi-02, Madhyapur Thimi, मध्यपुर थिमि नगरपालिका, भक्तपुर, बागमती प्रदेश, 44810, नेपाल",Bhaktapur,तेर्साटार,13-20 Ft,4850000.0,3.0,4850000.0,14550000.0,False,False,False,False
land,HB-9F8378,Urgent Sell,"mathatirtha, Matatirtha (Chandragiri), Kathmandu",Kathmandu,Mathatirtha,Gravel Road,2700000.0,4.2,2700000.0,11340000.0,False,False,False,False
