url,source,category,district,property_id,title,total_price_raw,property_type,property_face,year_built,road_type,negotiable,furnishing,city_area,pricing_raw,purpose,property_area,built_up_area,road_access,dimension,date_posted,views,municipality,ward_no,ring_road,landmark,hospital,airport,pharmacy,bhatbhateni,school,college,gym,public_transport,police_station,pashupatinath,boudhanath,atm,hotel,restaurant,banquet,ward_office,neighborhood,bedrooms,kitchens,bathrooms,living_rooms,parking,total_floors
https://lalpurjanepal.com.np/properties/house-for-sale-at-suryabinayak-bhaktapur-6751,lalpurja,house,Bhaktapur,6751,Property Details,1 Crore 99 Lakh,Residential,South-West,2080,Gravelled,Yes,Semi Furnished,"Bhaktapur, Suryabinayak",1 Crore 99 Lakh,Sale,6 Aana,1962 square-feet,16 Feet,F 25 Feet,2025 May 27,1224,Suryabinayak,8.0,10km,Suryabinayak | Dharapati,1km,13km,200m,6km,200m,2km,500m,500m,500m,16km,20km,500m,200m,200m,200m,1.5km,Suryabinayak,5,1,4,1,2,3.5
https://lalpurjanepal.com.np/properties/house-for-sale-at-suryabinayak-colony-6596,lalpurja,house,Bhaktapur,6596,Property Details,2 Crore 95 Lakh,Residential,West,2076,Blacktopped,Yes,Semi Furnished,"Bhaktapur, Suryabinayak",2 Crore 95 Lakh,Sale,3.25 Aana,1112.31 square-feet,20 Feet,F 29 | F 8 Feet,2025 May 20,354,Suryabinayak,8.0,8km,Suryabinayak | Darjeeling Height Colony,1km,12km,200m,3km,100m,1km,500m,800m,800m,14km,18km,500m,500m,200m,300m,1km,Suryabinayak,5,2,3,1,1,3
https://lalpurjanepal.com.np/properties/bungalow-for-sale-at-balkot-6544,lalpurja,house,Bhaktapur,6544,Property Details,6 Crore,Residential,East,2078,Paved,Yes,Full Furnished,"Bhaktapur, Balkot",6 Crore,Sale,5.28 Aana,2804 square-feet,13 Feet,F 39 | F 2 Feet,2025 May 17,201,Suryabinayak,2.0,3km,Balkot | KP Oli Niwas,1.8km,6km,500m,3km,200m,1km,300m,600m,500m,8km,12km,500m,500m,200m,1km,800m,Balkot,4,2,4,2,2,3
https://lalpurjanepal.com.np/properties/housing-bungalow-at-rose-village-6543,lalpurja,house,Bhaktapur,6543,Property Details,4 Crore 30 Lakh,Commercial,South,2072,Blacktopped,Yes,Full Furnished,"Bhaktapur, Balkot",4 Crore 30 Lakh,Sale,4.56 Aana,2736.54 square-feet,16 Feet,F 38 | F 11 Feet,2025 May 16,554,Suryabinayak,8.0,2.9km,Balkot | Rose Village Housing,850m,5km,100m,1.8km,200m,600m,300m,300m,300m,7km,11km,100m,100m,100m,300m,,Balkot,4,1,4,1,1,3
https://lalpurjanepal.com.np/properties/south-faced-semi-bungalow-for-sale-at-balkot-6521,lalpurja,house,Bhaktapur,6521,Property Details,2 Crore 95 Lakh,Residential,South-West,2076,Paved,Yes,Semi Furnished,"Bhaktapur, Balkot",2 Crore 95 Lakh,Sale,3.82 Aana,1307.39 square-feet,10 Feet,,2025 May 15,328,Suryabinayak,8.0,3km,Balkot | Ragini Height,400m,6.3km,100m,3km,100m,1km,150m,150m,200m,8km,12km,150m,150m,100m,300m,300m,Balkot,8,3,4,3,1,3.5
https://lalpurjanepal.com.np/properties/house-for-sale-at-duwakotbhaktapur-6517,lalpurja,house,Bhaktapur,6517,Property Details,2 Crore 50 Lakh,Residential,West,2081,Paved,Yes,Semi Furnished,"Bhaktapur, Duwakot",2 Crore 50 Lakh,Sale,4 Aana,1782.71 square-feet,10 Feet,,2025 May 15,499,Changunarayan,1.0,15km,Duwakot | KMC Hospital,300m,11km,200m,2.5km,700m,700m,,100m,200m,13km,,500m,1km,500m,300m,,Duwakot,5,2,3,1,1,2.5
https://lalpurjanepal.com.np/properties/house-for-sale-at-balkot-6476,lalpurja,house,Bhaktapur,6476,Property Details,2 Crore 85 Lakh,Residential,South-West,2079,Gravelled,Yes,Semi Furnished,"Bhaktapur, Balkot",2 Crore 85 Lakh,Sale,4 Aana,1212.2 square-feet,16 Feet,F 28 Feet,2025 May 13,403,Suryabinayak,3.0,5km,Balkot | Adhikari Tole,2km,10km,200m,3km,,1km,500m,1km,500m,12km,16km,1k,500m,500m,500m,1km,Balkot,7,2,3,2,1,3
https://lalpurjanepal.com.np/properties/luxury-bungalow-for-sale-at-bhaktapur-6473,lalpurja,house,Bhaktapur,6473,Property Details,3 Crore 30 lakh,Residential,South-West,2077,Gravelled,Yes,Full Furnished,"Bhaktapur, Suryabinayak",3 Crore 30 lakh,Sale,5.25 Aana,1190 square-feet,20 Feet,F 30 Feet,2025 May 12,254,Suryabinayak,8.0,9.5km,Bhaktapur | Darjeeling Height Pani Tanki,3km,13km,500m,9km,500m,4km,300m,1.6km,1.6km,15km,19km,1.6km,1.6km,500m,1.3km,500m,Suryabinayak,6,1,3,1,3,2.5
https://lalpurjanepal.com.np/properties/south-east-face-house-for-sale-at-lokanthali-bhaktapur-6462,lalpurja,house,Bhaktapur,6462,Property Details,3 Crore 40 Lakh,Residential,South-East,2068,Paved,Yes,Unfurnished,"Bhaktapur, Lokanthali",3 Crore 40 Lakh,Sale,4.86 Aana,2770 square-feet,13 Feet,F 24 Feet | B 34 Feet | L 30 Feet | R 25 Feet,2025 May 12,197,Madhyapur Thimi,2.0,3.3km,Lokanthali | Woda Office,3km,5.5km,300m,3km,400m,800m,500m,350m,500m,6.5km,7km,400m,600m,500m,700m,200m,Lokanthali,6,2,4,2,4,2.5
https://lalpurjanepal.com.np/properties/east-face-house-for-sale-at-balkot-bhaktapur-6460,lalpurja,house,Bhaktapur,6460,Property Details,2 Crore 20 Lakh,Residential,East,2077,Paved,Yes,Unfurnished,"Bhaktapur, Balkot",2 Crore 20 Lakh,Sale,3 Aana,1909 square-feet,13 Feet,F 25 Feet | B 25 Feet | L 41 Feet | R 40 Feet,2025 May 12,342,Suryabinayak,2.0,4km,Balkot Height,2.5km,6km,400m,3.5km,200m,2km,400m,400m,500m,7km,8km,500m,600m,600m,700m,600m,Balkot,6,2,3,2,4,2.5
https://lalpurjanepal.com.np/properties/house-for-sale-at-katunje-6452,lalpurja,house,Bhaktapur,6452,Property Details,2 Crore 70 Lakh,Residential,South-West,2078,Gravelled,Yes,Semi Furnished,"Bhaktapur, Katunje",2 Crore 70 Lakh,Sale,3.31 Aana,793 square-feet,20 Feet,F 28 Feet,2025 May 11,162,Suryabinayak,5.0,9km,Subarnachowk | Sallaghari,500m,12km,300m,2km,300m,500m,300m,300m,400m,14km,18km,300m,300m,300m,300m,1km,Katunje,9,3,6,3,1,3.5
https://lalpurjanepal.com.np/properties/bunglow-for-sale-at-bhaktapur-6421,lalpurja,house,Bhaktapur,6421,Property Details,3 Crore 25 Lakh,Residential,South-West,2079,Soil Stabilized,Yes,Full Furnished,"Bhaktapur, Jagati",3 Crore 25 Lakh,Sale,5 Aana,2854 square-feet,20 Feet,F 34 Feet,2025 May 8,273,Bhaktapur,8.0,10km,Chundevi | Tathali | Bhaktapur,300m,14km,200m,8km,1km,2km,1km,300m,300m,16km,20km,200m,200m,200m,1km,1km,Jagati,5,1,4,1,1,3.5
https://lalpurjanepal.com.np/properties/38-aana-land-for-sale-at-katunje-bhaktapur-6419,lalpurja,house,Bhaktapur,6419,Property Details,21 Lakh Per Aana,Residential,West,,Paved,Yes,,"Bhaktapur, Katunje",21 Lakh Per Aana,Sale,38 Sq. Ft.,,13 Feet,F 78 Feet,2025 May 8,313,Suryabinayak,4.0,7km,Katunje Height,1.9km,10km,400m,2km,500m,7km,500m,400m,600m,12km,15km,500m,600m,500m,700m,800m,Katunje,,,,,,
https://lalpurjanepal.com.np/properties/house-for-sale-at-thimi-6363,lalpurja,house,Bhaktapur,6363,Property Details,2 Crore 95 Lakh,Commercial,North,2072,Paved,Yes,Unfurnished,"Bhaktapur, Madhyapur Thimi",2 Crore 95 Lakh,Sale,3.75 Aana,1026.75 square-feet,13 Feet,F 32 Feet,2025 May 4,696,Madhyapur Thimi,4.0,6km,Thimi | Purano Pul,300m,12km,100m,1km,200m,300m,10m,100m,100m,14km,18km,100m,100m,10m,100m,200m,Madhyapur Thimi,11,3,5,1,,4.5
https://lalpurjanepal.com.np/properties/house-for-sale-at-balkot-6362,lalpurja,house,Bhaktapur,6362,Property Details,3 Crore 20 Lakh,Residential,South,2046,Paved,Yes,Unfurnished,"Bhaktapur, Balkot",3 Crore 20 Lakh,Sale,7.5 Aana,1000 square-feet,12 Feet,,2025 May 4,215,Balkot,2.0,4km,Balkot | Brihaspati Chowk,2km,6km,200m,4km,300m,800m,300m,100m,300m,8km,12km,300m,300m,100m,300m,500m,Balkot,6,2,2,1,2,2
https://lalpurjanepal.com.np/properties/house-for-sale-at-suryabinayak-6345,lalpurja,house,Bhaktapur,6345,Property Details,2 Crore 55 Lakh,Residential,South-East,2076,Blacktopped,Yes,Semi Furnished,"Bhaktapur, Suryabinayak",2 Crore 55 Lakh,Sale,3 Aana,718 square-feet,15 Feet,F 26 Feet,2025 May 3,211,Suryabinayak,8.0,12km,Sipadol New Basti,800m,12km,100m,3km,100m,1km,500m,500m,800m,14km,18km,500m,500m,200m,300m,1km,Suryabinayak,5,2,3,2,1,2.5
https://lalpurjanepal.com.np/properties/house-for-sale-at-suryabinayak-6344,lalpurja,house,Bhaktapur,6344,Property Details,2 Crore 10 Lakh,Residential,North-West,2080,Soil Stabilized,Yes,Unfurnished,"Bhaktapur, Suryabinayak",2 Crore 10 Lakh,Sale,3.16 Aana,750 square-feet,15 Feet,F 33 Feet,2025 May 2,422,Suryabinayak,8.0,11km,Pani Tanki,1km,12km,200m,4.8km,200m,2km,200m,1km,1km,15km,19km,1.5km,500m,500m,1km,500m,Suryabinayak,4,2,3,2,1,2.5
https://lalpurjanepal.com.np/properties/house-for-sale-at-suryabinayak-6317,lalpurja,house,Bhaktapur,6317,Property Details,2 Crore 65 Lakh,Residential,West,2081,Blacktopped,Yes,Full Furnished,"Bhaktapur, Suryabinayak",2 Crore 65 Lakh,Sale,3 Aana,720 square-feet,20 Feet,F 30 Feet,2025 May 2,264,Suryabinayak,8.0,12km,Darjeeling Height Colony,1km,12km,200m,3km,100m,1km,500m,800m,800m,14km,18km,500m,500m,200m,300m,1km,Suryabinayak,3,2,3,2,1,2.5
https://lalpurjanepal.com.np/properties/house-for-sale-at-suryabinayak-6315,lalpurja,house,Bhaktapur,6315,Property Details,2 Crore,Residential,South-East,2076,Paved,Yes,Semi Furnished,"Bhaktapur, Suryabinayak",2 Crore,Sale,3 Aana,698 square-feet,20 Feet,F 31 Feet,2025 May 1,523,Suryabinayak,8.0,11km,Suryabinayak | Darjeeling Height,1km,14km,200m,4km,500m,2km,1km,1.2km,1.2km,16km,20km,1km,1km,1km,1km,500m,Suryabinayak,7,2,3,2,1,2.5
https://lalpurjanepal.com.np/properties/house-for-sale-at-suryabinayak-6306,lalpurja,house,Bhaktapur,6306,Property Details,3 Crore,Residential,North-West,2077,Gravelled,Yes,Semi Furnished,"Bhaktapur, Sipadol",3 Crore,Sale,4.62 Aana,920 square-feet,20 Feet,F 28 Feet,2025 May 1,220,Suryabinayak,8.0,10km,Krishna Mandir | Sipadol,1km,12km,200m,4.8km,200m,2km,200m,1km,1km,15km,19km,1km,500m,300m,1km,500m,Sipadol,6,2,4,3,2,2.5
https://lalpurjanepal.com.np/properties/house-for-sale-at-tathalibhaktapur-6281,lalpurja,house,Bhaktapur,6281,Property Details,1 Crore 50 Lakh,Residential,North,2078,Soil Stabilized,Yes,Semi Furnished,"Bhaktapur, Chyamasingha",1 Crore 50 Lakh,Sale,2.75 Aana,1988.96 square-feet,6 Feet,,2025 April 29,382,Changunarayan,9.0,17km,Bramhayani Temple,1km,14km,1km,6km,1km,1km,1.5km,1km,1km,14km,,1.5km,2.5km,1km,1km,,Chyamasingha,8,1,4,1,1,3.5
https://lalpurjanepal.com.np/properties/house-for-sale-at-katunje-6272,lalpurja,house,Bhaktapur,6272,Property Details,3 Crore 10 Lakh,Residential,North-East,2077,Blacktopped,Yes,Full Furnished,"Bhaktapur, Katunje",3 Crore 10 Lakh,Sale,3.87 Aana,,13 Feet,,2025 April 28,176,Suryabinayak,5.0,7km,Katunje | Sushilabhairav Temple,1.5km,10km,300m,2km,200m,3km,1km,200m,200m,11km,15km,500m,500m,500m,1km,500m,Katunje,6,3,5,3,1,3
https://lalpurjanepal.com.np/properties/bungalow-house-for-sale-at-katunje-bhaktapur-6248,lalpurja,house,Bhaktapur,6248,Property Details,4 Crore 45 Lakh,Residential,East,2071,Paved,Yes,Full Furnished,"Bhaktapur, Katunje",4 Crore 45 Lakh,Sale,7.25 Aana,3881.29 square-feet,13 Feet,,2025 April 26,402,Suryabinayak,5.0,10km,Radina Nursary,1.5km,9.5km,1.5km,2km,1.5km,1.5km,,600meter,1km,11km,,1km,,1km,1km,,Katunje,10,1,7,1,3,3.5
https://lalpurjanepal.com.np/properties/house-for-sale-at-katunje-6214,lalpurja,house,Bhaktapur,6214,Property Details,3 Crore 25 Lakh,Commercial,South-East,2079,Soil Stabilized,Yes,Full Furnished,"Bhaktapur, Katunje",3 Crore 25 Lakh,Sale,5.07 Aana,,20 Feet,,2025 April 23,213,Suryabinayak,5.0,5km,Katunje | Sushila Bhairav Mandir,1km,8km,200m,1.5km,200m,800m,800m,1km,1km,9km,12km,500m,1.5km,200m,800m,1km,Katunje,9,3,5,2,1,3.5
https://lalpurjanepal.com.np/properties/house-for-sale-at-katunje-6211,lalpurja,house,Bhaktapur,6211,Property Details,2 Crore 90 Lakh,Residential,South,2078,Blacktopped,Yes,Semi Furnished,"Bhaktapur, Katunje",2 Crore 90 Lakh,Sale,4.88 Aana,976 square-feet,13 Feet,F 26 Feet,2025 April 23,181,Suryabinayak,5.0,6.5km,Katunje,1km,10km,200m,2km,1.8km,1.3km,300m,300m,300m,11km,14km,200m,200m,200m,300m,1.8km,Katunje,5,3,,3,2,2.5
https://lalpurjanepal.com.np/properties/house-for-sale-at-thimi-6191,lalpurja,house,Bhaktapur,6191,Property Details,3 Crore 50 Lakh,Residential,South,2072,Paved,Yes,Semi Furnished,"Bhaktapur, Madhyapur Thimi",3 Crore 50 Lakh,Sale,3.63 Aana,975 square-feet,16 Feet,F 24 Feet,2025 April 22,233,Madhyapur Thimi,4.0,4km,Balkumari Colony,100m,16km,100m,1km,500m,500m,400m,200m,200m,9km,11km,200m,200m,200m,300m,800m,Madhyapur Thimi,11,3,4,,1,3.75
https://lalpurjanepal.com.np/properties/house-for-sale-at-duwakotbhaktapur-6172,lalpurja,house,Bhaktapur,6172,Property Details,1 Crore 65 Lakh,Residential,North-East,2078,Soil Stabilized,Yes,Semi Furnished,"Bhaktapur, Duwakot",1 Crore 65 Lakh,Sale,5 Aana,868.5 square-feet,17 Feet,,2025 April 19,552,Changunarayan,1.0,9km,Nepal Engineering College,2km,12km,1km,4km,1km,1km,,200meter,1km,14km,,,,,,,Duwakot,3,1,1,1,1,1
https://lalpurjanepal.com.np/properties/house-for-sale-at-sirutar-6130,lalpurja,house,Bhaktapur,6130,Property Details,1 Crore 50 Lakh,Residential,North,2078,Soil Stabilized,Yes,Semi Furnished,"Bhaktapur, Sirutar",1 Crore 50 Lakh,Sale,4 Aana,918 square-feet,13 Feet,,2025 April 15,348,Suryabinayak,1.0,5km,Sirutar NIC Asia,3km,3.6km,300m,3km,200m,3km,,200m,200m,11km,13km,200m,1km,1km,300m,500m,Sirutar,2,1,1,1,1,1
https://lalpurjanepal.com.np/properties/house-for-sale-at-katunje-6129,lalpurja,house,Bhaktapur,6129,Property Details,1 Crore 55 Lakh,Residential,South-East,2072,Gravelled,Yes,Semi Furnished,"Bhaktapur, Katunje",1 Crore 55 Lakh,Sale,3.5 Aana,1026.75 square-feet,18 Feet,F 25 Feet,2025 April 15,930,Suryabinayak,5.0,10km,Katunje | Katunje Height,4km,13km,300m,4km,200m,3km,,,,,,,,,,300m,Katunje,5,1,2,1,1,2.5
https://lalpurjanepal.com.np/properties/modern-house-for-sale-at-balkot-6116,lalpurja,house,Bhaktapur,6116,Property Details,2 Crore 75 Lakh,Residential,West,,Gravelled,Yes,Full Furnished,"Bhaktapur, Balkot",2 Crore 75 Lakh,Sale,3.13 Aana,726 square-feet,16 Feet,,2025 April 15,261,Suryabinayak,3.0,10km,Balkot Pani Tanki,2km,14km,500m,4km,500m,4km,,2km,500m,16km,25km,,,200m,500m,500m,Balkot,,,,,,
https://lalpurjanepal.com.np/properties/flat-system-house-for-sale-at-radhe-radhe-6089,lalpurja,house,Bhaktapur,6089,Property Details,4 Crore 25 Lakh,Residential,South-East,2076,Gravelled,Yes,,"Bhaktapur, Bhaktapur",4 Crore 25 Lakh,Sale,3.5 Aana,2358 square-feet,26 Feet,F 19.8 Feet,2025 April 10,213,Madhyapur Thimi,5.0,6km,Naya Thimi | Bus Stand,1km,8km,200m,800m,40m,300m,,300m,,9km,10km,,,,,1km,Bhaktapur,9,3,4,1,,3
https://lalpurjanepal.com.np/properties/residential-house-for-sale-at-lokanthali-6083,lalpurja,house,Bhaktapur,6083,Property Details,2 Crore 99 Lakh,Residential,South,2053,Blacktopped,Yes,Semi Furnished,"Bhaktapur, Lokanthali",2 Crore 99 Lakh,Sale,4.25 Aana,1780 square-feet,15 Feet,F 31 Feet,2025 April 10,352,Madhyapur Thimi,1.0,2km,Lokanthali Sky Bridge,300m,5km,20m,2.5km,100m,40m,20m,120m,,6km,7km,,,,,200m,Lokanthali,9,2,3,,1,2.5
https://lalpurjanepal.com.np/properties/house-for-sale-at-suryabinayak-6053,lalpurja,house,Bhaktapur,6053,Property Details,1 Crore 20 Lakh,Residential,South,2067,Soil Stabilized,Yes,Semi Furnished,"Bhaktapur, Suryabinayak",1 Crore 20 Lakh,Sale,2.75 Aana,474.22 square-feet,13 Feet,F 41 Feet,2025 April 10,361,Suryabinayak,6.0,12km,Luchhabi Tole,500m,15km,100m,3km,500m,2km,200m,100m,200m,20km,30km,100m,300m,100m,100m,400m,Suryabinayak,4,1,2,,2,2.5
https://lalpurjanepal.com.np/properties/house-for-sale-at-ghalatesallaghari-6043,lalpurja,house,Bhaktapur,6043,Property Details,2 Crore,Residential,North-West,2077,Paved,Yes,Unfurnished,"Bhaktapur, Sallaghari",2 Crore,Sale,3 Aana,675.51 square-feet,13 Feet,,2025 April 9,210,Suryabinayak,5.0,8km,Ghalate,1km,10km,1km,2km,1km,2km,2km,50meter,200meter,12km,,200meter,1km,1km,1km,,Sallaghari,5,1,2,,1,2
https://lalpurjanepal.com.np/properties/house-for-sale-at-suryabinayak-6004,lalpurja,house,Bhaktapur,6004,Property Details,3 Crore,Residential,North-East,2017,Blacktopped,Yes,Unfurnished,"Bhaktapur, Suryabinayak",3 Crore,Sale,5.5 Aana,925 square-feet,15 Feet,F 29.9 Feet,2025 April 7,138,Suryabinayak,6.0,12km,Khwopa Futsal,2km,13km,200m,3km,200m,,100m,,,,,500m,,100m,300m,500m,Suryabinayak,6,3,3,3,3,3.5
https://lalpurjanepal.com.np/properties/house-for-sale-at-saraswotikhelduwakot-5992,lalpurja,house,Bhaktapur,5992,Property Details,1 Crore 98 Lakh,Commercial,South-East,2075,Blacktopped,Yes,Unfurnished,"Bhaktapur, Saraswatikhel",1 Crore 98 Lakh,Sale,5.06 Aana,2927.59 square-feet,20 Feet,,2025 April 6,185,Suryabinayak,1.0,15km,Saraswotikhel Bus Stop,1.5km,11km,1km,8km,1km,1.5km,,200meter,500meter,13km,,,3km,3km,2km,,Saraswatikhel,11,1,4,2,2,4.5
https://lalpurjanepal.com.np/properties/house-for-sale-at-katunjasuryabinayak-5971,lalpurja,house,Bhaktapur,5971,Property Details,2 Crore 40 Lakh,Residential,North-West,2073,Paved,Yes,Unfurnished,"Bhaktapur, Katunje",2 Crore 40 Lakh,Sale,3.5 Aana,809.54 square-feet,13 Feet,,2025 April 4,197,Suryabinayak,5.0,11km,Radina Nursary,2km,13km,1km,3km,1km,2km,,1km,1km,15km,,,,1km,1km,,Katunje,8,1,4,2,1,3
https://lalpurjanepal.com.np/properties/house-for-sale-at-gundu-5920,lalpurja,house,Bhaktapur,5920,Property Details,1 Crore 15 Lakh,Commercial,South,2075,Blacktopped,Yes,Unfurnished,"Bhaktapur, Suryabinayak",1 Crore 15 Lakh,Sale,3.5 Aana,749.66 square-feet,26 Feet,,2025 April 1,203,Suryabinayak,7.0,12km,Radakrishna Temple,2km,14km,2km,6km,1km,2km,,1km,2km,16km,,2km,2km,,2km,,Suryabinayak,4,1,2,1,1,2
https://lalpurjanepal.com.np/properties/premium-flat-system-house-for-sale-at-gamcha-bhaktapur-5872,lalpurja,house,Bhaktapur,5872,Property Details,3 Crore,Residential,North-East,2078,Gravelled,Yes,Semi Furnished,"Bhaktapur, Suryabinayak",3 Crore,Sale,5 Aana,1000.812 square-feet,13 Feet,F 31 Feet * B 31 Feet,2025 March 28,306,Suryabinayak,4.0,6km,Araniko School,3km,9km,300m,3.5km,500m,200m,,100m,,9km,10km,,,,,700m,Suryabinayak,6,3,5,4,1,3
https://lalpurjanepal.com.np/properties/residential-house-for-sale-at-changunarayan-5871,lalpurja,house,Bhaktapur,5871,Property Details,1 Crore 20 Lakh,Residential,North,2078,Soil Stabilized,Yes,Unfurnished,"Bhaktapur, Changunarayan",1 Crore 20 Lakh,Sale,6.25 Aana,760 square-feet,4 Feet,F 27 Feet,2025 March 28,378,Changunarayan,5.0,12km,Lakhila Temple,3km,16km,300m,6km,300m,2km,,100m,,17km,18km,,,,,1.6km,Changunarayan,3,1,1,,,1
https://lalpurjanepal.com.np/properties/3-aana-land-for-sale-at-changunarayan-5870,lalpurja,house,Bhaktapur,5870,Property Details,23 Lakh Per Aana,Residential,South,,Gravelled,Yes,,"Bhaktapur, Changunarayan",23 Lakh Per Aana,Sale,3 Aana,,10 Feet,F 30 * B 27 * L 38 Feet,2025 March 28,162,Changunarayan,5.0,11km,Lakhila Temple,3km,16km,100m,6km,200m,1km,,30m,,17km,18km,,,,,2km,Changunarayan,,,,,,
https://lalpurjanepal.com.np/properties/semi-bungalow-for-sale-at-changunarayan-5869,lalpurja,house,Bhaktapur,5869,Property Details,70 Lakh,Residential,South,2079,Soil Stabilized,Yes,Semi Furnished,"Bhaktapur, Changunarayan",70 Lakh,Sale,2 Aana,334.93 square-feet,4 Feet,F 28.5 Feet,2025 March 28,339,Changunarayan,5.0,11km,Lakila Temple,4km,14km,,6km,1km,2km,,100m,,15km,16km,,,,,3km,Changunarayan,5,1,2,,,3.5
https://lalpurjanepal.com.np/properties/residential-house-for-sale-at-radhe-radhe-5868,lalpurja,house,Bhaktapur,5868,Property Details,1 Crore 55 Lakh,Residential,North-West,2066,Blacktopped,Yes,Semi Furnished,"Bhaktapur, Katunje",1 Crore 55 Lakh,Sale,2.5 Aana,650 square-feet,13 Feet,F 32 * R 22 Feet,2025 March 28,275,Suryabinayak,5.0,5km,Newazone Cake Shop,500m,6.5km,100m,500m,300m,400m,,500m,,7km,8km,,,,600m,2km,Katunje,9,2,2,2,,2.5
https://lalpurjanepal.com.np/properties/semi-commercial-house-for-sale-at-radhe-radhe-5866,lalpurja,house,Bhaktapur,5866,Property Details,2 Crore 35 Lakh,Semi-commercial,North,2076,Blacktopped,Yes,Semi Furnished,"Bhaktapur, Radhe Radhe",2 Crore 35 Lakh,Sale,2.65 Aana,633.28 square-feet,35 Feet,F 35 * B 44 * L 14 Feet,2025 March 28,415,Madhyapur Thimi,5.0,6km,Radhe Radhe Bhatbhateni,1km,7km,30m,300m,200m,300m,,100m,,8km,9km,,,,,2km,Radhe Radhe,7,2,4,,1,4.5
https://lalpurjanepal.com.np/properties/semi-bungalow-house-for-sale-at-sirutar-5865,lalpurja,house,Bhaktapur,5865,Property Details,2 Crore 20 Lakh,Residential,East,2079,Soil Stabilized,Yes,Semi Furnished,"Bhaktapur, Sirutar",2 Crore 20 Lakh,Sale,3.06 Aana,765 square-feet,13 Feet,F 29.5 Feet,2025 March 28,295,Suryabinayak,1.0,3.5km,Candid Career School,2km,7km,200m,3.5km,100m,,,100m,,8km,9km,,,,,600m,Sirutar,4,2,3,2,2,2.5
https://lalpurjanepal.com.np/properties/semi-bungalow-house-for-sale-at-sanothimi-5864,lalpurja,house,Bhaktapur,5864,Property Details,3 Crore 15 Lakh,Residential,North,2075,Paved,Yes,Semi Furnished,"Bhaktapur, Sanothimi",3 Crore 15 Lakh,Sale,3.4 Aana,695 square-feet,13 Feet,F 30 Feet,2025 March 28,188,Madhyapur Thimi,2.0,3.5km,Ward Number 02 Office,700m,6km,20m,3km,200m,300m,80m,300m,,7km,8km,,,,,200m,Sanothimi,6,2,3,1,1,3
https://lalpurjanepal.com.np/properties/semi-commercial-residential-house-for-sale-at-gamcha-bhaktapur-5863,lalpurja,house,Bhaktapur,5863,Property Details,1 Crore 80 Lakh,Residential,North-West,2074,Gravelled,Yes,Semi Furnished,"Bhaktapur, Suryabinayak",1 Crore 80 Lakh,Sale,3.12 Aana,800 square-feet,20 Feet,F 23 Feet,2025 March 28,279,Suryabinayak,2.0,5km,Araniko School,2km,7km,100m,3.5km,,,,10m,,8km,9km,,,,,800m,Suryabinayak,7,1,2,1,2,2.5
https://lalpurjanepal.com.np/properties/house-for-sale-at-kamerotarmadhyapur-5862,lalpurja,house,Bhaktapur,5862,Property Details,2 Crore 75 Lakh,Residential,North-West,2077,Gravelled,Yes,Semi Furnished,"Bhaktapur, Madhyapur Thimi",2 Crore 75 Lakh,Sale,3.31 Aana,1026.75 square-feet,13 Feet,,2025 March 28,265,Madhyapur Thimi,5.0,9km,Thimi Ground,1km,11km,1km,1km,1km,1km,1km,500m,1km,13km,,,,1km,,,Madhyapur Thimi,6,1,3,1,1,3
https://lalpurjanepal.com.np/properties/875-aana-commercial-land-for-sale-at-duwakot-5861,lalpurja,house,Bhaktapur,5861,Property Details,54 Lakh Per Aana,Commercial,West,,Gravelled,Yes,,"Bhaktapur, Duwakot",54 Lakh Per Aana,Sale,8.75 Aana,,20 Feet,F 60 Feet,2025 March 28,170,Changunarayan,2.0,7km,KMC Hospital Duwakot,100m,9km,10m,2km,300m,200m,,10m,,10km,11km,,,,,2km,Duwakot,,,,,,
https://lalpurjanepal.com.np/properties/semi-commercial-house-for-sale-at-balkot-height-5859,lalpurja,house,Bhaktapur,5859,Property Details,2 Crore 20 Lakh,Semi-commercial,South-East,2059,Blacktopped,Yes,Semi Furnished,"Bhaktapur, Balkot",2 Crore 20 Lakh,Sale,2.5 Aana,405 square-feet,26 Feet,16 * 50 Feet,2025 March 28,125,Suryabinayak,2.0,3km,Balkot Burger House,2km,6km,20m,3km,20m,30m,,2m,,7km,8km,,,,,300m,Balkot,4,1,3,,1,2.5
https://lalpurjanepal.com.np/properties/semi-bungalow-house-for-sale-at-balkot-5858,lalpurja,house,Bhaktapur,5858,Property Details,1 Crore 90 Lakh,Residential,North-West,2071,Paved,Yes,Semi Furnished,"Bhaktapur, Balkot",1 Crore 90 Lakh,Sale,2.75 Aana,591.14 square-feet,10 Feet,F 33.5 Feet,2025 March 28,397,Suryabinayak,4.0,5km,Balkot Panitanki,1.4km,7km,100m,3km,200m,400m,,150m,,8km,9km,,,,,1km,Balkot,4,2,3,2,1,2.5
https://lalpurjanepal.com.np/properties/full-furnished-semi-bungalow-for-sale-at-katunje-bhaktapur-5788,lalpurja,house,Bhaktapur,5788,Property Details,3 Crore 50 Lakh,Semi-commercial,North,2062+2079,Blacktopped,Yes,,"Bhaktapur, Katunje",3 Crore 50 Lakh,Sale,4.12 Aana,839 square-feet,30 Feet,F 30 Feet | B 39 Feet,2025 March 24,181,Suryabinayak,5.0,6km,Sushila Bhairab Temple,2km,8km,30m,3.3km,300m,,,300m,,9km,10km,,,,,1km,Katunje,11,2,5,1,1,4
