ad_id,title,location_raw,district,neighborhood,road_type,raw_price,land_size_aana,price_per_aana,calculated_total_price,is_price_suspect,is_price_outlier,is_rate_outlier,is_large_plot
HB-7B9DFC,LAND FOR SALE टिकाथली ललितपुर,"Mahalaxmi-07, पौडेगाउँ, ललितपुर महानगरपालिका, ललितपुर, बाग्मती प्रदेश, 44795, नेपाल",Lalitpur,Mahalaxmi,13-20 Ft,3500000.0,4.248356464572681,3500000.0,14869247.626004383,False,False,False,False
HB-6056C1,Land for sale in gattha ghar,"Gathaghar, Bhaktapur",Bhaktapur,Gathaghar,Pitched Road,5600000.0,6.0,5600000.0,33600000.0,False,False,False,False
HB-EBE121,Land For Sale at Sital Height,"Imadol (Mahalaxmi), Lalitpur",Lalitpur,Imadol,Pitched Road,10500000.0,3.0,3500000.0,10500000.0,False,False,False,False
HB-914B98,for sale land tistung,"Kathmandu-21, काठमाडौं, काठमाडौँ महानगरपालिका, काठमाडौं, बाग्मती प्रदेश, 04110, नेपाल",Kathmandu,काठमाडौं,13-20 Ft,550000.0,35.0,550000.0,19250000.0,False,False,False,False
HB-0F8D9A,52 aana land on sale at Annapurna chok swayambhu,"चमती, Kathmandu-15, काठमाडौं, काठमाडौँ महानगरपालिका, काठमाडौं, बाग्मती प्रदेश, 20356, नेपाल",Kathmandu,चमती,Above 20 Ft,7000000.0,52.0,7000000.0,364000000.0,False,False,False,True
HB-0B8C59,27 Aana land on sale at basundhara ring road,"Usha marble, Kathmandu Ringroad, Tokha-05, टोखा, टोखा नगरपालिका, काठमाडौं, बाग्मती प्रदेश, 10378, नेपाल",Kathmandu,Usha Marble,Above 20 Ft,12000000.0,27.0,12000000.0,324000000.0,False,False,False,False
HB-06B50A,5 aana 2 paisa land on sale at sanothimi main road,"Sanothimi Campus, F86, सानो थिमि, Madhyapur Thimi-02, गोंगाचिवा, मध्यपुर थिमि नगरपालिका, भक्तपुर, बाग्मती प्रदेश, 42600, नेपाल",Bhaktapur,Sanothimi Campus,Above 20 Ft,5700000.0,5.0,1140000.0,5700000.0,False,False,False,False
HB-79976A,7 aana land at Maitrinagar Kalanki Corridor-Sale,"Kalanki, Kathmandu",Kathmandu,Kalanki,,3700000.0,7.0,3700000.0,25900000.0,False,False,False,False
HB-8E4979,"20 AANA LAND FOR SALE AT DHAPAKHEL, LALITPUR","Dhapakhel, Lalitpur",Lalitpur,Dhapakhel,,5300000.0,20.0,5300000.0,106000000.0,False,False,False,False
HB-7D56C5,"5 Aana Land on sale at Lazimpat, Kathmandu","gairedhara gharidhara, Gairidhara, Kathmandu",Kathmandu,Gairedhara Gharidhara,Pitched Road,7500000.0,5.0,1500000.0,7500000.0,False,False,False,False
HB-C4ACB3,Land for sale in tokha,"Tokha, Kathmandu",Kathmandu,Tokha,Pitched Road,3700000.0,5.0,3700000.0,18500000.0,False,False,False,False
HB-ED91C6,"Land on sale at Mahalaxmisthan, Lalitpur","Mahalaxmisthan, Lalitpur",Lalitpur,Mahalaxmisthan,Pitched Road,7500000.0,11.5,7500000.0,86250000.0,False,False,False,False
HB-E73FC6,"1 Ropani land on sale in Budhanilkantha, 22ft road","Hattigaunda Bhangal Chapali Chunikhel Hepali Height Italitar Khadka Bhadrakali Narayanthan Mahankhal Pasikot Golfutar Budanilkantha, Budhanilkantha Area, Kathmandu",Kathmandu,Golfutar,Gravel Road,3600000.0,32.0,3600000.0,115200000.0,False,False,False,False
HB-01359C,15 ana land on sale in Budhanilkantha- East face,"Hattigaunda Bhangal Chapali Chunikhel Hepali Height Italitar Khadka Bhadrakali Narayanthan Mahankhal Pasikot Golfutar Budanilkantha, Budhanilkantha Area, Kathmandu",Kathmandu,Golfutar,,3700000.0,15.0,3700000.0,55500000.0,False,False,False,False
HB-2F627E,"10 ana land on sale in Budhanilkantha, Narayanthan","budanilkantha, Narayanthan (Budhanilkantha), Kathmandu",Kathmandu,Budhanilkantha,Gravel Road,5200000.0,10.0,5200000.0,52000000.0,False,False,False,False
HB-F79903,"5 ana Land on sale in Budhanilkantha, 13ft road","budanilkantha, Budhanilkantha, Kathmandu",Kathmandu,Budhanilkantha,,4200000.0,5.0,4200000.0,21000000.0,False,False,False,False
HB-A57B8E,Land for sale in Chapali,"chepali, Chapali (Budhanilkantha), Kathmandu",Kathmandu,Chepali,Pitched Road,4500000.0,10.0,4500000.0,45000000.0,False,False,False,False
HB-181822,Land for sale in Bhaktapur,"Madhyapur Thimi, Bhaktapur",Bhaktapur,Madhyapur Thimi,Above 20 Ft,5500000.0,4.3,1279069.7674418606,5500000.0,False,False,False,False
HB-3024E3,"Land on sale at Gairedhara, Kathmandu","gairedhara gharidhara, Gairidhara, Kathmandu",Kathmandu,Gairedhara Gharidhara,Pitched Road,7500000.0,5.0,1500000.0,7500000.0,False,False,False,False
HB-69A553,4.3 Aana land sale in lubhu lalitpur,"Lubhu (Mahalaxmi), Lalitpur",Lalitpur,Lubhu,Above 20 Ft,9000000.0,4.3,2093023.2558139535,9000000.0,False,False,False,False
HB-F3DE4E,"8 AANA LAND FOR SALE AT HATTIBAN, LALITPUR","Hattiban, Lalitpur",Lalitpur,Hattiban,,7500000.0,8.0,7500000.0,60000000.0,False,False,False,False
HB-66A25B,5 aana land on sale at Maharajgung Peoplebot ktm.,"Maharajgunj, Kathmandu",Kathmandu,Maharajgunj,,5700000.0,5.0,1140000.0,5700000.0,False,False,False,False
HB-2B6914,7 Aana Land on sale at banshbari kathmandu.,"basbari, Bansbari, Kathmandu",Kathmandu,Bansbari,,7000000.0,7.0,1000000.0,7000000.0,False,False,False,False
HB-AB1AAF,"11 aana Land for sale @Changunarayan, Thapagaun,","Bhaktapur, Changunarayan-05, Changunarayan, चाँगुनारायण नगरपालिका, भक्तपुर, बाग्मती प्रदेश, 44800, नेपाल",Bhaktapur,Changunarayan,Above 20 Ft,1000000.0,11.0,1000000.0,11000000.0,False,False,False,False
HB-B88640,Land on sale,"gairedhara gharidhara, Gairidhara, Kathmandu",Kathmandu,Gairedhara Gharidhara,Pitched Road,7500000.0,15.0,7500000.0,112500000.0,False,False,False,False
HB-AC6544,"11.5 aana Land for Sale in Lazimpat, Kathamdu","Lainchaur Panipokhari Ranibari Gairidhara, Lazimpat Area, Kathmandu",Kathmandu,Lainchaur Panipokhari Ranibari Gairidhara,Pitched Road,9000000.0,11.5,9000000.0,103500000.0,False,False,False,False
HB-E4D977,"17ana land on sale in Buttisputali,ktm","पिपल बोट , तिलगंगा, Kathmandu-09, काठमाडौं, काठमाडौँ महानगरपालिका, काठमाडौं, बाग्मती प्रदेश, 44703, नेपाल",Kathmandu,पिपल बोट,13-20 Ft,170000000.0,17.0,10000000.0,170000000.0,False,False,False,False
HB-DEB21F,Land for sale in pasikot,"budanilkantha, Pasikot (Budhanilkantha), Kathmandu",Kathmandu,Budhanilkantha,Pitched Road,4500000.0,6.0,4500000.0,27000000.0,False,False,False,False
HB-EA5836,Highly commercial land for sale at sanepa,"Sanepa, Lalitpur",Lalitpur,Sanepa,,12500000.0,8.765522279035793,1426041.6666666667,12500000.0,False,False,False,False
HB-5D541D,Land for sale in Lazimpat,"lajimpat, Lazimpat, Kathmandu",Kathmandu,Lajimpat,Pitched Road,7500000.0,10.0,7500000.0,75000000.0,False,False,False,False
HB-811B49,Land for sale in Budhanilkantha,"budanilkantha, Budhanilkantha, Kathmandu",Kathmandu,Budhanilkantha,Pitched Road,5000000.0,4.5,1111111.111111111,5000000.0,False,False,False,False
HB-F5C6D9,5.5 ropani Land for sell for resort in Nagarkot,"Suntole Marg, Shankharapur-05, Kattike, Shankharapur, काठमाडौं, बाग्मती प्रदेश, 44812, नेपाल",Kathmandu,Shankharapur,Above 20 Ft,500000.0,5.5,500000.0,2750000.0,False,False,False,False
HB-7A8DDE,"15 ana land on sale in Narayanthan, South Face","budanilkantha, Narayanthan (Budhanilkantha), Kathmandu",Kathmandu,Budhanilkantha,,4500000.0,15.0,4500000.0,67500000.0,False,False,False,False
HB-DCBA75,8 Ana Land For Sale At Budhanilkantha Badepakha,"Budhanilkantha, Budhanilkantha Municipality, Kathmandu",Kathmandu,Budhanilkantha,13-20 Ft,3000000.0,8.0,3000000.0,24000000.0,False,False,False,False
HB-1D5C03,Residential/ Commercial Land,"KIST Medical College, ग्वार्को-लामाटार सडक, Mahalaxmi-01, पौडेगाउँ, ललितपुर महानगरपालिका, ललितपुर, बाग्मती प्रदेश, 44705, नेपाल",Lalitpur,Gwarko,13-20 Ft,19000000.0,3.0,6333333.333333333,19000000.0,False,False,False,False
HB-89C09B,Budhanilkantha 13 no ward akarshak ghaderi,"Chunikhel (Budhanilkantha), Kathmandu",Kathmandu,Budhanilkantha,Above 20 Ft,1899000.0,3.0,1899000.0,5697000.0,False,False,False,False
HB-3C6D91,"6 aana land on sale, Golfutar height,Budhanilkanth","गोल्फुटार, Budhanilkantha-08, बूढानिलकण्ठ नगरपालिका, काठमाडौं, बाग्मती प्रदेश, 44607, नेपाल",Kathmandu,गोल्फुटार,13-20 Ft,4500000.0,6.0,4500000.0,27000000.0,False,False,False,False
HB-214A25,Land For Sale At Budhanilkantha,"Golphutar, Budhanilkantha, Budhanilkantha Municipality, Kathmandu",Kathmandu,Golphutar,13-20 Ft,3400000.0,4.0,3400000.0,13600000.0,False,False,False,False
HB-68826A,Land For Sale At Budhanilkantha,"Golphutar, Budhanilkantha, Budhanilkantha Municipality, Kathmandu",Kathmandu,Golphutar,13-20 Ft,3300000.0,7.0,3300000.0,23100000.0,False,False,False,False
HB-D299B5,Land for sale in chapali bhadra basti,"chepali, Chapali (Budhanilkantha), Kathmandu",Kathmandu,Chepali,Pitched Road,5000000.0,6.0,5000000.0,30000000.0,False,False,False,False
HB-0883DF,"Land on Sale at Goldhunga Baikhu, GJBLOS 3387","lolang, Goldhunga (Tarkeshwar), Kathmandu",Kathmandu,Lolang,Pitched Road,2600000.0,3.0,2600000.0,7800000.0,False,False,False,False
HB-0EEE87,"5 aana Residential Land on Sale-Bafal, Sitapaila","Bafal, Kathmandu",Kathmandu,Bafal,,5200000.0,5.0,1040000.0,5200000.0,False,False,False,False
HB-6BA91E,"5 aana Residential Land on Sale-Bafal, Sitapaila","Bafal, Kathmandu",Kathmandu,Bafal,,5500000.0,5.0,1100000.0,5500000.0,False,False,False,False
HB-1106D7,6 ANNA 1 PAISA LAND FOR SALE AT SUNAKOTHI,"Sunakothi, Lalitpur",Lalitpur,Sunakothi,,1000000.0,6.197224251278305,1000000.0,6197224.251278305,False,False,False,False
HB-0710BA,Land for Sale in Bhangal,"bangal, Bhangal (Budhanilkantha), Kathmandu",Kathmandu,Bangal,Pitched Road,4500000.0,5.0,4500000.0,22500000.0,False,False,False,False
HB-DD64B3,10 Ana Land For Sale At Lazimpat Pani Pokhara,"Lazimpat, Narayan Gopal Road, Radisson Hotel Kathmandu, Lazimpat, Kathmandu, Kathmandu Metropolitan City, Kathmandu",Kathmandu,Lajimpat,13-20 Ft,10000000.0,10.0,1000000.0,10000000.0,False,False,False,False
HB-6EA9D4,"5 AANA 2 PAISA LAND FOR SALE AT LAMATAR, LALITPUR","Lamatar (Mahalaxmi), Lalitpur",Lalitpur,Lamatar,,3000000.0,5.2,3000000.0,15600000.0,False,False,False,False
HB-B59B2D,"6 AANA LAND FOR SALE AT LAMATAR, LALITPUR","Lamatar (Mahalaxmi), Lalitpur",Lalitpur,Lamatar,,3000000.0,6.0,3000000.0,18000000.0,False,False,False,False
HB-F73674,Land for sale in Budhanilkantha,"budanilkantha, Budhanilkantha, Kathmandu",Kathmandu,Budhanilkantha,Above 20 Ft,4000000.0,20.0,4000000.0,80000000.0,False,False,False,False
HB-A9175D,Land for sale in Budhanilkantha!!!,"budanilkantha, Budhanilkantha, Kathmandu",Kathmandu,Budhanilkantha,Pitched Road,6200000.0,8.5,6200000.0,52700000.0,False,False,False,False
HB-61ACB7,"42 aana commercial land on sale,Baneshwar","देवकोटा सडक, सिर्जना टोल, बुद्ध नगर, Kathmandu-10, काठमाडौं, काठमाडौँ महानगरपालिका, काठमाडौं, बाग्मती प्रदेश, 00446, नेपाल",Kathmandu,देवकोटा सडक,Above 20 Ft,15500000.0,42.0,369047.61904761905,15500000.0,False,False,True,False
HB-720FC7,"५१ aana ring road, commercial land on sale","Headway Educational Consultancy, Kathmandu Ringroad, नारायण गोपाल चोक, बसुन्धरा, Kathmandu-03, काठमाडौं, काठमाडौँ महानगरपालिका, काठमाडौं, बाग्मती प्रदेश, 44606, नेपाल",Kathmandu,Headway Educational Consultancy,Above 20 Ft,15500000.0,51.0,303921.56862745096,15500000.0,False,False,True,True
HB-F5F633,Land for sale in chapali,"chepali, Chapali (Budhanilkantha), Kathmandu",Kathmandu,Chepali,Pitched Road,5000000.0,6.0,5000000.0,30000000.0,False,False,False,False
HB-D30E11,land for sale,"kadka bhadrakali budanilkantha, Khadka Bhadrakali (Budhanilkantha), Kathmandu",Kathmandu,Kadka Bhadrakali Budanilkantha,Pitched Road,550000.0,8.0,550000.0,4400000.0,False,False,False,False
HB-1707DC,Land For Sale Godamchaur / 14 lakh Per Aana,"Godamchaur (Godawari), Lalitpur",Lalitpur,Godawari,,1400000.0,3.5625,1400000.0,4987500.0,False,False,False,False
HB-30129C,"5 AANA LAND FOR SALE AT DHOLAHITI, LALITPUR","Dholahiti, Lalitpur",Lalitpur,Dholahiti,,6000000.0,5.0,1200000.0,6000000.0,False,False,False,False
HB-A7641E,"28 Aana Land on Sale at Baneshwor Height,Kathmandu","baneshwar old purano baneshwor, Mahadevsthan (Mid Baneshwor), Kathmandu",Kathmandu,Baneshwor,Pitched Road,8500000.0,28.0,8500000.0,238000000.0,False,False,False,False
HB-91DF2B,5 aana 1 paisa land on sale at raniban kathmandu,"Nagarjun-01, नागार्जुन नगरपालिका, काठमाडौं, बाग्मती प्रदेश, 44601, नेपाल",Kathmandu,Nagarjun,13-20 Ft,4600000.0,5.0,4600000.0,23000000.0,False,False,False,False
HB-19CEE0,Land on sale dhumbari,"dumbarahi, Dhumbarahi, Kathmandu",Kathmandu,Dumbarahi,Pitched Road,23200000.0,3.3,7030303.03030303,23200000.0,False,False,False,False
HB-CF005F,Land for sale in Dhapasi,"Dhapasi (Tokha), Kathmandu",Kathmandu,Tokha,Pitched Road,5200000.0,6.0,5200000.0,31200000.0,False,False,False,False
HB-D329AE,"8 ana land on sale in Budhanilkantha, 14ft pitched","bangal, Bhangal (Budhanilkantha), Kathmandu",Kathmandu,Bangal,Pitched Road,4200000.0,8.0,4200000.0,33600000.0,False,False,False,False
HB-675346,13 Aana 4 paisa land on sale at Chandragiri,"Chandragiri-07, Chandragiri, चन्द्रागिरी नगरपालिका, काठमाडौं, बाग्मती प्रदेश, 44619, नेपाल",Kathmandu,Chandragiri,,45000000.0,13.0,3461538.4615384615,45000000.0,False,False,False,False
HB-10F624,Commercial land for sale in kapan,"Baluwakhani (Kapan), Kathmandu",Kathmandu,Kapan,Above 20 Ft,7000000.0,18.5,7000000.0,129500000.0,False,False,False,False
HB-E52F42,"2 Ropani Land on sale at Baneshwor, Kathmandu","new baneshwor naya baneshwar, Shantinagar (New Baneshwor), Kathmandu",Kathmandu,Baneshwor,Pitched Road,10500000.0,32.0,10500000.0,336000000.0,False,False,False,False
HB-C6BB94,Land for sale in Chapali Budhanilkantha,"chepali, Chapali (Budhanilkantha), Kathmandu",Kathmandu,Chepali,Above 20 Ft,12500000.0,5.0,2500000.0,12500000.0,False,False,False,False
HB-F6EA2F,Land for sale in Bhangal,"bangal, Bhangal (Budhanilkantha), Kathmandu",Kathmandu,Bangal,Above 20 Ft,5000000.0,7.5,5000000.0,37500000.0,False,False,False,False
HB-5656C5,To Sell,"Kageshwori Manohara-03, Bhadrabas, कागेश्वरी मनोहरा नगरपालिका, काठमाडौं, बाग्मती प्रदेश, 44603, नेपाल",Kathmandu,Kageshwori Manohara,13-20 Ft,7500000.0,4.0,1875000.0,7500000.0,False,False,False,False
HB-8B40FB,"House on sale in Budhanilkantha, 22ft road","budanilkantha, Budhanilkantha, Kathmandu",Kathmandu,Budhanilkantha,Above 20 Ft,25000000.0,3.75,6666666.666666667,25000000.0,False,False,False,False
HB-588CDF,land for sale Baluwatar 32 anna 85 Lakhs per anna,"Raju Mishra's House, 56, Upahaar Marga, किरण चोक, बालुवाटार, Kathmandu-04, काठमाडौं, काठमाडौँ महानगरपालिका, काठमाडौं, बाग्मती प्रदेश, 44616, नेपाल",Kathmandu,Raju Mishra'S House,,8500000.0,20.22498173849525,8500000.0,171912344.7772096,False,False,False,False
HB-29DEEE,Bhaisepati 5 Aana Land On Sale,"bhaisipati, Bhaisepati / Sainbu, Lalitpur",Lalitpur,Bhaisepati,,4500000.0,5.0,4500000.0,22500000.0,False,False,False,False
HB-D92C6B,Land for sale in chapali,"chepali, Chapali (Budhanilkantha), Kathmandu",Kathmandu,Chepali,Pitched Road,4500000.0,16.0,4500000.0,72000000.0,False,False,False,False
HB-2ACDD9,"Land on Sale at Ramkot Dandapauwa, GJBLOS 3379","Ramkot (Nagarjun), Kathmandu",Kathmandu,Nagarjun,Gravel Road,2500000.0,5.9375,2500000.0,14843750.0,False,False,False,False
HB-EAAF9B,Land For Sale Budhanilkantha Wada No 2 Bhangal,"Golphutar, Budhanilkantha, Budhanilkantha Municipality, Kathmandu",Kathmandu,Golphutar,13-20 Ft,3800000.0,5.0,3800000.0,19000000.0,False,False,False,False
HB-0D92A8,15.5 Ana Land For Sale At Gothatar Kathmandu,"Kageshwori Manohara Municipality, Kathmandu",Kathmandu,Kageshwori Manohara Municipality,13-20 Ft,4500000.0,16.0,4500000.0,72000000.0,False,False,False,False
HB-BFEAED,5.5 Ana Land For Sale Gothatar Kathmandu,"Kageshwori Manohara Municipality, Kathmandu",Kathmandu,Kageshwori Manohara Municipality,13-20 Ft,6300000.0,6.0,1050000.0,6300000.0,False,False,False,False
HB-7D9009,Land for sale in Italitar,"ithalitar budanilkantha, Italitar (Budhanilkantha), Kathmandu",Kathmandu,Thali,Gravel Road,4700000.0,16.0,4700000.0,75200000.0,False,False,False,False
HB-5EAB27,Dukuchap Commercial Area Bus Park Land On Sale,"Dukuchhap Sub Health Post, 25DR010, Dukuchhap, Godawari, Lalitpur",Lalitpur,Dukuchhap Sub Health Post,Above 20 Ft,1400000.0,4.0,1400000.0,5600000.0,False,False,False,False
HB-E64484,"Exclusive Plot for Sale in Devchuli, Nawalpur","Alliant Insurance Brokrers, 303, थापाथली सडक, थापाथली, Kathmandu-11, काठमाडौं, काठमाडौँ महानगरपालिका, काठमाडौं, बाग्मती प्रदेश, 00779, नेपाल",Kathmandu,Alliant Insurance Brokrers,Full Road,1500000.0,5.589481373265157,1500000.0,8384222.059897735,False,False,False,False
HB-0DA002,3-3-0/4/4-0-2/ 4--0-3/4-2-2aana plotted land on sa,"बुद्ध चोक, सान्तिनगर, Nagarjun-02, नागार्जुन नगरपालिका, काठमाडौं, बाग्मती प्रदेश, 44601, नेपाल",Kathmandu,बुद्ध चोक,13-20 Ft,4900000.0,4.0,1225000.0,4900000.0,False,False,False,False
HB-908C65,17 Aana Residential Land located at Dhapasi-Sale,"Dhapasi (Tokha), Kathmandu",Kathmandu,Tokha,Pitched Road,5600000.0,17.0,5600000.0,95200000.0,False,False,False,False
HB-506287,9 Aana Land at Battisputali on Sale @Rs72 Lac/Aana,"battishputali purano baneshwar, Battisputali (Old Baneshwor), Kathmandu",Kathmandu,Baneshwar,Pitched Road,7200000.0,9.0,7200000.0,64800000.0,False,False,False,False
HB-D2FEEB,40 Aana land in Tankeshwor-Kalimati on Sale,"New Florence International Boarding School, टंकेश्वर सडक, कालिमाटी, Kathmandu-13, काठमाडौं, काठमाडौँ महानगरपालिका, काठमाडौं, बाग्मती प्रदेश, 44000, नेपाल",Kathmandu,टंकेश्वर सडक,Pitched Road,3200000.0,40.0,3200000.0,128000000.0,False,False,False,False
HB-1C92DC,32aana land in Tinkune nearby VS Niketan on Sale,"Tinkune Bus Station, Aditi Marg, गैरी गाउँ, Kathmandu-09, काठमाडौं, काठमाडौँ महानगरपालिका, काठमाडौं, बाग्मती प्रदेश, 44703, नेपाल",Kathmandu,Tinkune Bus Station,Above 20 Ft,7500000.0,32.0,7500000.0,240000000.0,False,False,False,False
HB-39DF5E,Land for sale in budhanilkantha,"budanilkantha, Budhanilkantha, Kathmandu",Kathmandu,Budhanilkantha,Pitched Road,5500000.0,10.0,5500000.0,55000000.0,False,False,False,False
HB-D94FCB,4aana Land on Sale at Hattigauda,"budanilkantha, Hattigaunda (Budhanilkantha), Kathmandu",Kathmandu,Budhanilkantha,,4500000.0,4.0,1125000.0,4500000.0,False,False,False,False
HB-5AFA80,Land on sale at Hattigauda,"budanilkantha, Budhanilkantha, Kathmandu",Kathmandu,Budhanilkantha,,3500000.0,4.5,3500000.0,15750000.0,False,False,False,False
HB-6F80D1,10 Ana Land For Sale At Budhanilkantha Kathmandu,"Budhanilkantha, Budhanilkantha Municipality, Kathmandu",Kathmandu,Budhanilkantha,Above 20 Ft,3250000.0,10.0,3250000.0,32500000.0,False,False,False,False
HB-7CEFFD,3 aana 1 paisa land on sale at Saranpur swayambhu,"Old House, 27DR015, Nagarjun-07, कंकाली, नागार्जुन नगरपालिका, काठमाडौं, बाग्मती प्रदेश, 44618, नेपाल",Kathmandu,Old House,Above 20 Ft,4500000.0,3.0,1500000.0,4500000.0,False,False,False,False
HB-08FC20,4 aana 3 paisa land on sale at ichangu narayan,"Nagarjun-03, नागार्जुन नगरपालिका, काठमाडौं, बाग्मती प्रदेश, 44601, नेपाल",Kathmandu,Nagarjun,13-20 Ft,2400000.0,5.0,2400000.0,12000000.0,False,False,False,False
HB-8DB94C,3/3.5/4 aana Land on sale at ramkot bhimdhunga kat,"Nagarjun-08, नागार्जुन नगरपालिका, काठमाडौं, बाग्मती प्रदेश, 44601, नेपाल",Kathmandu,Nagarjun,13-20 Ft,2400000.0,3.0,2400000.0,7200000.0,False,False,False,False
HB-C3DDD4,3/3.5/4 aana Land on sale at sanobharyang swayambh,"बुद्ध चोक, सान्तिनगर, Nagarjun-02, नागार्जुन नगरपालिका, काठमाडौं, बाग्मती प्रदेश, 44601, नेपाल",Kathmandu,बुद्ध चोक,13-20 Ft,5000000.0,4.0,1250000.0,5000000.0,False,False,False,False
HB-736BC4,6.5 aana land on sale at single tree swayambhu,"Nagarjun-03, नागार्जुन, नागार्जुन नगरपालिका, काठमाडौं, बाग्मती प्रदेश, 44601, नेपाल",Kathmandu,Nagarjun,13-20 Ft,7500000.0,6.5,1153846.1538461538,7500000.0,False,False,False,False
HB-26260A,Land for sale in Hepali Height,"budanilkantha, Hepali Height (Budhanilkantha), Kathmandu",Kathmandu,Budhanilkantha,Pitched Road,4800000.0,4.75,1010526.3157894737,4800000.0,False,False,False,False
HB-27C04C,Land for sale in budhanilkantha,"budanilkantha, Budhanilkantha, Kathmandu",Kathmandu,Budhanilkantha,Gravel Road,6000000.0,6.0,1000000.0,6000000.0,False,False,False,False
HB-B80EA5,त्रिभुवनपार्क नजिकै३/४र५आनाकोटुक्रा जग्गा बिक्रीमा,"Thankot (Chandragiri), Kathmandu",Kathmandu,Chandragiri,Gravel Road,2500000.0,3.0,2500000.0,7500000.0,False,False,False,False
HB-7C2EBD,TOTAL 8 AANA LAND FOR SALE WITH HOUSE AT KUSUNTI,"Kusunti, Lalitpur",Lalitpur,Kusunti,,4000000.0,8.0,4000000.0,32000000.0,False,False,False,False
HB-BEB780,"9.50 Aana land for sale, Bansbari, Kathmandu","Trekking Experts PVT. Ltd, 003, कपन मार्ग, नारायण गोपाल चोक, बसुन्धरा, Kathmandu-03, काठमाडौं, काठमाडौँ महानगरपालिका, काठमाडौं, बाग्मती प्रदेश, 44608, नेपाल",Kathmandu,Trekking Experts Pvt. Ltd,13-20 Ft,6500000.0,9.5,6500000.0,61750000.0,False,False,False,False
HB-2692DF,3/3.5/4 aana plotted Land on sale at ramkot bhimdh,"Nagarjun-08, नागार्जुन नगरपालिका, काठमाडौं, बाग्मती प्रदेश, 44619, नेपाल",Kathmandu,Nagarjun,13-20 Ft,2400000.0,3.0,2400000.0,7200000.0,False,False,False,False
HB-5BFD08,Land on sale pasicoat,"budanilkantha, Pasikot (Budhanilkantha), Kathmandu",Kathmandu,Budhanilkantha,Above 20 Ft,62500000.0,25.0,2500000.0,62500000.0,False,False,False,False
HB-021F6A,Land for sale in budhanilkantha,"budanilkantha, Budhanilkantha, Kathmandu",Kathmandu,Budhanilkantha,Pitched Road,5000000.0,12.0,5000000.0,60000000.0,False,False,False,False
HB-87E538,Land for sale in Hattigauda bishnumati,"budanilkantha, Hattigaunda (Budhanilkantha), Kathmandu",Kathmandu,Budhanilkantha,Gravel Road,2500000.0,16.0,2500000.0,40000000.0,False,False,False,False
HB-F957BA,"28Aana Land for sale at Baneshwor Height,Kathmandu","naya baneshwar, New Baneshwor, Kathmandu",Kathmandu,Baneshwar,Pitched Road,9000000.0,19.0,9000000.0,171000000.0,False,False,False,False
HB-D17B08,Land on Sale at Narayanthan Height GJBLOS 3271,"budanilkantha, Narayanthan (Budhanilkantha), Kathmandu",Kathmandu,Budhanilkantha,Gravel Road,3200000.0,4.5,3200000.0,14400000.0,False,False,False,False
HB-833890,"2 PLOTS FOR SALE AT DHOBIGHAT, LALITPUR","Dhobighat, Lalitpur",Lalitpur,Dhobighat,,4500000.0,10.0,4500000.0,45000000.0,False,False,False,False
HB-FA01E9,ATTRACTIVE 7 AANA LAND FOR SALE AT BASBARI,"basbari, Bansbari, Kathmandu",Kathmandu,Bansbari,,4500000.0,7.0,4500000.0,31500000.0,False,False,False,False
HB-328CB5,5 AANA PLOTTED LAND FOR SALE AT BHAISEPATI,"bhaisipati, Bhaisepati / Sainbu, Lalitpur",Lalitpur,Bhaisepati,,4500000.0,5.0,4500000.0,22500000.0,False,False,False,False
HB-AE9B19,"5 AANA LAND FOR SALE AT HARISIDDHI, LALITPUR","Harisiddhi, Lalitpur",Lalitpur,Harisiddhi,,2500000.0,5.0,2500000.0,12500000.0,False,False,False,False
HB-BD3AA2,LAND FOR SALE हरहर महादेवगोठाटार काठमाडौं,"Kageshwori Manohara-07, कागेश्वरी मनोहरा नगरपालिका, काठमाडौं, बाग्मती प्रदेश, 97701, नेपाल",Kathmandu,Kageshwori Manohara,Above 20 Ft,4500000.0,4.99926953981008,4500000.0,22496712.929145362,False,False,False,False
HB-6AE2AB,Commercial land for sale in Golfutar,"Golfutar (Budhanilkantha), Kathmandu",Kathmandu,Budhanilkantha,Above 20 Ft,8000000.0,4.0,2000000.0,8000000.0,False,False,False,False
HB-09E7C1,for sell land at budhanilkantha,"budanilkantha, Budhanilkantha, Kathmandu",Kathmandu,Budhanilkantha,Pitched Road,5400000.0,10.0,5400000.0,54000000.0,False,False,False,False
HB-EE4865,"Land on Sale at Tokha Chandeswori, GJBLOS 3377","Tokha Chandeshwari (Tokha), Kathmandu",Kathmandu,Tokha,Gravel Road,2600000.0,4.0,2600000.0,10400000.0,False,False,False,False
HB-AC95BF,for sell land at chabel lamphokhari,"chabil cabahil, Chabahil, Kathmandu",Kathmandu,Chabil Cabahil,Pitched Road,5500000.0,16.0,5500000.0,88000000.0,False,False,False,False
HB-E40B1D,4 aana 2 daam land on sale at sanobharyang kathman,"बुद्ध चोक, सान्तिनगर, Nagarjun-02, नागार्जुन नगरपालिका, काठमाडौं, बाग्मती प्रदेश, 44601, नेपाल",Kathmandu,बुद्ध चोक,13-20 Ft,4500000.0,4.0,1125000.0,4500000.0,False,False,False,False
HB-20995E,Land for sale in chapali,"chepali, Chapali (Budhanilkantha), Kathmandu",Kathmandu,Chepali,Above 20 Ft,12500000.0,7.5,1666666.6666666667,12500000.0,False,False,False,False
