url,source,district,property_id,title,property_type,property_face,road_type,negotiable,city_area,pricing_raw,purpose,property_area,road_access,dimension,date_posted,views,municipality,ward_no,ring_road,neighborhood,landmark,hospital,airport,pharmacy,bhatbhateni,school,public_transport,police_station,pashupatinath,boudhanath,ward_office
https://lalpurjanepal.com.np/properties/perfect-land-for-sale-at-sirutar-7804,lalpurja,Bhaktapur,7804,Property Details,Residential,South-East,Paved,Yes,"Bhaktapur, Sirutar",32 Lakh Per Aana,Sale,5.25 Aana,13 Feet,F 60 | L 34 Feet,2025 July 30,314,Suryabinayak,01,4km,Sirutar,Sirutar | Wada Karyalaya No.1,2km,8km,500m,5km,200m,200m,200m,9km,13km,300m
https://lalpurjanepal.com.np/properties/land-for-sale-at-katunjebhaktapur-7801,lalpurja,Bhaktapur,7801,Property Details,Residential,North-East,Paved,Yes,"Bhaktapur, Katunje",35 Lakh Per Aana,Sale,7 Aana,20 Feet,F 57 | F 41 Feet,2025 July 30,185,Suryabinayak,05,19km,Katunje,Katunje | We Kids School,4.5km,12km,1km,3.5km,200m,1km,1km,14km,9km,
https://lalpurjanepal.com.np/properties/land-for-sale-at-katunjebhaktapur-7799,lalpurja,Bhaktapur,7799,Property Details,Residential,South,Paved,Yes,"Bhaktapur, Katunje",40 Lakh Per Aana,Sale,6 Aana,20 Feet,F 50 Feet,2025 July 30,158,Suryabinayak,05,10km,Katunje,Kantunje | Sushila Bhairab Temple,3km,10km,500m,2km,1.6km,700m,1km,12km,9km,
https://lalpurjanepal.com.np/properties/land-for-sale-in-7753,lalpurja,Bhaktapur,7753,Property Details,Residential,North-East,Blacktopped,Yes,"Bhaktapur, Radhe Radhe",65 Lakh Per Aana,Sale,4.72 Aana,20 Feet,F 37 | L 41 Feet,2025 July 28,275,Madhyapur Thimi,11,6.5km,Radhe Radhe,Radhe Radhe | Radha Krishna Colony,500m,8km,200m,100m,10m,100m,100m,13km,15km,500m
https://lalpurjanepal.com.np/properties/land-for-sale-at-chhalingbhaktapur-7749,lalpurja,Bhaktapur,7749,Property Details,Commercial,North,Blacktopped,Yes,"Bhaktapur, Kharipati",20 Lakh Per Aana,Sale,13.31 Aana,26 Feet,F 84 Feet,2025 July 28,185,Changunarayan,05,20km,Kharipati,Bhaktapur | Kharipati,5.5km,16km,500m,8km,1km,500m,500m,18km,9km,
https://lalpurjanepal.com.np/properties/land-for-sale-at-tathalibhaktapur-7681,lalpurja,Bhaktapur,7681,Property Details,Residential,South-West,Soil Stabilized,Yes,"Bhaktapur, Chyamasingha",70 Lakh,Sale,5 Aana,5 Feet,F 28 Feet,2025 July 23,105,Changunarayan,09,18km,Chyamasingha,Tathali | Bramhayani Temple,1km,15km,1km,6.5km,1km,1km,2km,17km,9km,
https://lalpurjanepal.com.np/properties/land-for-sale-at-dadhikot-7651,lalpurja,Bhaktapur,7651,Property Details,Residential,North-West,Blacktopped,Yes,"Bhaktapur, Dadhikot",32 Lakh Per Aana,Sale,4 Aana,26 Feet,F 26 L 64,2025 July 22,174,Suryabinayak,04,8km,Dadhikot,Dadhikot | Anantalingeshwor Temple,2km,11km,1km,5km,1km,1km,1km,13km,17km,1km
https://lalpurjanepal.com.np/properties/land-for-sale-at-sudalbhaktapur-7644,lalpurja,Bhaktapur,7644,Property Details,Residential,North-West,Soil Stabilized,Yes,"Bhaktapur, Sudal",20 Lakh Per Aana,Sale,3.25 Aana,13 Feet,F 27 Feet,2025 July 22,161,Changunarayan,08,20km,Sudal,Sudal,3km,16km,2.5km,8km,3.9km,300m,1km,18km,9km,
https://lalpurjanepal.com.np/properties/land-for-sale-at-chhalingbhaktapur-7643,lalpurja,Bhaktapur,7643,Property Details,Residential,North-West,Soil Stabilized,Yes,"Bhaktapur, Kharipati",20 Lakh Per Aana,Sale,3.62 Aana,20 Feet,F 27 Feet,2025 July 22,114,Changunarayan,05,20km,Kharipati,Bhaktapur | Military Academy,3km,15km,3km,7km,1km,1km,5km,17km,9km,1km
https://lalpurjanepal.com.np/properties/land-for-sale-at-bagishworibhaktapur-7610,lalpurja,Bhaktapur,7610,Property Details,Residential,North-West,Soil Stabilized,Yes,"Bhaktapur, Kharipati",27 Lakh 50 Thousand Per Aana,Sale,4 Aana,20 Feet,F 35.5 Feet,2025 July 18,101,Changunarayan,07,20km,Kharipati,Bhaktapur | NEA Training Centre Changu,3.3km,15km,2km,7.2km,2.7km,200meter,3km,16km,9km,4.3km
https://lalpurjanepal.com.np/properties/land-for-sale-at-bode-nilbarahi-7520,lalpurja,Bhaktapur,7520,Property Details,Residential,North-West,Gravelled,Yes,"Bhaktapur, Madhyapur Thimi",38 Lakh Per Aana,Sale,4.5 Aana,13 Feet,F 43 Feet | B 41 Feet | L 34 Feet | R 39 Feet,2025 July 11,258,Madhyapur Thimi,02,4km,Madhyapur Thimi,Bode | Big Mart,2.5km,4.5km,400m,2.5km,500m,350m,400m,5km,5.5km,650m
https://lalpurjanepal.com.np/properties/land-for-sale-at-nilbarahi-bhaktapur-7519,lalpurja,Bhaktapur,7519,Property Details,Residential,South-East,Gravelled,Yes,"Bhaktapur, Madhyapur Thimi",43 Lakh Per Aana,Sale,3.94 Aana,13 Feet,F 31 Feet | B 31 Feet | L 42 Feet | R 42 Feet,2025 July 11,165,Madhyapur Thimi,02,4km,Madhyapur Thimi,Bode | Big Mart,2.5km,4.5km,400m,2.5km,500m,350m,400m,5km,5.5km,650m
https://lalpurjanepal.com.np/properties/land-for-sale-at-kameratar-bhaktapur-7518,lalpurja,Bhaktapur,7518,Property Details,Residential,South-West,Gravelled,Yes,"Bhaktapur, Madhyapur Thimi",55 Lakh Per Aana,Sale,3.75 Aana,28 Feet,F 31 Feet | B 33 Feet | L 42 Feet | R 40 Feet,2025 July 11,235,Madhyapur Thimi,06,6km,Madhyapur Thimi,Bhaktapur | Kameratar,1km,9km,200m,500m,300m,500m,500m,11km,15km,800m
https://lalpurjanepal.com.np/properties/land-for-sale-at-madhyapur-thimi-bhaktapur-7517,lalpurja,Bhaktapur,7517,Property Details,Residential,East,Blacktopped,Yes,"Bhaktapur, Madhyapur Thimi",55 Lakh Per Aana,Sale,4.06 Aana,36 Feet,F 24 Feet | B 24 Feet | L 60 Feet | R 60 Feet,2025 July 11,348,Madyapur Thimi,06,6km,Madhyapur Thimi,Madhyapur Thimi | Kamerotar,1km,9km,200m,500m,300m,500m,500m,11km,15km,800m
https://lalpurjanepal.com.np/properties/land-for-sale-at-tathali-7482,lalpurja,Bhaktapur,7482,Property Details,Residential,West,Soil Stabilized,Yes,"Bhaktapur, Sudal",13 Lakh Per Aana,Sale,24 Aana,20 Feet,F 32 Feet,2025 July 8,232,Bhaktapur,02,13.8km,Sudal,Tathali | Kathmandu Cancer Hospital,1.5km,15km,1.5km,8km,1.5km,1.5km,1.5km,18km,23km,1.5km
https://lalpurjanepal.com.np/properties/land-for-sale-at-chundevi-7481,lalpurja,Bhaktapur,7481,Property Details,Residential,South-East,Gravelled,Yes,"Bhaktapur, Sallaghari",45 Lakh Per Aana,Sale,24 Aana,20 Feet,F 64 Feet,2025 July 8,143,Bhaktapur,04,7km,Sallaghari,Chundevi | Sky Bridge,1km,10km,200m,2.5km,200m,50m,500m,12km,16km,2km
https://lalpurjanepal.com.np/properties/land-for-sale-near-sipadol-viral-planning-nangkhel-7480,lalpurja,Bhaktapur,7480,Property Details,Residential,North-West,Paved,Yes,"Bhaktapur, Sipadol",14 Lakh Per Aana,Sale,14 Aana,16 Feet,F 50 Feet,2025 July 8,136,Suryabinayak,09,12km,Sipadol,Sipadol | Nangkhel,4km,15km,800m,7km,1km,2km,1.5km,17km,21km,1.5km
https://lalpurjanepal.com.np/properties/land-for-sale-at-nungkhel-pani-tanki-7479,lalpurja,Bhaktapur,7479,Property Details,Residential,North-East,Soil Stabilized,Yes,"Bhaktapur, Sipadol",17 Lakh 50 Thousand Per Aana,Sale,4.75 Aana,20 Feet,F 38 Feet,2025 July 8,148,Suryabinayak,09,12km,Sipadol,Nangkhel | Pani Tanki,2km,14km,8km,7km,2km,2km,2km,16km,20km,2km
https://lalpurjanepal.com.np/properties/land-for-sale-at-sipadol-bhatedhukur-7477,lalpurja,Bhaktapur,7477,Property Details,Residential,West,Soil Stabilized,Yes,"Bhaktapur, Sipadol",28 Lakh Per Aana,Sale,4 Aana,16 Feet,F 34 Feet,2025 July 8,101,Suryabinayak,09,10km,Sipadol,Sipadol | Bhatedhukur,2km,12km,850m,6km,850m,850m,850m,15km,20km,1km
https://lalpurjanepal.com.np/properties/land-for-sale-at-tathalibhaktapur-7444,lalpurja,Bhaktapur,7444,Property Details,Residential,North,Paved,Yes,"Bhaktapur, Chyamasingha",26 Lakh Per Aana,Sale,4 Aana,13 Feet,F 27 Feet,2025 July 6,174,Changunarayan,08,20km,Chyamasingha,Tathali | Bramhayani Temple,2.4km,15km,2km,7.4km,2km,200m,1km,17km,9km,
https://lalpurjanepal.com.np/properties/land-for-sale-at-nikoshera-7391,lalpurja,Bhaktapur,7391,Property Details,Residential,South,Gravelled,Yes,"Bhaktapur, Radhe Radhe",37 Lakh Per Aana,Sale,3 Aana,20 Feet,F 34.6 | L 29.6 | R 39 | B 32.6,2025 July 1,144,Madhyapur Thimi,03,7.5km,Radhe Radhe,Nikoshera | Pipalbot,1km,9km,300m,500m,300m,300m,500m,11km,15km,1km
https://lalpurjanepal.com.np/properties/land-for-sale-at-nikoshera-7390,lalpurja,Bhaktapur,7390,Property Details,Residential,South,Gravelled,Yes,"Bhaktapur, Radhe Radhe",37 Lakh Per Aana,Sale,3 Aana,20 Feet,F 30 | L 39 Feet,2025 July 1,128,Madhyapur Thimi,03,7.5km,Radhe Radhe,Nikoshera | Pipalbot,1km,9km,300m,500m,300m,300m,500m,11km,15km,1km
https://lalpurjanepal.com.np/properties/land-for-sale-at-nikoshera-7389,lalpurja,Bhaktapur,7389,Property Details,Residential,West,Gravelled,Yes,"Bhaktapur, Radhe Radhe",38 Lakh Per Aana,Sale,4.93 Aana,20 Feet,F 32 Feet,2025 July 1,130,Madhyapur Thimi,03,7.5km,Radhe Radhe,Nikoshera | Pipalbot,1km,9km,300m,500m,300m,300m,500m,11km,15km,1km
https://lalpurjanepal.com.np/properties/7-aana-land-for-sale-at-nikoshera-7371,lalpurja,Bhaktapur,7371,Property Details,Residential,South-East,Gravelled,Yes,"Bhaktapur, Radhe Radhe",38 Lakh Per Aana,Sale,7.25 Aana,20 Feet,F 35 Feet,2025 July 1,123,Madhyapur Thimi,03,6km,Radhe Radhe,Nikoshera | Pipalbot,1km,9km,300m,500m,300m,300m,500m,11km,15km,1km
https://lalpurjanepal.com.np/properties/3-aana-land-for-sale-at-sarswatikhel-7341,lalpurja,Bhaktapur,7341,Property Details,Residential,East,Soil Stabilized,Yes,"Bhaktapur, Duwakot",25 Lakh Per Aana,Sale,3 Aana,8 Feet,F 30 Feet,2025 June 30,223,Duwakot,08,11km,Duwakot,Duwakot | Sarswatikhel Buspark,2km,12km,300m,4km,300m,300m,300m,15km,13km,600m
https://lalpurjanepal.com.np/properties/10-aana-land-for-sale-at-katunje-7304,lalpurja,Bhaktapur,7304,Property Details,Residential,Save Property,Blacktopped,Yes,"Bhaktapur, Katunje",Negotiable,Sale,10 Aana,16 Feet,F 36 | L 39 | B 26 | L 43 Feet,2025 June 30,250,Suryabinayak,05,6.5km,Katunje,Bhaktapur | Suryabinayak Nagarpalika Office,1km,8km,100m,1.3km,100m,500m,400m,12km,14km,300m
https://lalpurjanepal.com.np/properties/5-aana-land-for-sale-at-katunje-7303,lalpurja,Bhaktapur,7303,Property Details,Residential,South-West,Soil Stabilized,Yes,"Bhaktapur, Katunje",35 Lakh Per Aana,Sale,5 Aana,13 Feet,F 32 Feet,2025 June 30,157,Suryabinayak,04,9km,Katunje,Katunje | Sushila Bhairab Mandir,2km,10km,1km,3km,1km,1km,1km,13km,17km,800m
https://lalpurjanepal.com.np/properties/5-aana-land-for-sale-at-nikoshera-7243,lalpurja,Bhaktapur,7243,Property Details,Residential,South,Gravelled,Yes,"Bhaktapur, Radhe Radhe",39 Lakh Per Aana,Sale,5 Aana,30 Feet,F 50 Feet,2025 June 25,152,Changunarayan,01,7.5 km,Radhe Radhe,Nikoshera | Kul Mandir,1.5km,10km,300m,2km,1km,500m,1.5km,10.5 km,8 km,1.5 km
https://lalpurjanepal.com.np/properties/land-for-sale-at-katunje-7242,lalpurja,Bhaktapur,7242,Property Details,Residential,South,Blacktopped,Yes,"Bhaktapur, Katunje",41 Lakh Per Aana,Sale,5 Aana,13 Feet,F 40.7 Feet,2025 June 25,162,Suryabinayak,04,7km,Katunje,Suryabinayak | Nagarpalika Karyalaya,1km,8km,100m,1.3km,100m,500m,400m,12km,14km,300m
https://lalpurjanepal.com.np/properties/land-for-sale-at-nikoshera-7050,lalpurja,Bhaktapur,7050,Property Details,Residential,South,Soil Stabilized,Yes,"Bhaktapur, Radhe Radhe",32 Lakh Per Aana,Sale,3.81 Aana,13 Feet,F 32 Feet,2025 June 16,243,Madhyapur Thimi,09,6km,Radhe Radhe,Madhyapur Thimi | Nikoshera,1km,9km,200m,500m,300m,500m,500m,11km,15km,800m
https://lalpurjanepal.com.np/properties/land-for-sale-at-suryabinayak-7049,lalpurja,Bhaktapur,7049,Property Details,Residential,East,Gravelled,Yes,"Bhaktapur, Suryabinayak",35 Lakh Per Aana,Sale,4 Aana,13 Feet,F 23 Feet,2025 June 16,194,suryabinayak,05,8km,Suryabinayak,Suryabinayak | G Rux Fitness,800m,11km,300m,3km,200m,200m,300m,13km,18km,400m
https://lalpurjanepal.com.np/properties/land-for-sale-at-duwakot-7031,lalpurja,Bhaktapur,7031,Property Details,Residential,East,Gravelled,Yes,"Bhaktapur, Duwakot",40 Lakh Per Aana,Sale,4 Aana,20 Feet,F 32 Feet,2025 June 15,130,Bhaktapur,03,8.5km,Duwakot,Duwakot | Itta Bhatta,1km,11km,1km,4km,1km,1km,1km,13km,17km,1km
https://lalpurjanepal.com.np/properties/land-for-sale-at-sirutar-6999,lalpurja,Bhaktapur,6999,Property Details,Residential,North-East,Paved,Yes,"Bhaktapur, Sirutar",97 Lakh 50 Thousand,Sale,3.68 Aana,14 Feet,F 28 | F 45 Feet,2025 June 12,205,Suryabinayak,01,5km,Sirutar,Sirutar | Milan Chowk,2km,8km,300m,4.5km,100m,300m,300m,10km,14km,450m
https://lalpurjanepal.com.np/properties/land-for-sale-at-sirutar-6998,lalpurja,Bhaktapur,6998,Property Details,Residential,North-East,Paved,Yes,"Bhaktapur, Sirutar",89 Lakh,Sale,3.37 Aana,14 Feet,F 27 Feet,2025 June 12,205,Suyabinayak,01,4.8km,Sirutar,Sirutar | Milan Chowk,2km,8km,200m,5km,100m,200m,300m,10km,14km,450m
https://lalpurjanepal.com.np/properties/commercial-land-for-sale-at-sirutar-suryabinayak-6992,lalpurja,Bhaktapur,6992,Property Details,Commercial,North-West,Blacktopped,Yes,"Bhaktapur, Suryabinayak",53 Lakh Per Aana,Sale,4.93 Aana,36 Feet,F 30 Feet,2025 June 12,245,Suryabinayak,03,6km,Suryabinayak,Suryabinayak | Sirutar,2km,8.4km,300m,3.5km,1km,400m,2km,9.4km,10.4km,2.2km
https://lalpurjanepal.com.np/properties/plotting-land-for-sale-at-duwakot-6952,lalpurja,Bhaktapur,6952,Property Details,Residential,East,Soil Stabilized,Yes,"Bhaktapur, Duwakot",23 Lakh Per Aana,Sale,28 Ropani,20 Feet,F 40 Feet,2025 June 10,263,Changunarayan,03,13km,Duwakot,Duwakot | Neupane Gau,2.8km,14km,1km,5.4km,500m,800m,900m,15km,14km,400m
https://lalpurjanepal.com.np/properties/land-for-sale-at-sipadol-bhaktapur-6930,lalpurja,Bhaktapur,6930,Property Details,Residential,North,Gravelled,Yes,"Bhaktapur, Sipadol",10 Lakh Per Aana,Sale,4 Aana,20 Feet,F 42 Feet,2025 June 9,207,Suryabinayak,08,12km,Sipadol,Sipadol | Dorlang Bus Stop,5km,15km,1.4km,4km,1.4km,200m,2.5km,17km,21km,1.7km
https://lalpurjanepal.com.np/properties/land-for-sale-at-sipadol-6925,lalpurja,Bhaktapur,6925,Property Details,Residential,North-East,Soil Stabilized,No,"Bhaktapur, Sipadol",10 Lakh Per Aana,Sale,4 Aana,20 Feet,F 42 Feet,2025 June 8,186,Suryabinayak,08,12km,Sipadol,Sipadol | Dorlang Bus Stop,5km,15km,1.4km,4km,1.4km,200m,2.5km,17km,21km,1.7km
https://lalpurjanepal.com.np/properties/land-for-sale-at-sipadol-bhaktapur-6895,lalpurja,Bhaktapur,6895,Property Details,Residential,South,Gravelled,Yes,"Bhaktapur, Sipadol",23 Lakh Per Aana,Sale,3.68 Aana,13 Feet,F 46 | F 8 Feet,2025 June 6,320,Suryabinayak,08,11km,Sipadol,Sipadol | Viral Planning,3km,14km,300m,9km,800m,200m,2km,16km,20km,500m
https://lalpurjanepal.com.np/properties/land-for-sale-at-sipadol-bhaktapur-6894,lalpurja,Bhaktapur,6894,Property Details,Residential,South-East,Gravelled,Yes,"Bhaktapur, Sipadol",20 Lakh Per Aana,Sale,4.37 Aana,20 Feet,F 43 Feet,2025 June 6,268,Suryabinayak,08,11km,Sipadol,Sipadol | Viral Planning,3km,14km,300m,9km,800m,200m,2km,16km,20km,500m
https://lalpurjanepal.com.np/properties/land-for-sale-at-sudalbhaktapur-6875,lalpurja,Bhaktapur,6875,Property Details,Residential,North,Soil Stabilized,Yes,"Bhaktapur, Sudal",22 Lakh Per Aana,Sale,3.5 Aana,20 Feet,F 30 Feet,2025 June 5,165,Changunarayan,08,22km,Sudal,Sudal | Aarakshan National Academy,4.5km,17km,2km,9.5 km,300m,300m,1km,19km,9km,2km
https://lalpurjanepal.com.np/properties/land-for-sale-at-duwakotbhaktapur-6858,lalpurja,Bhaktapur,6858,Property Details,Commercial,East,Soil Stabilized,Yes,"Bhaktapur, Duwakot",18 Lakh Per Aana,Sale,11 Aana,13 Feet,F 30 Feet,2025 June 4,254,Changunarayan,02,16km,Duwakot,Duwakot | 2 Number Ward Office Changunarayan,1km,12km,1km,3.4km,1km,100m,100m,14km,9km,100m
https://lalpurjanepal.com.np/properties/land-for-sale-at-balkot-bhaktapur-6845,lalpurja,Bhaktapur,6845,Property Details,Residential,South,Gravelled,Yes,"Bhaktapur, Balkot",28 Lakh Per Aana,Sale,3.5 Aana,16 Feet,F 30 Feet,2025 June 3,398,Suryabinayak,03,7km,Balkot,Sirutar | Ward 3 office,3km,9km,300m,4km,300m,300m,200m,11km,15km,200m
https://lalpurjanepal.com.np/properties/land-for-sale-at-sirutar-6844,lalpurja,Bhaktapur,6844,Property Details,Residential,South-East,Gravelled,Yes,"Bhaktapur, Sirutar",31 Lakh Per Aana,Sale,3.5 Aana,13 Feet,F 21 Feet,2025 June 3,145,Suryabinayak,04,8km,Sirutar,Bhaktapur | Sirutar,3km,12km,300m,4km,400m,300m,500m,15km,19km,1.2km
https://lalpurjanepal.com.np/properties/land-for-sale-at-sudalbhaktapur-6840,lalpurja,Bhaktapur,6840,Property Details,Semi-commercial,West,Blacktopped,Yes,"Bhaktapur, Sudal",22 Lakh Per Aana,Sale,4.12 Aana,20 Feet,F 18 Feet,2025 June 3,123,Changunarayan,08,21km,Sudal,Sudal | Thuli Bramhayani Temple,6km,19km,3km,11km,2km,50m,2km,21km,9km,4km
https://lalpurjanepal.com.np/properties/land-for-sale-at-dadhikot-bhaktapur-6826,lalpurja,Bhaktapur,6826,Property Details,Residential,South,Blacktopped,Yes,"Bhaktapur, Dadikot",40 Lakh Per Aana,Sale,7.5 Aana,18 Feet,F 21 Feet,2025 June 3,219,Suryabinayak,04,6km,Dadikot,Bhaktapur | Dadhikot Ward Office,2km,10km,200m,3.5km,200m,200m,300m,12km,16km,200m
https://lalpurjanepal.com.np/properties/land-for-sale-a-balkot-sirutar-6812,lalpurja,Bhaktapur,6812,Property Details,Residential,South,Soil Stabilized,Yes,"Bhaktapur, Balkot",30 Lakh Per Aana,Sale,23 Aana,20 Feet,F 175 Feet,2025 June 2,160,Suryabinayak,06,5km,Balkot,Balkot | Sirutar,2km,7km,300m,4km,300m,100m,300m,9km,12km,300m
https://lalpurjanepal.com.np/properties/land-for-sale-at-balkot-sirutar-6811,lalpurja,Bhaktapur,6811,Property Details,Residential,South,Soil Stabilized,Yes,"Bhaktapur, Balkot",34 Lakh Per Aana,Sale,3.25 Aana,20 Feet,F 28 Feet,2025 June 2,167,Suryabianyak,06,5km,Balkot,Sirutar | Dhansar Tole,2km,7km,300m,4km,300m,100,300m,9km,12km,300m
https://lalpurjanepal.com.np/properties/land-for-sale-at-balkot-sirutar-6810,lalpurja,Bhaktapur,6810,Property Details,Residential,South,Soil Stabilized,Yes,"Bhaktapur, Balkot",34 Lakh Per Aana,Sale,3.5 Aana,20 Feet,F 25 Feet,2025 June 2,127,Suryabinayak,06,5km,Balkot,Sirutar | Dhansar Tole,2km,7km,300m,4km,300m,100m,300m,9km,12km,300m
https://lalpurjanepal.com.np/properties/land-for-sale-at-balkot-sirutar-6809,lalpurja,Bhaktapur,6809,Property Details,Residential,South-West,Blacktopped,Yes,"Bhaktapur, Balkot",34 Lakh Per Aana,Sale,5 Aana,16 Feet,F 60 Feet,2025 June 1,178,Suryabinayak,06,5km,Balkot,Sirutar | Dhansar Tole,2km,7km,300m,4km,300m,200m,300m,9km,12km,300m
https://lalpurjanepal.com.np/properties/land-for-sale-at-bhaktapur-sipadol-6759,lalpurja,Bhaktapur,6759,Property Details,Residential,North-East,Gravelled,Yes,"Bhaktapur, Sipadol",24 Lakh Per Aana,Sale,3.81 Sq. Ft.,13 Feet,F 37 Feet,2025 May 28,223,Suryabinayak,08,11km,Sipadol,Sipadol | Viral Planning,3km,14km,300m,9km,800m,200m,2km,16km,20km,500m
https://lalpurjanepal.com.np/properties/land-for-sale-at-sudalbhaktapur-6749,lalpurja,Bhaktapur,6749,Property Details,Residential,South,Soil Stabilized,Yes,"Bhaktapur, Sudal",18 Lakh Per Aana,Sale,3.5 Aana,13 Feet,F 24 | F 7 Feet,2025 May 27,186,Changunarayan,08,19km,Sudal,Sudal | Mewako Store,4km,16km,3km,8km,1km,200m,4km,18km,9km,2km
https://lalpurjanepal.com.np/properties/land-for-sale-at-katunje-height-bhaktapur-6745,lalpurja,Bhaktapur,6745,Property Details,Residential,South-West,Gravelled,Yes,"Bhaktapur, Katunje",36 Lakh Per Aana,Sale,3.25 Aana,16 Feet,F 27 Feet,2025 May 27,344,Suryabinayak,05,9km,Katunje,Bhaktapur | Katunje Height,2km,10km,1km,3km,1km,1km,1km,13km,17km,800m
https://lalpurjanepal.com.np/properties/land-for-sale-at-suryabinayak-bhaktapur-6744,lalpurja,Bhaktapur,6744,Property Details,Residential,North-East,Paved,Yes,"Bhaktapur, Suryabinayak",35 Lakh Per Aana,Sale,3 Aana,13 Feet,F 25 Feet,2025 May 27,297,Suryabinayak,08,10km,Suryabinayak,Bhaktapur | Radha Krishna Mandir,1km,12km,200m,4.8km,200m,1km,1km,15km,19km,500m
https://lalpurjanepal.com.np/properties/land-for-sale-at-gundu-bhaktapur-6743,lalpurja,Bhaktapur,6743,Property Details,Residential,South,Gravelled,Yes,"Bhaktapur, Katunje",25 lakh Per Aana,Sale,24.87 Aana,13 Feet,F 36 | L 39 | B 26 | L 43 Feet,2025 May 27,323,Suryabinayak,05,8.5km,Katunje,Gundu | Radha Krishna Mandir,3km,11km,500m,4km,500m,300m,500m,13km,17km,300m
https://lalpurjanepal.com.np/properties/land-for-sale-at-doleshwor-bhaktapur-6680,lalpurja,Bhaktapur,6680,Property Details,Semi-commercial,South,Blacktopped,Yes,"Bhaktapur, Sipadol",30 Lakh Per Aana,Sale,1 Ropani,20 Feet,F 82 Feet,2025 May 24,227,Suryabinayak,08,11km,Sipadol,Doleshwor | Bhattrai Chowk,2.5km,14km,1.5km,6km,1.5km,1m,1.5km,16km,20km,1.5km
https://lalpurjanepal.com.np/properties/land-for-sale-at-kstunje-6665,lalpurja,Bhaktapur,6665,Property Details,Residential,South-West,Soil Stabilized,Yes,"Bhaktapur, Katunje",34 Lakh Per Aana,Sale,3.5 Aana,16 Feet,F 24 Feet,2025 May 23,212,Suryabinayak,05,9km,Katunje,Bhaktapur | Katunje Height,2km,10km,1km,3km,1km,1km,1km,13km,17km,800m
https://lalpurjanepal.com.np/properties/residential-land-for-sale-at-bode-bhaktapur-6661,lalpurja,Bhaktapur,6661,Property Details,Residential,North,Gravelled,Yes,"Bhaktapur, Bode",40 Lakh Per Aana,Sale,5.31 Aana,20 Feet,F 25 Feet,2025 May 23,367,Madhyapur Thimi,09,4km,Bode,Bode | Nilbharai,2.5km,4.5km,400m,2.5km,500m,350m,400m,5km,5.5km,650m
https://lalpurjanepal.com.np/properties/land-for-sale-at-thimi-6653,lalpurja,Bhaktapur,6653,Property Details,Residential,East,Paved,Yes,"Bhaktapur, Madhyapur Thimi",1 Crore 60 Lakh,Sale,3.87 Aana,20 Feet,F 25 Feet,2025 May 22,226,Madhyapur Thimi,05,4.2km,Madhyapur Thimi,Thimi | Himchuli Academy,1km,8.3km,300m,2.4km,200m,400m,500m,6km,10km,1km
https://lalpurjanepal.com.np/properties/land-for-sale-at-helmet-dado-bhaktapur-6607,lalpurja,Bhaktapur,6607,Property Details,Semi-commercial,North,Blacktopped,Yes,"Bhaktapur, Kamalbinayak",25 Lakh Per Aana,Sale,4.37 Aana,32 Feet,F 27 Feet,2025 May 21,559,Changunarayan,07,19km,Kamalbinayak,Bhaktapur | Helmet Dada,2.3km,15km,1km,6.4km,2km,50m,3km,17km,9km,
https://lalpurjanepal.com.np/properties/land-for-sale-at-changunarayan-village-kharipatibhaktapur-6586,lalpurja,Bhaktapur,6586,Property Details,Residential,South-West,Blacktopped,Yes,"Bhaktapur, Kharipati",29 Lakh Per Aana,Sale,5 Aana,20 Feet,F 32| 5 Feet,2025 May 20,530,Changunarayan,05,20km,Kharipati,Bhaktapur | Changunarayan municipality Office,3.9km,16 km,3km,8km,1.4km,50m,1.6km,18km,9km,
https://lalpurjanepal.com.np/properties/land-for-sale-at-jagati-bhaktapur-6585,lalpurja,Bhaktapur,6585,Property Details,Semi-commercial,North,Soil Stabilized,Yes,"Bhaktapur, Jagati",35 Lakh Per Aana,Sale,4.5 Aana,13 Feet,F 34 Feet,2025 May 20,249,Bhaktapur,08,16km,Jagati,Bhaktapur | Jagati Chowk,1km,12km,200m,4.3km,500m,50m,200m,14km,9km,
https://lalpurjanepal.com.np/properties/land-for-sale-at-kharipati-bhaktapur-6563,lalpurja,Bhaktapur,6563,Property Details,Residential,North-West,Soil Stabilized,Yes,"Bhaktapur, Kharipati",22 Lakh 50 Thousand Per Aana,Sale,4 Aana,8 Feet,F 30 Feet,2025 May 19,264,Changunarayan,05,20km,Kharipati,Bhaktapur | Shree Krishna secondary school,5km,17km,4.7km,9.1km,100m,100m,200m,19km,9km,3.3km
https://lalpurjanepal.com.np/properties/land-for-sale-at-tathalibhaktapur-6549,lalpurja,Bhaktapur,6549,Property Details,Residential,South-West,Paved,Yes,"Bhaktapur, Changunarayan",17 Lakh Per Aana,Sale,4.43 Aana,13 Feet,F 26 Feet,2025 May 18,469,Changunarayan,09,20km,Changunarayan,Tathali | Kathmandu Cancer centre,100m,16km,100m,8km,1km,200m,2km,18km,9km,
https://lalpurjanepal.com.np/properties/land-for-sale-at-tathalibhaktapur-6540,lalpurja,Bhaktapur,6540,Property Details,Residential,East,Soil Stabilized,Yes,"Bhaktapur, Chyamasingha",21 Lakh Per Aana,Sale,4.5 Aana,13 Feet,F 49| F 3 Feet,2025 May 16,284,Changunarayan,09,19km,Chyamasingha,Bhaktapur | Tathali Laxmi Food Industry,2km,15km,2km,7km,2km,200m,1km,17km,9km,2.9km
