url,source,category,district,property_id,title,total_price_raw,property_type,property_face,year_built,road_type,negotiable,furnishing,city_area,pricing_raw,purpose,property_area,built_up_area,road_access,dimension,date_posted,views,municipality,ward_no,ring_road,landmark,hospital,airport,pharmacy,bhatbhateni,school,college,gym,public_transport,police_station,pashupatinath,boudhanath,atm,hotel,restaurant,banquet,ward_office,neighborhood,property_type_stat,land_area_aana,bedrooms,kitchens,bathrooms,living_rooms,parking,total_floors
https://lalpurjanepal.com.np/properties/25-storey-flat-system-house-for-sale-at-mahalaxmi-mulpani-kathmandu-4759,lalpurja,house,Kathmandu,4759,Property Details,2 Crore 40 Lakh,Residential,South-East,2065,Soil Stabilized,Yes,Unfurnished,"Kathmandu, Mulpani",2 Crore 40 Lakh,Sale,4.25 Aana,1026.75 square-feet,13 Feet,F 30 Feet | B 30 Feet | L 47 Feet | R 29 Feet,2025 January 14,171.0,Kageshwori Manohara,06,5km,,,,,,,,,,,,,,,,,,Mulpani,,,5,2,3,2,3,2.5
https://lalpurjanepal.com.np/properties/flast-system-house-for-sale-at-mahalaxmi-mulpani-kathmandu-4758,lalpurja,house,Kathmandu,4758,Property Details,1 Crore 40 Lakh,Residential,North-West,2081,Soil Stabilized,Yes,Unfurnished,"Kathmandu, Mulpani",1 Crore 40 Lakh,Sale,3 Aana,1050 square-feet,13 Feet,F 28 Feet,2025 January 14,413.0,Kageshwori Manohara,06,5km,,,,,,,,,,,,,,,,,,Mulpani,,,2,1,2,1,5,1.5
https://lalpurjanepal.com.np/properties/15-floors-house-for-sale-at-mahalaxmi-mulpani-4757,lalpurja,house,Kathmandu,4757,Property Details,2 Crore 50 Lakh,Residential,South-East,2071,Soil Stabilized,Yes,Unfurnished,"Kathmandu, Mulpani",2 Crore 50 Lakh,Sale,5 Aana,1200 square-feet,13 Feet,F 33 Feet | B 65 Feet,2025 January 14,240.0,Kageshwori Manohara,06,5km,,,,,,,,,,,,,,,,,,Mulpani,,,3,1,2,1,6,1.5
https://lalpurjanepal.com.np/properties/flat-system-house-for-sale-at-mahalaxmi-tole-mulpani-kathmandu-4756,lalpurja,house,Kathmandu,4756,Property Details,2 Crore 45 Lakh,Residential,North,2073,Gravelled,Yes,Unfurnished,"Kathmandu, Mulpani",2 Crore 45 Lakh,Sale,4.06 Aana,2365 square-feet,13 Feet,F 30 Feet,2025 January 14,187.0,Kageshwori Manohara,06,5km,,,,,,,,,,,,,,,,,,Mulpani,,,5,3,3,2,5,2.5
https://lalpurjanepal.com.np/properties/residential-house-for-sale-at-pepsicola-kathmandu-4754,lalpurja,house,Kathmandu,4754,Property Details,3 Crore 25 Lakh,Residential,West,2070,Blacktopped,Yes,Unfurnished,"Kathmandu, Pepsicola",3 Crore 25 Lakh,Sale,2.75 Aana,2.65 aana,20 Feet,F 21 Feet | B 21 Feet | L 43 Feet | R 43 Feet,2025 January 14,363.0,Kathmandu,32,1.8km,,,,,,,,,,,,,,,,,,Pepsicola,,,7,3,4,3,3,3.5
https://lalpurjanepal.com.np/properties/house-for-sale-in-asan-4745,lalpurja,house,Kathmandu,4745,Property Details,1 Crore 35 Lakh,Residential,East,2076,Blacktopped,Yes,Semi Furnished,"Kathmandu, Ason",1 Crore 35 Lakh,Sale,2.5 Paisa,225 square-feet,5 Feet,10,2025 January 13,735.0,Kathmandu,25,3 km,,,,,,,,,,,,,,,,,,Ason,,,5,1,2,1,,6.5
https://lalpurjanepal.com.np/properties/house-for-sale-at-bishalnagar-4742,lalpurja,house,Kathmandu,4742,Property Details,1 Crore 15 Lakh Per Aana,Residential,East,2050,Blacktopped,Yes,Semi Furnished,"Kathmandu, Bishalnagar",1 Crore 15 Lakh Per Aana,Sale,21 Aana,2000 square-feet,13 Feet,F 100 Feet,2025 January 13,410.0,Kathmandu,05,2 km,,,,,,,,,,,,,,,,,,Bishalnagar,,,3,1,3,2,5,2.5
https://lalpurjanepal.com.np/properties/house-for-sale-at-gokarna-4727,lalpurja,house,Kathmandu,4727,Property Details,4 Crore 95 Lakh,Commercial,East,2024,Paved,Yes,Semi Furnished,"Kathmandu, Gokarneshwor",4 Crore 95 Lakh,Sale,7 Aana,2395.75 square-feet,20 Feet,,2025 January 12,380.0,Gokarneswor,04,4km,,,,,,,,,,,,,,,,,,Gokarneshwor,,,,4,5,1,2,4.5
https://lalpurjanepal.com.np/properties/house-for-sale-at-kapan-4726,lalpurja,house,Kathmandu,4726,Property Details,1 crore 25 lakh,Semi-commercial,East,2065,Gravelled,Yes,Unfurnished,"Kathmandu, Kapan",1 crore 25 lakh,Sale,1.75 Aana,,24 Feet,,2025 January 12,312.0,Budhanilkantha,10,2km,,,,,,,,,,,,,,,,,,Kapan,,,2,1,3,1,1,2.5
https://lalpurjanepal.com.np/properties/house-for-sale-at-boudha-4725,lalpurja,house,Kathmandu,4725,Property Details,30 Crore,Commercial,South-East,,Paved,Yes,,"Kathmandu, Boudha",30 Crore,Sale,8 Aana,2738 square-feet,16 Feet,,2025 January 12,620.0,Kathmandu Metropolitan,06,2km,,,,,,,,,,,,,,,,,,Boudha,,,,,,,,
https://lalpurjanepal.com.np/properties/house-for-sale-at-makalbari-4724,lalpurja,house,Kathmandu,4724,Property Details,3 Crore 25 Lakh,Residential,South,2081,Gravelled,Yes,Semi Furnished,"Kathmandu, Makalbari",3 Crore 25 Lakh,Sale,4.5 Aana,1369 square-feet,16 Feet,,2025 January 12,319.0,Gokarneswor,07,5km,,,,,,,,,,,,,,,,,,Makalbari,,,4,2,2,2,2,2
https://lalpurjanepal.com.np/properties/land-for-sale-at-tokha-panchetar-4720,lalpurja,house,Kathmandu,4720,Property Details,32 Lakh Per Aana,Residential,South,,Blacktopped,Yes,,"Kathmandu, Tokha",32 Lakh Per Aana,Sale,8.5 Aana,,13 Feet,F 44 Feet,2025 January 11,443.0,Tokha,02,4Km,,,,,,,,,,,,,,,,,,Tokha,,,,,,,,
https://lalpurjanepal.com.np/properties/house-for-sale-at-tokha-4710,lalpurja,house,Kathmandu,4710,Property Details,2 Crore 35 Lakh,Residential,North,2079,Blacktopped,Yes,Semi Furnished,"Kathmandu, Tokha",2 Crore 35 Lakh,Sale,3.25 Aana,1026.75 square-feet,13 Feet,F 30 Feet,2025 January 10,564.0,Tokha,03,3km,,,,,,,,,,,,,,,,,,Tokha,,,5,2,3,2,1,2.5
https://lalpurjanepal.com.np/properties/house-for-sale-budhanilkantha-4709,lalpurja,house,Kathmandu,4709,Property Details,5 Crore,Residential,South,2079 BS,Blacktopped,Yes,Full Furnished,"Kathmandu, Budhanilkantha",5 Crore,Sale,6 Aana,1197.9 square-feet,20 Feet,,2025 January 10,315.0,Budhanilkantha,08,1km,,,,,,,,,,,,,,,,,,Budhanilkantha,,,5,1,5,1,3,1.5
https://lalpurjanepal.com.np/properties/semi-bungalow-house-for-sale-at-birendra-chowk-gothatar-kathmandu-4686,lalpurja,house,Kathmandu,4686,Property Details,3 Crore 10 Lakh,Residential,North-East,2081,Gravelled,Yes,Semi Furnished,"Kathmandu, Gothatar",3 Crore 10 Lakh,Sale,3.5 Aana,2200 square-feet,13 Feet,F 24.5 Feet,2025 January 9,247.0,Kageshwori Manohara,09,2.5km,,,,,,,,,,,,,,,,,,Gothatar,,,6,2,5,2,3,2.5
https://lalpurjanepal.com.np/properties/house-for-sale-at-budhanilkantha-4685,lalpurja,house,Kathmandu,4685,Property Details,3 Crore 15 Lakh,Residential,North,2079 BS,Blacktopped,Yes,Semi Furnished,"Kathmandu, Budhanilkantha",3 Crore 15 Lakh,Sale,4 Aana,1026.75 square-feet,13 Feet,,2025 January 9,214.0,Budhanilkantha,11,2km,,,,,,,,,,,,,,,,,,Budhanilkantha,,,6,3,6,3,1,3.5
https://lalpurjanepal.com.np/properties/house-for-sale-at-budhanilkantha-4682,lalpurja,house,Kathmandu,4682,Property Details,3 Crore 25 Lakh,Residential,South-East,2078 BS,Blacktopped,Yes,Unfurnished,"Kathmandu, Budhanilkantha",3 Crore 25 Lakh,Sale,4 Aana,1026.75 square-feet,28 Feet,,2025 January 9,275.0,Budhanilkantha,11,1km,,,,,,,,,,,,,,,,,,Budhanilkantha,,,5,3,3,2,2,3.5
https://lalpurjanepal.com.np/properties/house-for-sale-at-budhanilkantha-4681,lalpurja,house,Kathmandu,4681,Property Details,4 Crore 10 Lakh,Residential,East,2077,Blacktopped,Yes,Semi Furnished,"Kathmandu, Budhanilkantha",4 Crore 10 Lakh,Sale,4.5 Aana,1369 square-feet,42 Feet,,2025 January 9,402.0,Budhanilkantha,10,1.5km,,,,,,,,,,,,,,,,,,Budhanilkantha,,,4,2,7,2,4,4
https://lalpurjanepal.com.np/properties/commercial-building-for-sale-at-putlisadak-4680,lalpurja,house,Kathmandu,4680,Property Details,1 Crore 50 Lakh Per Aana,Commercial,West,,Blacktopped,Yes,,"Kathmandu, Putalisadak",1 Crore 50 Lakh Per Aana,Sale,18 Aana,3764.75 square-feet,20 Feet,,2025 January 9,366.0,Kathmandu,01,1km,,,,,,,,,,,,,,,,,,Putalisadak,,,,,,,,6
https://lalpurjanepal.com.np/properties/house-for-sale-at-budhanilkantha-4665,lalpurja,house,Kathmandu,4665,Property Details,14 Crore,Residential,East,2024,Gravelled,Yes,Unfurnished,"Kathmandu, Budhanilkantha",14 Crore,Sale,1 Ropani,1369 square-feet,13 Feet,,2025 January 8,407.0,Budhanilkantha,13,1.5km,,,,,,,,,,,,,,,,,,Budhanilkantha,,,11,3,6,3,3,3.2
https://lalpurjanepal.com.np/properties/commercial-building-for-sale-at-gothatar-kathmandu-4664,lalpurja,house,Kathmandu,4664,Property Details,5 Crore 50 Lakh,Semi-commercial,West,2078,Blacktopped,Yes,Semi Furnished,"Kathmandu, Gothatar",5 Crore 50 Lakh,Sale,5.5 Aana,4400 square-feet,27 Feet,F 38 Feet,2025 January 8,315.0,Kageshwori Manohara,08,4 km,,,,,,,,,,,,,,,,,,Gothatar,,,7,1,5,1,5,4
https://lalpurjanepal.com.np/properties/house-for-sale-at-budhanilkantha-4663,lalpurja,house,Kathmandu,4663,Property Details,4 Crore 25 Lakh,Residential,North,2025,Blacktopped,Yes,Semi Furnished,"Kathmandu, Budhanilkantha",4 Crore 25 Lakh,Sale,4.25 Aana,1095.2 square-feet,16 Feet,F 30 Feet,2025 January 8,281.0,Budhanilkantha,08,1.5km,,,,,,,,,,,,,,,,,,Budhanilkantha,,,6,2,5,2,2,2
https://lalpurjanepal.com.np/properties/house-for-sale-at-gothatar-kathmadu-4662,lalpurja,house,Kathmandu,4662,Property Details,3 Crore 30 Lakh,Residential,South-West,,Gravelled,Yes,Unfurnished,"Kathmandu, Gothatar",3 Crore 30 Lakh,Sale,3 Aana,,13 Feet,,2025 January 8,192.0,Kageshwori Manohara,08,3 km,,,,,,,,,,,,,,,,,,Gothatar,,,10,5,7,,2,3.5
https://lalpurjanepal.com.np/properties/house-for-sale-at-budhanilkantha-4661,lalpurja,house,Kathmandu,4661,Property Details,5 Crore,Residential,North,2025,Blacktopped,Yes,Unfurnished,"Kathmandu, Budhanilkantha",5 Crore,Sale,5 Aana,1095.2 square-feet,16 Feet,F 31 Feet,2025 January 8,171.0,Budhanilkantha,08,1km,,,,,,,,,,,,,,,,,,Budhanilkantha,,,5,2,5,2,2,3
https://lalpurjanepal.com.np/properties/house-for-sale-at-gothatar-kathmandu-4660,lalpurja,house,Kathmandu,4660,Property Details,1 Crore 75 Lakh,Residential,South,2070,Paved,Yes,Unfurnished,"Kathmandu, Gothatar",1 Crore 75 Lakh,Sale,3.1 Aana,1750 square-feet,10 Feet,,2025 January 8,662.0,Kageshwori Manohara,08,4 km,,,,,,,,,,,,,,,,,,Gothatar,,,4,2,3,2,3,2.5
https://lalpurjanepal.com.np/properties/house-for-sale-at-makalbari-kathmandu-4659,lalpurja,house,Kathmandu,4659,Property Details,3 Crore 50 Lakh,Residential,East,2070,Soil Stabilized,Yes,Unfurnished,"Kathmandu, Makalbari",3 Crore 50 Lakh,Sale,8 Aana,1035 square-feet,13 Feet,F 44 Feet,2025 January 8,308.0,Gokarneshwor,04,4 km,,,,,,,,,,,,,,,,,,Makalbari,,,2,1,2,1,4,1
https://lalpurjanepal.com.np/properties/house-for-sale-in-kalanki-4658,lalpurja,house,Kathmandu,4658,Property Details,11 Crore,Residential,North-East,2069,Blacktopped,Yes,Semi Furnished,"Kathmandu, Kalanki",11 Crore,Sale,16 Aana,2395.75 square-feet,16 Feet,65,2025 January 8,333.0,Chandragiri,13,2km,,,,,,,,,,,,,,,,,,Kalanki,,,5,1,5,2,5,2.5
https://lalpurjanepal.com.np/properties/house-for-sale-at-syuchatar-kalanki-4656,lalpurja,house,Kathmandu,4656,Property Details,1 Crore 65 Lakh,Residential,North,2070,Blacktopped,Yes,Semi Furnished,"Kathmandu, Syuchatar",1 Crore 65 Lakh,Sale,2.75 Aana,682.5 square-feet,4 Feet,F 30 Feet,2025 January 8,588.0,Nagarjun,10,1km,,,,,,,,,,,,,,,,,,Syuchatar,,,9,1,3,1,,3.5
https://lalpurjanepal.com.np/properties/commercial-land-for-sale-in-soalteemode-bafal-4653,lalpurja,house,Kathmandu,4653,Property Details,65 Lakh Per Aana,Commercial,North,2045,Blacktopped,Yes,Unfurnished,"Kathmandu, Bafal",65 Lakh Per Aana,Sale,31 Aana,,20 Feet,F 20 Feet,2025 January 8,310.0,KMC,13,1km,,,,,,,,,,,,,,,,,,Bafal,,,6,1,3,1,10,2.5
https://lalpurjanepal.com.np/properties/house-for-sale-at-tokha-4641,lalpurja,house,Kathmandu,4641,Property Details,2 Crore,Residential,East,2068,Blacktopped,Yes,Unfurnished,"Kathmandu, Tokha",2 Crore,Sale,3 Aana,941.19 square-feet,13 Feet,F 20 Feet,2025 January 7,391.0,Tokha,11,500m,,,,,,,,,,,,,,,,,,Tokha,,,7,2,3,3,1,3.5
https://lalpurjanepal.com.np/properties/house-sale-tokha-gongabu-4640,lalpurja,house,Kathmandu,4640,Property Details,4 Crore 60 Lakh,Commercial,South-East,2079,Blacktopped,Yes,Unfurnished,"Kathmandu, Gongabu",4 Crore 60 Lakh,Sale,3.5 Aana,1112.313 square-feet,26 Feet,F16,2025 January 7,438.0,Tokha,09,700m,,,,,,,,,,,,,,,,,,Gongabu,,,1,1,4,1,5,5.5
https://lalpurjanepal.com.np/properties/house-sale-tokha-gongabu-4639,lalpurja,house,Kathmandu,4639,Property Details,6 Crore 10 Lakh,Commercial,North-East,2078,Blacktopped,Yes,Semi Furnished,"Kathmandu, Gongabu",6 Crore 10 Lakh,Sale,5.5 Aana,1883 square-feet,26 Feet,,2025 January 7,269.0,Tokha,09,700m,,,,,,,,,,,,,,,,,,Gongabu,,,12,1,4,1,,3
https://lalpurjanepal.com.np/properties/land-for-sale-at-tarkeshwor-4636,lalpurja,house,Kathmandu,4636,Property Details,30 Lakh Per Aana,Semi-commercial,South,,Blacktopped,Yes,,"Kathmandu, Tarkeshwor",30 Lakh Per Aana,Sale,15 Aana,,16 Feet,F 60 Feet,2025 January 7,190.0,Tarkeshwor,06,4km,,,,,,,,,,,,,,,,,,Tarkeshwor,,,,,,,,
https://lalpurjanepal.com.np/properties/land-for-sale-at-tokha-4634,lalpurja,house,Kathmandu,4634,Property Details,28 Lakh Per Aana,Residential,South,,Soil Stabilized,Yes,,"Kathmandu, Tokha",28 Lakh Per Aana,Sale,4 Aana,,,F 36 Feet,2025 January 7,364.0,Tokha,02,3km,,,,,,,,,,,,,,,,,,Tokha,,,,,,,,
https://lalpurjanepal.com.np/properties/house-sale-sitapaila-4627,lalpurja,house,Kathmandu,4627,Property Details,4 Crore 50 Lakh,Residential,North-West,2076,Gravelled,Yes,Semi Furnished,"Kathmandu, Sitapaila",4 Crore 50 Lakh,Sale,8 Aana,931.3 square-feet,13 Feet,,2025 January 7,632.0,Nagarjun,06,4km,,,,,,,,,,,,,,,,,,Sitapaila,,,7,1,8,2,1,2.5
https://lalpurjanepal.com.np/properties/land-for-sale-at-baneshwor-4621,lalpurja,house,Kathmandu,4621,Property Details,80 Lakh Per Aana,Residential,East,,Blacktopped,Yes,,"Kathmandu, Sankhamul",80 Lakh Per Aana,Sale,3.1 Aana,,12 Feet,,2025 January 6,334.0,Kathmandu,31,100m,,,,,,,,,,,,,,,,,,Sankhamul,,,,,,,,
https://lalpurjanepal.com.np/properties/house-for-sale-at-baneshwor-4615,lalpurja,house,Kathmandu,4615,Property Details,4 Crore 50 Lakh,Residential,North,2063,Blacktopped,Yes,Unfurnished,"Kathmandu, Shantinagar",4 Crore 50 Lakh,Sale,5.1 Aana,4 square-feet,12 Feet,,2025 January 6,349.0,Kathmandu,31,300m,,,,,,,,,,,,,,,,,,Shantinagar,,,12,2,5,1,,3.5
https://lalpurjanepal.com.np/properties/house-for-sale-at-thamel-4608,lalpurja,house,Kathmandu,4608,Property Details,3 Crore,Residential,South,2045,Blacktopped,Yes,Semi Furnished,"Kathmandu, Thamel",3 Crore,Sale,2 Aana,2 aana,4 Feet,22,2025 January 6,299.0,KMC,16,1 km,,,,,,,,,,,,,,,,,,Thamel,,,7,1,3,1,,3.5
https://lalpurjanepal.com.np/properties/commercial-property-for-sale-at-newroad-4606,lalpurja,house,Kathmandu,4606,Property Details,35 Crore,Commercial,North,2052,Blacktopped,Yes,Semi Furnished,"Kathmandu, New Road",35 Crore,Sale,3.1 Aana,3.1 aana,25 Feet,30,2025 January 6,504.0,KMC,22,3 km,,,,,,,,,,,,,,,,,,New Road,,,,,,,,5.5
https://lalpurjanepal.com.np/properties/house-for-sale-in-dallu-4601,lalpurja,house,Kathmandu,4601,Property Details,3 Crore 50 Lakh,Residential,South,2055,Blacktopped,Yes,Full Furnished,"Kathmandu, Dallu",3 Crore 50 Lakh,Sale,2.5 Aana,2 aana,16 Feet,32,2025 January 6,879.0,Kathmandu,15,1 km,,,,,,,,,,,,,,,,,,Dallu,,,3,1,2,1,1,2.5
https://lalpurjanepal.com.np/properties/house-for-sale-at-baluwatar-4600,lalpurja,house,Kathmandu,4600,Property Details,2 Crore 30 Lakh,Semi-commercial,North-West,2045,Blacktopped,Yes,Semi Furnished,"Kathmandu, Baluwatar",2 Crore 30 Lakh,Sale,2 Aana,684.5 square-feet,13 Feet,F 18 Feet,2025 January 6,689.0,Kathmandu,4,1 km,,,,,,,,,,,,,,,,,,Baluwatar,,,7,1,3,1,,5
https://lalpurjanepal.com.np/properties/house-for-sale-at-raniban-4595,lalpurja,house,Kathmandu,4595,Property Details,2 Crore 85 Lakh,Residential,East,2077,Soil Stabilized,Yes,Full Furnished,"Kathmandu, Raniban",2 Crore 85 Lakh,Sale,3.55 Aana,3 aana,13 Feet,,2025 January 6,448.0,Nagarjun,01,2km,,,,,,,,,,,,,,,,,,Raniban,,,4,2,4,2,1,2.5
https://lalpurjanepal.com.np/properties/house-for-sale-at-budhanilkantha-4572,lalpurja,house,Kathmandu,4572,Property Details,8 Crore,Residential,South-East,2005,Blacktopped,Yes,Unfurnished,"Kathmandu, Budhanilkantha",8 Crore,Sale,11 Aana,4 aana,14 Feet,,2025 January 4,439.0,Budhanilkantha,09,500m,,,,,,,,,,,,,,,,,,Budhanilkantha,,,5,1,6,1,4,1.5
https://lalpurjanepal.com.np/properties/house-for-sale-at-budhanilkantha-4571,lalpurja,house,Kathmandu,4571,Property Details,6 Crore,Residential,West,2076 BS,alley,Yes,Unfurnished,"Kathmandu, Budhanilkantha",6 Crore,Sale,8 Aana,6 aana,18 Feet,,2025 January 4,447.0,Budhanilkantha,01,2km,,,,,,,,,,,,,,,,,,Budhanilkantha,,,7,1,6,2,1,3
https://lalpurjanepal.com.np/properties/house-for-sale-at-budhanilkantha-4570,lalpurja,house,Kathmandu,4570,Property Details,2 Crore 25 Lakh,Residential,South-East,2073 BS,Blacktopped,Yes,Semi Furnished,"Kathmandu, Budhanilkantha",2 Crore 25 Lakh,Sale,3.1 Aana,2.2 aana,26 Feet,,2025 January 4,537.0,Budhanilkantha,11,2,,,,,,,,,,,,,,,,,,Budhanilkantha,,,6,3,3,3,1,2.5
https://lalpurjanepal.com.np/properties/house-for-sale-at-budhanilkantha-4560,lalpurja,house,Kathmandu,4560,Property Details,4 Crore,Residential,South-East,2025,Gravelled,Yes,Semi Furnished,"Kathmandu, Budhanilkantha",4 Crore,Sale,4.5 Aana,3.5 aana,13 Feet,,2025 January 3,287.0,Budhanilkantha,01,1km,,,,,,,,,,,,,,,,,,Budhanilkantha,,,4,1,3,1,1,2.5
https://lalpurjanepal.com.np/properties/house-for-sale-budhanilkantha-4559,lalpurja,house,Kathmandu,4559,Property Details,4 Crore 80 Lakh,Residential,East,2025,Blacktopped,Yes,Unfurnished,"Kathmandu, Budhanilkantha",4 Crore 80 Lakh,Sale,6 Aana,3 aana,13 Feet,,2025 January 3,306.0,Budhanilkantha,06,800m,,,,,,,,,,,,,,,,,,Budhanilkantha,,,5,2,4,2,2,2.5
https://lalpurjanepal.com.np/properties/house-for-sale-budhanilkantha-4558,lalpurja,house,Kathmandu,4558,Property Details,32 Crore,Residential,North-West,2007,Blacktopped,Yes,,"Kathmandu, Budhanilkantha",32 Crore,Sale,3.5 Ropani,8 aana,18 Feet,,2025 January 3,1137.0,Budhanilkantha,03,1km,,,,,,,,,,,,,,,,,,Budhanilkantha,,,5,2,7,4,12,1.5
https://lalpurjanepal.com.np/properties/house-for-sale-tyanglaphatkirtipur-4557,lalpurja,house,Kathmandu,4557,Property Details,2 Crore 70 Lakh,Residential,North-East,2019,Blacktopped,Yes,Semi Furnished,"Kathmandu, Kirtipur",2 Crore 70 Lakh,Sale,3.5 Aana,,13 Feet,F30Feet,2025 January 3,1626.0,Kirtipur,02,700m,,,,,,,,,,,,,,,,,,Kirtipur,,,6,2,4,2,2,2.5
https://lalpurjanepal.com.np/properties/house-for-sale-at-kirtipur-ghaamcha-4555,lalpurja,house,Kathmandu,4555,Property Details,1 Crore 95 Lakh,Residential,South,2024,Gravelled,Yes,Unfurnished,"Kathmandu, Kirtipur",1 Crore 95 Lakh,Sale,4 Aana,,13 Feet,F 35 Feet,2025 January 3,569.0,Kirtipur,04,5km,,,,,,,,,,,,,,,,,,Kirtipur,,,5,2,3,2,2,2.5
https://lalpurjanepal.com.np/properties/house-for-sale-at-budhanilkantha-4550,lalpurja,house,Kathmandu,4550,Property Details,4 Crore 75 Lakh,Residential,South-East,2070 BS,Paved,Yes,Unfurnished,"Kathmandu, Budhanilkantha",4 Crore 75 Lakh,Sale,5 Aana,3 aana,16 Feet,,2025 January 3,305.0,Budhanilkantha,06,1km,,,,,,,,,,,,,,,,,,Budhanilkantha,,,4,1,4,1,1,2.5
https://lalpurjanepal.com.np/properties/house-for-sale-at-budhanilkantha-4548,lalpurja,house,Kathmandu,4548,Property Details,5 Crore,Residential,North,2076 BS,Blacktopped,Yes,Unfurnished,"Kathmandu, Budhanilkantha",5 Crore,Sale,8.75 Aana,3 aana,16 Feet,,2025 January 3,309.0,Budhanilkantha,02,1km,,,,,,,,,,,,,,,,,,Budhanilkantha,,,4,1,4,1,4,2.5
https://lalpurjanepal.com.np/properties/house-for-sale-at-budhanilkantha-4544,lalpurja,house,Kathmandu,4544,Property Details,6 Crore 75 Lakh,Residential,North,2076 BS,Blacktopped,Yes,Unfurnished,"Kathmandu, Budhanilkantha",6 Crore 75 Lakh,Sale,11.75 Aana,3 aana,16 Feet,,2025 January 3,199.0,Budhanilkantha,02,1km,,,,,,,,,,,,,,,,,,Budhanilkantha,,,4,1,4,1,6,2.5
https://lalpurjanepal.com.np/properties/house-for-sale-at-dhumbarahi-4537,lalpurja,house,Kathmandu,4537,Property Details,4 Crore,Residential,East,2062,Paved,Yes,,"Kathmandu, Dhumbarahi",4 Crore,Sale,5.85 Aana,3.5 aana,12 Feet,,2025 January 3,510.0,Kathmandu,04,,,,,,,,,,,,,,,,,,,Dhumbarahi,,,4,1,2,1,3,2.5
https://lalpurjanepal.com.np/properties/house-for-sale-baluwatar-4535,lalpurja,house,Kathmandu,4535,Property Details,6 Crore 25 Lakh,Residential,East,2023,Gravelled,Yes,Semi Furnished,"Kathmandu, Baluwatar",6 Crore 25 Lakh,Sale,6 Aana,3.5 aana,20 Feet,,2025 January 3,756.0,,,150m,,,,,,,,,,,,,,,,,,Baluwatar,,,6,1,5,2,4,2.5
https://lalpurjanepal.com.np/properties/house-for-sale-at-dhapasi-4530,lalpurja,house,Kathmandu,4530,Property Details,2 Crore 90 Lakh,Residential,East,2081,Blacktopped,Yes,Semi Furnished,"Kathmandu, Dhapasi",2 Crore 90 Lakh,Sale,3.75 Aana,3.5 aana,13 Feet,30,2025 January 3,544.0,Tokha,06,2Km,,,,,,,,,,,,,,,,,,Dhapasi,,,7,2,4,2,1,2.5
https://lalpurjanepal.com.np/properties/house-for-sale-at-mid-baneshwor-4529,lalpurja,house,Kathmandu,4529,Property Details,9 Crore 80 Lakh,Residential,South,2065,Blacktopped,Yes,,"Kathmandu, Mid Baneshowr",9 Crore 80 Lakh,Sale,11 Aana,4 aana,12 Feet,,2025 January 3,342.0,Kathmandu,31,,,,,,,,,,,,,,,,,,,Mid Baneshowr,,,4,2,4,2,2,2.5
https://lalpurjanepal.com.np/properties/house-for-sale-at-putalisadak-4525,lalpurja,house,Kathmandu,4525,Property Details,2 Crore 75 Lakh,Residential,West,2050,Paved,Yes,,"Kathmandu, Putalisadak",2 Crore 75 Lakh,Sale,2.8 Aana,2.5 aana,14 Feet,,2025 January 3,342.0,Kathmandu,30,,,,,,,,,,,,,,,,,,,Putalisadak,,,11,,3,,1,3
https://lalpurjanepal.com.np/properties/house-for-sale-koteshwor-4524,lalpurja,house,Kathmandu,4524,Property Details,4 Crore 15 Lakh,Residential,North-East,2060,Blacktopped,Yes,,"Kathmandu, Koteshwor",4 Crore 15 Lakh,Sale,5.25 Aana,3.5 aana,16 Feet,,2025 January 3,339.0,Kathmandu,32,,,,,,,,,,,,,,,,,,,Koteshwor,,,6,3,4,2,2,2
https://lalpurjanepal.com.np/properties/house-for-sale-at-shankhamul-4522,lalpurja,house,Kathmandu,4522,Property Details,4 Crore 65 Lakh,Residential,South-West,2050,Blacktopped,Yes,Unfurnished,"Kathmandu, Baneshwor",4 Crore 65 Lakh,Sale,5.25 Aana,4 aana,18 Feet,,2025 January 3,330.0,Kathmandu,31,,,,,,,,,,,,,,,,,,,Baneshwor,,,11,,3,,1,2.5
https://lalpurjanepal.com.np/properties/house-for-sale-dhumbarahi-4520,lalpurja,house,Kathmandu,4520,Property Details,7 Crore,Residential,South,2074,Paved,Yes,Semi Furnished,"Kathmandu, Dhumbarahi",7 Crore,Sale,7.75 Aana,4.5 aana,12 Feet,,2025 January 3,281.0,Kathmandu,04,,,,,,,,,,,,,,,,,,,Dhumbarahi,,,11,3,7,3,3,3.5
https://lalpurjanepal.com.np/properties/house-for-sale-at-radha-krishna-mandir-4517,lalpurja,house,Kathmandu,4517,Property Details,3 Crore 50 Lakh,Residential,North,2080,Soil Stabilized,Yes,Full Furnished,"Kathmandu, Raniban",3 Crore 50 Lakh,Sale,3 Aana,2.75 aana,13 Feet,F 27 feet,2025 January 3,383.0,Kathmandu,16,1km,,,,,,,,,,,,,,,,,,Raniban,,,8,3,4,2,1,3.5
https://lalpurjanepal.com.np/properties/house-for-sale-at-baniyatar-4516,lalpurja,house,Kathmandu,4516,Property Details,2 Crore,Semi-commercial,South-East,2073,Blacktopped,Yes,Semi Furnished,"Kathmandu, Tokha",2 Crore,Sale,2.5 Aana,2.5 aana,20 Feet,F 28 ft,2025 January 3,309.0,Tokha,11,1km,,,,,,,,,,,,,,,,,,Tokha,,,3,1,4,1,1,2.5
