district,property_type,property_face,road_type,ward_no,price_per_aana,land_size_aana,road_width_feet,facing_road_width,hospital_m,airport_m,pharmacy_m,bhatbhateni_m,school_m,public_transport_m,police_station_m,ring_road_m,ring_road_proximity,comm_road_premium,is_corner_plot,log_land,neighborhood_encoded,municipality_encoded,urban_centrality,amenity_access_score,plot_value_score,commercial_zone_score,neighborhood_x_district,municipality_x_ward,road_access_quality
1,1,0,0,3,3800000.0,8.0,16.0,51.0,300.0,9000.0,300.0,2000.0,200.0,50.0,300.0,4000.0,0.1205647308583029,0.0,0,2.1972245773362196,15.21427840680589,15.22043658538603,0.057473277352462444,0.7933364913455259,6.225205992397257,16.0,15.21427840680589,45.66130975615809,6.784457062637644
1,1,6,0,1,6500000.0,5.81,16.0,46.0,4000.0,8000.0,200.0,5000.0,300.0,200.0,200.0,500.0,0.1608594760130434,0.0,1,1.918392120161421,15.275640507079281,15.259942022423187,0.06577247706386856,0.6729080839786302,5.435214153973634,16.0,15.275640507079281,15.259942022423187,6.683360945766275
1,1,0,0,7,5500000.0,4.25,20.0,28.0,1000.0,7000.0,500.0,4000.0,500.0,500.0,500.0,4000.0,0.1205647308583029,0.0,0,1.6582280766035324,15.154206420354,15.079593478302563,0.05831547169951634,0.6273223119867839,5.04851258608241,20.0,15.154206420354,105.55715434811793,6.411818267709897
1,0,0,0,8,5000000.0,10.87,26.0,34.0,500.0,7000.0,500.0,2500.0,300.0,50.0,250.0,3500.0,0.1225369473015127,26.0,0,2.4740142086215764,15.293751366481573,15.259942022423187,0.05877301160229187,0.7512737545976756,8.153947235793517,0.0,15.293751366481573,122.0795361793855,6.851184927493742
1,1,7,0,7,8500000.0,8.0,15.0,28.0,300.0,7000.0,300.0,500.0,100.0,50.0,500.0,300.0,0.1752200244275466,0.0,0,2.1972245773362196,15.920800424631413,15.712229222625739,0.06867698608928641,0.8214538923346671,6.092000083350472,15.0,15.920800424631413,109.98560455838017,6.139884552226255
1,0,7,0,8,5500000.0,28.0,26.0,40.0,2000.0,4000.0,500.0,3800.0,300.0,150.0,1000.0,2500.0,0.127804576686216,26.0,0,3.367295829986474,15.256503815976124,15.079593478302563,0.06203956738040606,0.6669453606846878,11.098057735212068,0.0,15.256503815976124,120.6367478264205,7.009408932708637
1,2,3,0,2,5500000.0,1.0,26.0,54.0,500.0,7000.0,200.0,400.0,400.0,400.0,200.0,250.0,0.1809806383324532,0.0,1,0.6931471805599453,15.348952734973478,15.259942022423187,0.06954460212592818,0.6830902879266236,2.2845000312564268,52.0,15.348952734973478,30.519884044846375,7.3031700512368
1,1,2,0,8,6500000.0,4.0,13.0,16.0,200.0,6000.0,100.0,150.0,200.0,150.0,100.0,150.0,0.1993111870425033,0.0,1,1.6094379124341003,15.275640507079281,15.259942022423187,0.07290244411014038,0.7931135810708156,4.247398919369893,13.0,15.275640507079281,122.0795361793855,5.472270673671474
1,1,0,0,2,4300000.0,8.0,11.0,44.0,200.0,9000.0,50.0,5000.0,50.0,100.0,200.0,5000.0,0.1174068144882187,0.0,0,2.1972245773362196,15.275640507079281,15.259942022423187,0.05674568877300212,0.9139102859700066,5.4598979633004,11.0,15.275640507079281,30.519884044846375,6.2915691395583195
1,1,1,0,31,7700000.0,3.5,10.0,30.0,500.0,1000.0,100.0,500.0,100.0,100.0,1700.0,500.0,0.1608594760130434,0.0,0,1.5040773967762742,15.870501087833823,15.712229222625739,0.07618838134144455,0.8108966720196384,3.606620079652707,10.0,15.870501087833823,487.0791059013979,5.831882477283517
1,1,6,1,3,5700000.0,10.5,13.0,55.0,300.0,6000.0,200.0,5000.0,800.0,300.0,800.0,5000.0,0.1174068144882187,0.0,1,2.4423470353692043,15.631242369713238,15.712229222625739,0.05808187655773826,0.6885710817415941,6.4454938451551955,13.0,15.631242369713238,47.13668766787722,6.6644090203504085
1,1,3,1,7,5000000.0,7.25,10.0,53.0,1200.0,3500.0,300.0,3000.0,200.0,50.0,500.0,2500.0,0.127804576686216,0.0,1,2.1102132003465894,15.321398157744616,15.079593478302563,0.06255767093220482,0.7591420934019258,5.060070257707808,10.0,15.321398157744616,105.55715434811793,6.386879319362645
1,1,4,1,7,3800000.0,3.5,13.0,40.0,4000.0,3200.0,200.0,5000.0,300.0,200.0,2000.0,4000.0,0.1205647308583029,0.0,0,1.5040773967762742,15.256503815976124,15.079593478302563,0.06110408426461395,0.6729080839786302,3.9693464782710635,13.0,15.256503815976124,105.55715434811793,6.352629396319566
1,1,6,1,7,4000000.0,4.5,13.0,40.0,4000.0,3200.0,200.0,5000.0,300.0,200.0,2000.0,4000.0,0.1205647308583029,0.0,1,1.7047480922384253,15.256503815976124,15.079593478302563,0.06110408426461395,0.6729080839786302,4.498927947969444,13.0,15.256503815976124,105.55715434811793,6.352629396319566
1,2,7,0,6,4000000.0,29.0,15.0,81.0,1500.0,9000.0,100.0,5000.0,100.0,200.0,90.0,3000.0,0.1248953869145088,0.0,0,3.4011973816621555,15.275640507079281,15.259942022423187,0.0584392336756111,0.7586460013452405,9.430121502507966,30.0,15.275640507079281,91.55965213453912,7.179307969504034
