district,road_type,land_size_aana,price_per_aana,is_large_plot,road_width_feet,is_wide_road,facing,source,log_land,neighborhood_encoded,road_quality_score,neighborhood_x_district,plot_size_category,location_tier,large_plot_x_neighborhood
1,2,31.0,8000000.0,0,13.0,0,7,0,3.4657359027997265,15.797351059185896,2.255622931846103,15.797351059185896,4,5,0.0
1,2,4.0,6000000.0,0,13.0,0,7,0,1.6094379124341005,15.797351059185896,2.255622931846103,15.797351059185896,1,5,0.0
1,2,6.0,6000000.0,0,13.0,0,7,0,1.9459101490553128,15.797351059185896,2.255622931846103,15.797351059185896,2,5,0.0
1,0,22.0,13000000.0,0,13.0,0,7,0,3.1354942159291497,16.34044893073437,1.0556229318461035,16.34044893073437,4,5,0.0
1,0,4.0,5000000.0,0,13.0,0,7,0,1.6094379124341005,15.540168680935688,1.0556229318461035,15.540168680935688,1,4,0.0
1,0,32.0,2500000.0,0,13.0,0,7,0,3.49650756146648,15.245256633717792,1.0556229318461035,15.245256633717792,4,2,0.0
1,2,26.0,2800000.0,0,13.0,0,7,0,3.295836866004329,15.245256633717792,2.255622931846103,15.245256633717792,4,2,0.0
1,2,10.0,4500000.0,0,13.0,0,7,0,2.3978952727983707,15.28609246171445,2.255622931846103,15.28609246171445,2,3,0.0
1,1,11.0,4000000.0,0,13.0,0,7,0,2.4849066497880004,15.676823727434,1.6556229318461035,15.676823727434,3,4,0.0
2,3,19.0,2700000.0,0,13.0,0,7,0,2.995732273553991,15.312097242408235,2.8556229318461033,30.62419448481647,3,3,0.0
1,3,3.814463111760409,8000000.0,0,13.0,0,7,0,1.571624535764271,15.432824010286703,2.8556229318461033,15.432824010286703,1,4,0.0
1,2,5.0,6000000.0,0,13.0,0,7,0,1.791759469228055,15.797351059185896,2.255622931846103,15.797351059185896,2,5,0.0
2,2,2.9218407596785974,4500000.0,0,13.0,0,7,0,1.3665611251341203,15.49449325266486,2.255622931846103,30.98898650532972,1,4,0.0
1,2,5.34,5700000.0,0,13.0,0,7,0,1.8468787684491343,15.371640665662255,2.255622931846103,15.371640665662255,2,4,0.0
2,0,7.0,9000000.0,0,13.0,0,7,0,2.079441541679836,16.20975476797233,1.0556229318461035,32.41950953594466,2,5,0.0
2,0,5.1,6200000.0,0,13.0,0,7,0,1.8082887711792652,15.332505342187606,1.0556229318461035,30.66501068437521,2,3,0.0
2,2,4.090577063550037,2700000.0,0,13.0,0,7,0,1.62739119615007,14.871275810783608,2.255622931846103,29.742551621567216,2,1,0.0
1,0,4.5,4200000.0,0,13.0,0,7,0,1.7047480922384253,15.28609246171445,1.0556229318461035,15.28609246171445,2,3,0.0
1,0,6.5,7000000.0,0,13.0,0,7,0,2.0149030205422647,15.927693904263002,1.0556229318461035,15.927693904263002,2,5,0.0
2,2,3.0,7000000.0,0,13.0,0,7,0,1.3862943611198906,15.51168837132831,2.255622931846103,31.02337674265662,1,4,0.0
1,1,3.5,3500000.0,0,13.0,0,7,0,1.5040773967762742,15.155829691905453,1.6556229318461035,15.155829691905453,1,2,0.0
2,3,7.0,1500000.0,0,13.0,0,7,0,2.079441541679836,14.076963152141449,2.8556229318461033,28.153926304282898,2,1,0.0
1,2,6.0,6000000.0,0,13.0,0,7,0,1.9459101490553128,15.470008511768706,2.255622931846103,15.470008511768706,2,4,0.0
0,3,3.0,800000.0,0,13.0,0,7,0,1.3862943611198906,14.189175111726222,2.8556229318461033,0.0,1,1,0.0
2,1,4.0,2450000.0,0,13.0,0,7,0,1.6094379124341005,14.871275810783608,1.6556229318461035,29.742551621567216,1,1,0.0
1,0,8.0,4500000.0,0,13.0,0,7,0,2.19722457733622,15.169167886528076,1.0556229318461035,15.169167886528076,2,2,0.0
1,2,8.0,5500000.0,0,13.0,0,7,0,2.19722457733622,15.470170651852628,2.255622931846103,15.470170651852628,2,4,0.0
2,3,4.0,4000000.0,0,13.0,0,7,0,1.6094379124341005,14.437225574395764,2.8556229318461033,28.87445114879153,1,1,0.0
1,2,18.0,12500000.0,0,13.0,0,7,0,2.9444389791664403,16.34044893073437,2.255622931846103,16.34044893073437,3,5,0.0
1,1,36.0,3000000.0,0,13.0,0,7,0,3.610917912644224,15.28609246171445,1.6556229318461035,15.28609246171445,4,3,0.0
2,0,18.0,13000000.0,0,13.0,0,7,0,2.9444389791664403,16.34044893073437,1.0556229318461035,32.68089786146874,3,5,0.0
1,3,8.0,7500000.0,0,13.0,0,7,0,2.19722457733622,15.797351059185896,2.8556229318461033,15.797351059185896,2,5,0.0
1,3,13.0,3400000.0,0,13.0,0,7,0,2.6390573296152584,14.871275810783608,2.8556229318461033,14.871275810783608,3,1,0.0
1,0,3.2,3000000.0,0,13.0,0,7,0,1.4350845252893227,14.854775753972746,1.0556229318461035,14.854775753972746,1,1,0.0
1,2,15.0,5300000.0,0,13.0,0,7,0,2.772588722239781,15.498701444928722,2.255622931846103,15.498701444928722,3,4,0.0
1,0,6.0,5500000.0,0,13.0,0,7,0,1.9459101490553128,15.498701444928722,1.0556229318461035,15.498701444928722,2,4,0.0
1,0,3.5,2500000.0,0,13.0,0,7,0,1.5040773967762742,14.904476029399897,1.0556229318461035,14.904476029399897,1,1,0.0
2,1,3.0,8600000.0,0,13.0,0,7,0,1.3862943611198906,14.798336880423664,1.6556229318461035,29.596673760847327,1,1,0.0
2,3,4.0,4900000.0,0,13.0,0,7,0,1.6094379124341005,14.437225574395764,2.8556229318461033,28.87445114879153,1,1,0.0
1,0,6.0,8500000.0,0,13.0,0,7,0,1.9459101490553128,15.928237604112136,1.0556229318461035,15.928237604112136,2,5,0.0
2,2,20.0,7500000.0,0,13.0,0,7,0,3.044522437723423,16.20975476797233,2.255622931846103,32.41950953594466,3,5,0.0
1,2,6.0,5600000.0,0,13.0,0,7,0,1.9459101490553128,15.53391560384074,2.255622931846103,15.53391560384074,2,4,0.0
1,0,21.0,1600000.0,0,13.0,0,7,0,3.091042453358316,14.076963152141449,1.0556229318461035,14.076963152141449,4,1,0.0
1,2,12.0,4500000.0,0,13.0,0,7,0,2.5649493574615367,15.498701444928722,2.255622931846103,15.498701444928722,3,4,0.0
1,2,6.0,4500000.0,0,13.0,0,7,0,1.9459101490553128,15.498701444928722,2.255622931846103,15.498701444928722,2,4,0.0
1,0,7.0,6000000.0,0,13.0,0,7,0,2.079441541679836,15.498701444928722,1.0556229318461035,15.498701444928722,2,4,0.0
1,2,4.0,2600000.0,0,13.0,0,7,0,1.6094379124341005,14.714877628238463,2.255622931846103,14.714877628238463,1,1,0.0
1,0,32.0,8000000.0,0,13.0,0,7,0,3.49650756146648,15.432824010286703,1.0556229318461035,15.432824010286703,4,4,0.0
1,0,28.0,750000.0,0,13.0,0,7,0,3.367295829986474,15.928237604112136,1.0556229318461035,15.928237604112136,4,5,0.0
1,2,4.0,2700000.0,0,13.0,0,7,0,1.6094379124341005,14.714877628238463,2.255622931846103,14.714877628238463,1,1,0.0
1,0,50.0,6500000.0,1,13.0,0,7,0,3.9318256327243257,15.28609246171445,1.0556229318461035,15.28609246171445,4,3,15.28609246171445
0,0,36.0,2700000.0,0,13.0,0,7,0,3.610917912644224,14.888556553424602,1.0556229318461035,0.0,4,1,0.0
2,2,5.0,5500000.0,0,13.0,0,7,0,1.791759469228055,15.154953559161193,2.255622931846103,30.309907118322386,2,2,0.0
2,3,3.0,2000000.0,0,13.0,0,7,0,1.3862943611198906,15.0250171273111,2.8556229318461033,30.0500342546222,1,2,0.0
2,3,5.0,8000000.0,0,13.0,0,7,0,1.791759469228055,15.696265964460624,2.8556229318461033,31.392531928921247,2,4,0.0
2,1,4.0,4500000.0,0,13.0,0,7,0,1.6094379124341005,15.154953559161193,1.6556229318461035,30.309907118322386,1,2,0.0
2,1,7.0,3000000.0,0,13.0,0,7,0,2.079441541679836,15.371640665662255,1.6556229318461035,30.74328133132451,2,4,0.0
1,1,16.0,3600000.0,0,13.0,0,7,0,2.833213344056216,15.28609246171445,1.6556229318461035,15.28609246171445,3,3,0.0
1,0,50.0,3900000.0,1,13.0,0,7,0,3.9318256327243257,15.28609246171445,1.0556229318461035,15.28609246171445,4,3,15.28609246171445
0,2,5.0,6500000.0,0,13.0,0,7,0,1.791759469228055,15.797351059185896,2.255622931846103,0.0,2,5,0.0
1,1,8.0,6000000.0,0,13.0,0,7,0,2.19722457733622,15.540168680935688,1.6556229318461035,15.540168680935688,2,4,0.0
1,0,14.0,8500000.0,0,13.0,0,7,0,2.70805020110221,15.928237604112136,1.0556229318461035,15.928237604112136,3,5,0.0
1,0,32.0,6500000.0,0,13.0,0,7,0,3.49650756146648,15.797351059185896,1.0556229318461035,15.797351059185896,4,5,0.0
1,0,3.5,6000000.0,0,13.0,0,7,0,1.5040773967762742,15.797351059185896,1.0556229318461035,15.797351059185896,1,5,0.0
1,0,8.0,4200000.0,0,13.0,0,7,0,2.19722457733622,15.28609246171445,1.0556229318461035,15.28609246171445,2,3,0.0
1,0,8.0,6500000.0,0,13.0,0,7,0,2.19722457733622,15.797351059185896,1.0556229318461035,15.797351059185896,2,5,0.0
2,3,8.0,4000000.0,0,13.0,0,7,0,2.19722457733622,15.078873376237288,2.8556229318461033,30.157746752474576,2,2,0.0
1,0,4.0,2100000.0,0,13.0,0,7,0,1.6094379124341005,14.076963152141449,1.0556229318461035,14.076963152141449,1,1,0.0
1,1,21.0,3200000.0,0,13.0,0,7,0,3.091042453358316,15.28609246171445,1.6556229318461035,15.28609246171445,4,3,0.0
1,1,6.0,4400000.0,0,13.0,0,7,0,1.9459101490553128,15.28609246171445,1.6556229318461035,15.28609246171445,2,3,0.0
1,0,4.03,5400000.0,0,13.0,0,7,0,1.615419984111648,15.34375549903406,1.0556229318461035,15.34375549903406,2,3,0.0
1,0,15.0,5700000.0,0,13.0,0,7,0,2.772588722239781,15.805980546238793,1.0556229318461035,15.805980546238793,3,5,0.0
2,3,4.558071585098612,2200000.0,0,13.0,0,7,0,1.715251210888074,14.934626419822091,2.8556229318461033,29.869252839644183,2,2,0.0
2,3,7.0,14500000.0,0,13.0,0,7,0,2.079441541679836,16.20975476797233,2.8556229318461033,32.41950953594466,2,5,0.0
1,0,32.0,13000000.0,0,13.0,0,7,0,3.49650756146648,15.904032096189775,1.0556229318461035,15.904032096189775,4,5,0.0
0,3,14.0,3000000.0,0,13.0,0,7,0,2.70805020110221,14.921910338234976,2.8556229318461033,0.0,3,2,0.0
1,3,16.0,6500000.0,0,13.0,0,7,0,2.833213344056216,15.556783369999732,2.8556229318461033,15.556783369999732,3,4,0.0
1,3,20.0,9000000.0,0,13.0,0,7,0,3.044522437723423,15.965672589105742,2.8556229318461033,15.965672589105742,3,5,0.0
1,0,10.0,12000000.0,0,13.0,0,7,0,2.3978952727983707,16.13171779708994,1.0556229318461035,16.13171779708994,2,5,0.0
1,0,10.5,4000000.0,0,13.0,0,7,0,2.4423470353692043,15.28609246171445,1.0556229318461035,15.28609246171445,3,3,0.0
1,2,22.0,7000000.0,0,13.0,0,7,0,3.1354942159291497,15.797351059185896,2.255622931846103,15.797351059185896,4,5,0.0
1,1,8.0,6800000.0,0,13.0,0,7,0,2.19722457733622,15.28609246171445,1.6556229318461035,15.28609246171445,2,3,0.0
2,2,3.0,2100000.0,0,13.0,0,7,0,1.3862943611198906,14.871275810783608,2.255622931846103,29.742551621567216,1,1,0.0
1,0,18.0,4500000.0,0,13.0,0,7,0,2.9444389791664403,15.0166003909905,1.0556229318461035,15.0166003909905,3,2,0.0
0,0,4.0,3600000.0,0,13.0,0,7,0,1.6094379124341005,15.519431271963748,1.0556229318461035,0.0,1,4,0.0
1,0,23.99707815924032,4200000.0,0,13.0,0,7,0,3.2187589444075586,15.861023033489056,1.0556229318461035,15.861023033489056,4,5,0.0
1,0,6.0,6500000.0,0,13.0,0,7,0,1.9459101490553128,15.28609246171445,1.0556229318461035,15.28609246171445,2,3,0.0
1,0,4.0,5500000.0,0,13.0,0,7,0,1.6094379124341005,15.28609246171445,1.0556229318461035,15.28609246171445,1,3,0.0
1,0,4.0,7500000.0,0,13.0,0,7,0,1.6094379124341005,15.28609246171445,1.0556229318461035,15.28609246171445,1,3,0.0
1,0,4.5,4600000.0,0,13.0,0,7,0,1.7047480922384253,15.28609246171445,1.0556229318461035,15.28609246171445,2,3,0.0
1,3,4.5,2600000.0,0,13.0,0,7,0,1.7047480922384253,14.904476029399897,2.8556229318461033,14.904476029399897,2,1,0.0
1,3,6.0,7000000.0,0,13.0,0,7,0,1.9459101490553128,15.904032096189775,2.8556229318461033,15.904032096189775,2,5,0.0
1,0,15.0,4600000.0,0,13.0,0,7,0,2.772588722239781,15.28609246171445,1.0556229318461035,15.28609246171445,3,3,0.0
1,1,4.5,1100000.0,0,13.0,0,7,0,1.7047480922384253,14.076963152141449,1.6556229318461035,14.076963152141449,2,1,0.0
1,3,40.0,9000000.0,0,13.0,0,7,0,3.713572066704308,15.965672589105742,2.8556229318461033,15.965672589105742,4,5,0.0
1,2,3.0,1500000.0,0,13.0,0,7,0,1.3862943611198906,14.819185032148551,2.255622931846103,14.819185032148551,1,1,0.0
2,3,2.5,5650000.0,0,13.0,0,7,0,1.252762968495368,15.371640665662255,2.8556229318461033,30.74328133132451,1,4,0.0
1,0,7.0,4000000.0,0,13.0,0,7,0,2.079441541679836,15.371640665662255,1.0556229318461035,15.371640665662255,2,4,0.0
1,0,20.5,4500000.0,0,13.0,0,7,0,3.068052935133617,15.267402304381402,1.0556229318461035,15.267402304381402,4,3,0.0
1,0,10.0,4300000.0,0,13.0,0,7,0,2.3978952727983707,15.28609246171445,1.0556229318461035,15.28609246171445,2,3,0.0
1,0,4.5,9200000.0,0,13.0,0,7,0,1.7047480922384253,15.861023033489056,1.0556229318461035,15.861023033489056,2,5,0.0
2,2,10.0,4000000.0,0,13.0,0,7,0,2.3978952727983707,15.342822671710897,2.255622931846103,30.685645343421793,2,3,0.0
1,0,48.0,3200000.0,0,13.0,0,7,0,3.8918202981106265,15.245256633717792,1.0556229318461035,15.245256633717792,4,2,0.0
1,0,23.0,8500000.0,0,13.0,0,7,0,3.1780538303479458,15.965672589105742,1.0556229318461035,15.965672589105742,4,5,0.0
2,2,3.0,1500000.0,0,13.0,0,7,0,1.3862943611198906,14.473552156760146,2.255622931846103,28.947104313520292,1,1,0.0
2,1,16.0,900000.0,0,13.0,0,7,0,2.833213344056216,15.154772579975925,1.6556229318461035,30.30954515995185,3,2,0.0
2,1,10.0,1400000.0,0,13.0,0,7,0,2.3978952727983707,15.154772579975925,1.6556229318461035,30.30954515995185,2,2,0.0
2,0,45.0,4500000.0,0,13.0,0,7,0,3.828641396489095,15.371640665662255,1.0556229318461035,30.74328133132451,4,4,0.0
2,0,2.5,12000000.0,0,13.0,0,7,0,1.252762968495368,15.797351059185896,1.0556229318461035,31.594702118371792,1,5,0.0
1,1,50.0,1100000.0,1,13.0,0,7,0,3.9318256327243257,14.076963152141449,1.6556229318461035,14.076963152141449,4,1,14.076963152141449
1,2,9.0,8500000.0,0,13.0,0,7,0,2.302585092994046,15.936811150374062,2.255622931846103,15.936811150374062,2,5,0.0
1,2,9.0,10500000.0,0,13.0,0,7,0,2.302585092994046,15.797351059185896,2.255622931846103,15.797351059185896,2,5,0.0
1,0,4.0,8700000.0,0,13.0,0,7,0,1.6094379124341005,15.861023033489056,1.0556229318461035,15.861023033489056,1,5,0.0
1,0,10.0,4200000.0,0,13.0,0,7,0,2.3978952727983707,15.34375549903406,1.0556229318461035,15.34375549903406,2,3,0.0
2,1,3.0,12300000.0,0,13.0,0,7,0,1.3862943611198906,15.814467084231444,1.6556229318461035,31.628934168462887,1,5,0.0
1,0,22.0,3800000.0,0,13.0,0,7,0,3.1354942159291497,14.871275810783608,1.0556229318461035,14.871275810783608,4,1,0.0
1,3,6.0,7600000.0,0,13.0,0,7,0,1.9459101490553128,15.73763713033993,2.8556229318461033,15.73763713033993,2,5,0.0
2,1,4.0,7600000.0,0,13.0,0,7,0,1.6094379124341005,15.28523681593225,1.6556229318461035,30.5704736318645,1,3,0.0
1,3,21.0,12200000.0,0,13.0,0,7,0,3.091042453358316,15.936811150374062,2.8556229318461033,15.936811150374062,4,5,0.0
1,0,4.0,4200000.0,0,13.0,0,7,0,1.6094379124341005,15.28609246171445,1.0556229318461035,15.28609246171445,1,3,0.0
1,0,5.0,3600000.0,0,13.0,0,7,0,1.791759469228055,15.28609246171445,1.0556229318461035,15.28609246171445,2,3,0.0
1,2,11.0,5500000.0,0,13.0,0,7,0,2.4849066497880004,15.28609246171445,2.255622931846103,15.28609246171445,3,3,0.0
1,2,9.0,5500000.0,0,13.0,0,7,0,2.302585092994046,15.28609246171445,2.255622931846103,15.28609246171445,2,3,0.0
1,2,23.0,4500000.0,0,13.0,0,7,0,3.1780538303479458,15.28609246171445,2.255622931846103,15.28609246171445,4,3,0.0
2,1,17.0,1200000.0,0,13.0,0,7,0,2.8903717578961645,13.95111315974602,1.6556229318461035,27.90222631949204,3,1,0.0
2,1,4.0,3800000.0,0,13.0,0,7,0,1.6094379124341005,15.161009605626807,1.6556229318461035,30.322019211253615,1,2,0.0
1,3,3.0,4000000.0,0,13.0,0,7,0,1.3862943611198906,15.676823727434,2.8556229318461033,15.676823727434,1,4,0.0
1,3,7.0,4500000.0,0,13.0,0,7,0,2.079441541679836,15.245256633717792,2.8556229318461033,15.245256633717792,2,2,0.0
1,0,12.0,9000000.0,0,13.0,0,7,0,2.5649493574615367,16.085952361166314,1.0556229318461035,16.085952361166314,3,5,0.0
0,3,6.0,3800000.0,0,13.0,0,7,0,1.9459101490553128,14.93902976140785,2.8556229318461033,0.0,2,2,0.0
1,3,5.843681519357195,10000000.0,0,13.0,0,7,0,1.9233258206627395,15.965672589105742,2.8556229318461033,15.965672589105742,2,5,0.0
1,0,20.0,6500000.0,0,13.0,0,7,0,3.044522437723423,15.28609246171445,1.0556229318461035,15.28609246171445,3,3,0.0
1,2,4.0,2500000.0,0,13.0,0,7,0,1.6094379124341005,15.155829691905453,2.255622931846103,15.155829691905453,1,2,0.0
2,3,5.75,4000000.0,0,13.0,0,7,0,1.9095425048844383,15.161009605626807,2.8556229318461033,30.322019211253615,2,2,0.0
1,0,50.0,2000000.0,1,13.0,0,7,0,3.9318256327243257,15.28609246171445,1.0556229318461035,15.28609246171445,4,3,15.28609246171445
1,2,11.0,6500000.0,0,13.0,0,7,0,2.4849066497880004,15.28609246171445,2.255622931846103,15.28609246171445,3,3,0.0
1,0,4.5,3200000.0,0,13.0,0,7,0,1.7047480922384253,15.28609246171445,1.0556229318461035,15.28609246171445,2,3,0.0
1,3,3.0,3000000.0,0,13.0,0,7,0,1.3862943611198906,14.904476029399897,2.8556229318461033,14.904476029399897,1,1,0.0
1,3,6.0,5000000.0,0,13.0,0,7,0,1.9459101490553128,15.48508406363418,2.8556229318461033,15.48508406363418,2,4,0.0
1,3,7.0,2800000.0,0,13.0,0,7,0,2.079441541679836,14.854775753972746,2.8556229318461033,14.854775753972746,2,1,0.0
1,1,8.0,4500000.0,0,13.0,0,7,0,2.19722457733622,14.927196758851508,1.6556229318461035,14.927196758851508,2,2,0.0
2,1,5.75,2500000.0,0,13.0,0,7,0,1.9095425048844383,14.437225574395764,1.6556229318461035,28.87445114879153,2,1,0.0
2,3,5.0,8500000.0,0,13.0,0,7,0,1.791759469228055,14.63609537181964,2.8556229318461033,29.27219074363928,2,1,0.0
1,2,29.0,7200000.0,0,13.0,0,7,0,3.4011973816621555,16.34044893073437,2.255622931846103,16.34044893073437,4,5,0.0
1,1,50.0,5500000.0,1,13.0,0,7,0,3.9318256327243257,15.371640665662255,1.6556229318461035,15.371640665662255,4,4,15.371640665662255
1,0,50.0,2500000.0,1,13.0,0,7,0,3.9318256327243257,15.116855710871596,1.0556229318461035,15.116855710871596,4,2,15.116855710871596
1,2,6.0,500000.0,0,13.0,0,7,0,1.9459101490553128,15.28609246171445,2.255622931846103,15.28609246171445,2,3,0.0
1,3,3.0,3200000.0,0,13.0,0,7,0,1.3862943611198906,15.169167886528076,2.8556229318461033,15.169167886528076,1,2,0.0
1,0,8.0,9000000.0,0,13.0,0,7,0,2.19722457733622,15.432824010286703,1.0556229318461035,15.432824010286703,2,4,0.0
2,0,3.0,2800000.0,0,13.0,0,7,0,1.3862943611198906,15.28523681593225,1.0556229318461035,30.5704736318645,1,3,0.0
2,2,14.0,3200000.0,0,13.0,0,7,0,2.70805020110221,15.154953559161193,2.255622931846103,30.309907118322386,3,2,0.0
1,2,5.0,11000000.0,0,13.0,0,7,0,1.791759469228055,15.927693904263002,2.255622931846103,15.927693904263002,2,5,0.0
1,3,4.0,2600000.0,0,13.0,0,7,0,1.6094379124341005,14.904476029399897,2.8556229318461033,14.904476029399897,1,1,0.0
1,3,8.0,6500000.0,0,13.0,0,7,0,2.19722457733622,15.245256633717792,2.8556229318461033,15.245256633717792,2,2,0.0
1,1,38.625,500000.0,0,13.0,0,7,0,3.679460232197445,14.076963152141449,1.6556229318461035,14.076963152141449,4,1,0.0
1,3,5.5,2800000.0,0,13.0,0,7,0,1.8718021769015916,14.8461918529124,2.8556229318461033,14.8461918529124,2,1,0.0
1,0,32.0,600000.0,0,13.0,0,7,0,3.49650756146648,14.871275810783608,1.0556229318461035,14.871275810783608,4,1,0.0
1,2,5.0,3400000.0,0,13.0,0,7,0,1.791759469228055,15.28609246171445,2.255622931846103,15.28609246171445,2,3,0.0
1,0,48.0,4200000.0,0,13.0,0,7,0,3.8918202981106265,15.28609246171445,1.0556229318461035,15.28609246171445,4,3,0.0
1,0,50.0,3500000.0,1,13.0,0,7,0,3.9318256327243257,15.28609246171445,1.0556229318461035,15.28609246171445,4,3,15.28609246171445
0,2,35.0,650000.0,0,13.0,0,7,0,3.58351893845611,14.189175111726222,2.255622931846103,0.0,4,1,0.0
1,1,6.0,4500000.0,0,13.0,0,7,0,1.9459101490553128,15.169167886528076,1.6556229318461035,15.169167886528076,2,2,0.0
2,0,7.0,15500000.0,0,13.0,0,7,0,2.079441541679836,16.019235240573924,1.0556229318461035,32.03847048114785,2,5,0.0
2,3,7.0,6500000.0,0,13.0,0,7,0,2.079441541679836,16.019235240573924,2.8556229318461033,32.03847048114785,2,5,0.0
1,1,7.0,7000000.0,0,13.0,0,7,0,2.079441541679836,15.797351059185896,1.6556229318461035,15.797351059185896,2,5,0.0
1,2,7.0,4000000.0,0,13.0,0,7,0,2.079441541679836,15.169167886528076,2.255622931846103,15.169167886528076,2,2,0.0
1,2,17.0,4500000.0,0,13.0,0,7,0,2.8903717578961645,15.169167886528076,2.255622931846103,15.169167886528076,3,2,0.0
1,2,5.0,6600000.0,0,13.0,0,7,0,1.791759469228055,15.169167886528076,2.255622931846103,15.169167886528076,2,2,0.0
1,0,50.0,3300000.0,1,13.0,0,7,0,3.9318256327243257,15.169167886528076,1.0556229318461035,15.169167886528076,4,2,15.169167886528076
1,1,4.5,2050000.0,0,13.0,0,7,0,1.7047480922384253,14.838853458065776,1.6556229318461035,14.838853458065776,2,1,0.0
1,3,4.5,7200000.0,0,13.0,0,7,0,1.7047480922384253,14.904476029399897,2.8556229318461033,14.904476029399897,2,1,0.0
2,1,3.0,2500000.0,0,13.0,0,7,0,1.3862943611198906,14.871275810783608,1.6556229318461035,29.742551621567216,1,1,0.0
2,0,50.0,1400000.0,1,13.0,0,7,0,3.9318256327243257,14.63609537181964,1.0556229318461035,29.27219074363928,4,1,14.63609537181964
1,1,4.25,3500000.0,0,13.0,0,7,0,1.6582280766035324,14.49591811888228,1.6556229318461035,14.49591811888228,2,1,0.0
2,0,16.0,3500000.0,0,13.0,0,7,0,2.833213344056216,15.50308237611534,1.0556229318461035,31.00616475223068,3,4,0.0
2,1,4.0,4000000.0,0,13.0,0,7,0,1.6094379124341005,15.339441616196051,1.6556229318461035,30.678883232392103,1,3,0.0
1,0,39.0,7500000.0,0,13.0,0,7,0,3.688879454113936,15.797351059185896,1.0556229318461035,15.797351059185896,4,5,0.0
1,2,15.0,4200000.0,0,13.0,0,7,0,2.772588722239781,15.28609246171445,2.255622931846103,15.28609246171445,3,3,0.0
1,2,8.0,5500000.0,0,13.0,0,7,0,2.19722457733622,15.28609246171445,2.255622931846103,15.28609246171445,2,3,0.0
1,0,50.0,3300000.0,1,13.0,0,7,0,3.9318256327243257,15.169167886528076,1.0556229318461035,15.169167886528076,4,2,15.169167886528076
1,2,5.0,6000000.0,0,13.0,0,7,0,1.791759469228055,15.482372400947533,2.255622931846103,15.482372400947533,2,4,0.0
1,2,5.0,5100000.0,0,13.0,0,7,0,1.791759469228055,15.28609246171445,2.255622931846103,15.28609246171445,2,3,0.0
1,2,16.0,5000000.0,0,13.0,0,7,0,2.833213344056216,15.28609246171445,2.255622931846103,15.28609246171445,3,3,0.0
1,2,28.0,15000000.0,0,13.0,0,7,0,3.367295829986474,16.34044893073437,2.255622931846103,16.34044893073437,4,5,0.0
2,2,18.0,12200000.0,0,13.0,0,7,0,2.9444389791664403,15.324889802416322,2.255622931846103,30.649779604832645,3,3,0.0
2,3,4.0,8000000.0,0,13.0,0,7,0,1.6094379124341005,15.882598422808258,2.8556229318461033,31.765196845616515,1,5,0.0
1,2,50.0,2300000.0,1,13.0,0,7,0,3.9318256327243257,14.886102435140636,2.255622931846103,14.886102435140636,4,1,14.886102435140636
1,0,8.0,8000000.0,0,13.0,0,7,0,2.19722457733622,15.524197365138448,1.0556229318461035,15.524197365138448,2,4,0.0
1,0,22.0,7000000.0,0,13.0,0,7,0,3.1354942159291497,15.904032096189775,1.0556229318461035,15.904032096189775,4,5,0.0
1,2,13.0,10000000.0,0,13.0,0,7,0,2.6390573296152584,16.34044893073437,2.255622931846103,16.34044893073437,3,5,0.0
1,3,3.0,9700000.0,0,13.0,0,7,0,1.3862943611198906,15.965672589105742,2.8556229318461033,15.965672589105742,1,5,0.0
1,3,4.5,2950000.0,0,13.0,0,7,0,1.7047480922384253,15.245256633717792,2.8556229318461033,15.245256633717792,2,2,0.0
1,2,3.0,1800000.0,0,13.0,0,7,0,1.3862943611198906,14.023173034472924,2.255622931846103,14.023173034472924,1,1,0.0
1,3,8.0,8500000.0,0,13.0,0,7,0,2.19722457733622,15.928237604112136,2.8556229318461033,15.928237604112136,2,5,0.0
1,0,14.0,9500000.0,0,13.0,0,7,0,2.70805020110221,15.928237604112136,1.0556229318461035,15.928237604112136,3,5,0.0
1,0,3.75,10000000.0,0,13.0,0,7,0,1.55814461804655,15.928237604112136,1.0556229318461035,15.928237604112136,1,5,0.0
1,0,7.0,9500000.0,0,13.0,0,7,0,2.079441541679836,15.928237604112136,1.0556229318461035,15.928237604112136,2,5,0.0
1,0,12.0,10500000.0,0,13.0,0,7,0,2.5649493574615367,15.928237604112136,1.0556229318461035,15.928237604112136,3,5,0.0
2,0,5.0,2100000.0,0,13.0,0,7,0,1.791759469228055,14.798336880423664,1.0556229318461035,29.596673760847327,2,1,0.0
1,3,28.0,8000000.0,0,13.0,0,7,0,3.367295829986474,15.928237604112136,2.8556229318461033,15.928237604112136,4,5,0.0
1,2,3.0,7500000.0,0,13.0,0,7,0,1.3862943611198906,15.643531120538425,2.255622931846103,15.643531120538425,1,4,0.0
1,2,12.0,9000000.0,0,13.0,0,7,0,2.5649493574615367,15.797351059185896,2.255622931846103,15.797351059185896,3,5,0.0
2,0,12.0,13500000.0,0,13.0,0,7,0,2.5649493574615367,16.34044893073437,1.0556229318461035,32.68089786146874,3,5,0.0
1,0,5.0,2900000.0,0,13.0,0,7,0,1.791759469228055,14.714877628238463,1.0556229318461035,14.714877628238463,2,1,0.0
1,2,4.0,1900000.0,0,13.0,0,7,0,1.6094379124341005,14.714877628238463,2.255622931846103,14.714877628238463,1,1,0.0
1,0,22.0,7500000.0,0,13.0,0,7,0,3.1354942159291497,15.904032096189775,1.0556229318461035,15.904032096189775,4,5,0.0
